ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
20716,AAS,2500,005,SEM,"3","Sabrina Pendergrass","TuTh 11:00am - 12:15pm","New Cabell Hall 207","Topics Course in Africana Studies","The Souls of Black Folk",Closed,15,15,0
20084,AAS,2740,001,SEM,"3","Lisa Shutt","Th 2:00pm - 4:30pm","New Cabell Hall 332","Peoples and Cultures of Africa","",Closed,16,16,0
13112,AAS,3200,001,SEM,"3","Mark Hadley","TuTh 9:30am - 10:45am","Gibson Hall 211","Martin, Malcolm and America","",Open,19,20,0
13848,AAS,3300,001,SEM,"3","Sabrina Pendergrass","TuTh 2:00pm - 3:15pm","New Cabell Hall 066","Social Science Perspectives on African American and African Studies","",Closed,15,15,0
20094,AAS,3500,002,SEM,"3","James Parker","TuTh 3:30pm - 4:45pm","New Cabell Hall 395","Intermediate Seminar in African-American & African Studies","Development and the Environment in Modern Africa",Closed,25,25,0
20095,AAS,3500,003,SEM,"3","Brian Smithson","TuTh 2:00pm - 3:15pm","Wilson Hall 214","Intermediate Seminar in African-American & African Studies","Cultures of African Cinema",Closed,25,25,0
20096,AAS,3500,004,SEM,"3","Liana Richardson","TuTh 9:30am - 10:45am","New Cabell Hall 283","Intermediate Seminar in African-American & African Studies","Race & Medicine in Post-19th Century America",Closed,18,18,0
10008,AAS,4080,001,IND,"3","Sabrina Pendergrass","TBA","TBA","Thesis","",Open,0,10,0
14077,AAS,4080,002,IND,"3","Njelle Hamilton","TBA","TBA","Thesis","",Open,1,10,0
20717,AAS,4080,003,IND,"3","Rose Buckelew","TBA","TBA","Thesis","",Open,0,10,0
20718,AAS,4080,004,IND,"3","Ashon Crawley","TBA","TBA","Thesis","",Open,1,10,0
20719,AAS,4080,005,IND,"3","Kwame Otu","TBA","TBA","Thesis","",Open,1,10,0
20720,AAS,4080,006,IND,"3","Kevin Gaines","TBA","TBA","Thesis","",Open,1,10,0
20721,AAS,4080,007,IND,"3","Kimberly Fields","TBA","TBA","Thesis","",Open,1,10,0
20780,AAS,4109,001,SEM,"3","Aniko Bodroghkozy","Mo 5:00pm - 7:30pm","Nau Hall 142","Civil Rights Movement and the Media","",Closed,20,20,0
20102,AAS,4570,003,SEM,"3","Nicole Ramsey","TuTh 3:30pm - 4:45pm","New Cabell Hall 064","Advanced Research Seminar in African-American & African Studies","Race Nation Popular Culture in Lat Amer&Caribbean",Open,6,18,0
20730,AAS,4570,004,SEM,"3","Alexandria Smith","TuTh 12:30pm - 1:45pm","Shannon House 108","Advanced Research Seminar in African-American & African Studies","Black Theories of Sex, Race, and Queerness",Open,8,18,0
14136,AAS,4993,001,IND,"1 - 12","Lisa Shutt","TBA","TBA","Independent Study","",Open,2,30,0
20104,AAS,7000,001,SEM,"3","Robert Vinson","We 2:00pm - 4:30pm","New Cabell Hall 036","Introduction to Africana Studies","",Open,5,18,0
20795,AAS,9710,001,IND,"12","Robert Vinson","TBA","TBA","Woodson Institute Fellows Pre- and Post-Doctoral Research","",Open,8,15,0
19930,ACCT,2020,701,Lecture,"3","Noel Montesa","Mo 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Introductory Accounting II","",Open,3,26,0
19934,ACCT,3010,702,Lecture,"3","Nammy Lee, -, -","Tu 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Introductory Accounting I","",Open,16,26,0
19935,ACCT,3020,701,Lecture,"3","Noel Montesa","Mo 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Introductory Accounting II","",Open,18,26,0
19936,ACCT,3110,701,Lecture,"3","Leon Hutton, -, -","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Intermediate Accounting I","",Open,9,30,0
19937,ACCT,3120,701,Lecture,"3","Nammy Lee, -, -","Th 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Intermediate Accounting II","",Open,10,26,0
19938,ACCT,3140,701,Lecture,"3","Wendy Achilles, -, -, -","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Cost Accounting","",Open,4,26,0
21207,ACCT,4450,701,Lecture,"3","Harvey Hutchinson, -, -","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Federal Taxation I","",Open,5,30,0
19939,ACCT,5110,701,Lecture,"3","Leon Hutton, -, -","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Intermediate Accounting I","",Open,16,26,0
19940,ACCT,5120,701,Lecture,"3","Nammy Lee, -, -","Th 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Intermediate Accounting II","",Open,13,26,0
19941,ACCT,5140,701,Lecture,"3","Wendy Achilles, -, -, -","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Cost Accounting","",Open,11,26,0
19942,ACCT,5250,701,Lecture,"3","Richard Evans, -, -","Th 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Advanced Auditing","",Open,7,26,0
19949,ACCT,5310,701,Lecture,"3","Gary Brooks, -, -","Mo 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Selected Topics in Advanced Accounting","",Open,7,26,0
19951,ACCT,5410,701,Lecture,"3","Wendy Achilles, -, -, -","Tu 2:00am - 2:01am","Web-Based Course-No class mtgs","Fraud Examination","",Open,10,26,0
21208,ACCT,5450,701,Lecture,"3","Harvey Hutchinson, -, -","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Federal Taxation I","",Open,15,30,0
19953,ACCT,5460,701,Lecture,"3","Todd Falcone, -, -","Tu 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Federal Taxation II","",Open,13,26,0
14306,AIRS,100,001,Laboratory,"0","Christopher Tulip","Tu 3:30pm - 5:30pm","Monroe Hall 130","Leadership Laboratory","",Open,37,100,0
14300,AIRS,1200,001,Lecture,"1","Brian Lagrange","Tu 1:00pm - 1:50pm","Gilmer Hall 390","Foundations of USAF II","",Open,6,50,0
14301,AIRS,1200,002,Lecture,"1","Brian Lagrange","We 1:00pm - 1:50pm","Shannon House 107","Foundations of USAF II","",Open,2,35,0
19170,AIRS,2200,001,Lecture,"1","Christopher Tulip","Tu 2:00pm - 2:50pm","Dell 2 100","Team and Leadership Fundamentals II","",Open,6,35,0
14303,AIRS,2200,002,Lecture,"1","Christopher Tulip","We 2:00pm - 2:50pm","Shannon House 107","Team and Leadership Fundamentals II","",Open,4,35,0
14304,AIRS,3200,001,Lecture,"3","David Fields","Tu 12:30pm - 1:45pm","Shannon House 107","Concepts of Air Force Leadership and Management","",Open,7,25,0
14307,AIRS,3200,002,Lecture,"3","David Fields","Mo 12:30pm - 3:00pm","Astronomy Bldg 139","Concepts of Air Force Leadership and Management","",Open,1,15,0
14305,AIRS,4200,001,Lecture,"3","Michael Hough, -","Tu 12:30pm - 1:45pm","Astronomy Bldg 139","National Security Affairs/Preparation for Active Duty","",Open,10,24,0
14308,AIRS,4200,002,Lecture,"3","Michael Hough","We 3:30pm - 5:30pm","Astronomy Bldg 139","National Security Affairs/Preparation for Active Duty","",Open,2,24,0
14403,ALAR,8020,001,STO,"6","To be Announced","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Open,0,80,0
14459,ALAR,8020,002,STO,"6","Ben Small","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Open,10,30,0
14546,ALAR,8020,003,STO,"6","Shiqiao Li","TuTh 12:30pm - 5:00pm","Campbell Hall 325","Research Studio 2","",Open,11,25,0
14415,ALAR,8020,004,STO,"6","Matthew Seibert","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Open,5,15,0
14601,ALAR,8020,005,STO,"6","manuel bailo","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Open,12,15,0
14491,ALAR,8995,001,STO,"6","Bradley Cantrell","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Thesis II","",Open,2,4,0
14562,ALAR,8995,002,STO,"6","Esther Lorenz","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Thesis II","",Closed,12,12,0
14429,ALAR,8999,001,IND,"1 - 12","Esther Lorenz","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Non-Topical Design Research-Masters","",Closed,1,1,0
18693,AMST,1060,001,Lecture,"3","Ashley Schmidt, Kirt von Daacke","MoWe 2:00pm - 3:15pm","Monroe Hall 110","The Aftermath of Slavery at UVA and in Virginia","",Closed,60,60,0
18695,AMST,2321,001,Lecture,"3","Carmen Lamas","TuTh 2:00pm - 3:15pm","Robertson Hall 221","Latinx Fiction and Film","",Open,33,40,0
18696,AMST,2422,001,SEM,"3","Lisa Goff","TuTh 12:30pm - 1:45pm","New Cabell Hall 309","Point of View Journalism","",Closed,34,0,0
18701,AMST,2559,003,Lecture,"3","Matthew Frierdich","TuTh 11:00am - 12:15pm","Maury Hall 113","New Course in American Studies","Politics of Memory and Resistance",Closed,20,20,0
19850,AMST,2660,100,Lecture,"3","Matthew Hedstrom","MoWe 2:00pm - 2:50pm","Maury Hall 209","Spiritual But Not Religious: Spirituality in America","",Open,281,285,0
19856,AMST,2660,101,Discussion,"0","Kerwin Jr Holmes","Th 5:00pm - 5:50pm","New Cabell Hall 315","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
19857,AMST,2660,102,Discussion,"0","Kerwin Jr Holmes","Th 6:00pm - 6:50pm","New Cabell Hall 315","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
19858,AMST,2660,103,Discussion,"0","Kerwin Jr Holmes","Th 7:00pm - 7:50pm","New Cabell Hall 315","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
21517,AMST,2660,104,Discussion,"0","Ame Wren","Th 6:00pm - 6:50pm","New Cabell Hall 368","Spiritual But Not Religious: Spirituality in America","",Closed,24,20,0
21518,AMST,2660,105,Discussion,"0","Ame Wren","Th 7:00pm - 7:50pm","New Cabell Hall 187","Spiritual But Not Religious: Spirituality in America","",Open,13,20,0
19859,AMST,2660,106,Discussion,"0","Martin Pinckney","We 7:00pm - 7:50pm","Maury Hall 113","Spiritual But Not Religious: Spirituality in America","",Open,18,20,0
19860,AMST,2660,107,Discussion,"0","Anderson Moss","Fr 12:00pm - 12:50pm","Bryan Hall 235","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
19861,AMST,2660,108,Discussion,"0","Anderson Moss","Fr 1:00pm - 1:50pm","Bryan Hall 235","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
19862,AMST,2660,109,Discussion,"0","Anderson Moss","Fr 2:00pm - 2:50pm","Bryan Hall 235","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
19863,AMST,2660,110,Discussion,"0","Ame Wren","We 8:00pm - 8:50pm","New Cabell Hall 315","Spiritual But Not Religious: Spirituality in America","",Open,19,20,0
19864,AMST,2660,111,Discussion,"0","Ame Wren","We 6:00pm - 6:50pm","New Cabell Hall 315","Spiritual But Not Religious: Spirituality in America","",Closed,23,20,0
19865,AMST,2660,112,Discussion,"0","Ame Wren","We 7:00pm - 7:50pm","New Cabell Hall 315","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
19866,AMST,2660,113,Discussion,"0","Martin Pinckney","We 5:00pm - 5:50pm","Maury Hall 113","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
19867,AMST,2660,114,Discussion,"0","Martin Pinckney","We 6:00pm - 6:50pm","Maury Hall 113","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
21516,AMST,2660,115,Discussion,"0","Ame Wren","Th 8:00pm - 8:50pm","New Cabell Hall 187","Spiritual But Not Religious: Spirituality in America","",Open,4,20,0
11577,AMST,3001,001,SEM,"3","Penny Von Eschen","MoWe 2:00pm - 3:15pm","New Cabell Hall 415","Theories and Methods of American Studies","",Open,14,18,0
12195,AMST,3001,002,SEM,"3","David Singerman","TuTh 9:30am - 10:45am","Bryan Hall 235","Theories and Methods of American Studies","",Open,15,18,0
12997,AMST,3180,100,Lecture,"3","Sylvia Chong","MoWe 10:00am - 10:50am","Monroe Hall 134","Introduction to Asian American Studies","",Open,59,60,0
19826,AMST,3180,101,Discussion,"0","Eyal Handelsman Katz","We 1:00pm - 1:50pm","Shannon House 108","Introduction to Asian American Studies","",Closed,15,15,0
19827,AMST,3180,102,Discussion,"0","Jie Zhang","We 3:00pm - 3:50pm","Bryan Hall 203","Introduction to Asian American Studies","",Closed,15,15,0
19828,AMST,3180,103,Discussion,"0","Eyal Handelsman Katz","Fr 1:00pm - 1:50pm","Dawson's Row 1","Introduction to Asian American Studies","",Closed,15,15,0
19829,AMST,3180,104,Discussion,"0","Jie Zhang","Fr 2:00pm - 2:50pm","Bryan Hall 310","Introduction to Asian American Studies","",Open,14,15,0
20115,AMST,3222,001,SEM,"3","Lisa Goff","Tu 3:30pm - 6:00pm","Bryan Hall 235","Hands-On Public History: Slavery and Reconstruction, Part II","",Closed,11,11,0
19012,AMST,3559,001,Lecture,"3","Maurice Adkins","MoWe 3:30pm - 4:45pm","Web-Based Course","New Course in American Studies","The Education of Blacks in America",Open,17,18,0
20208,AMST,3559,002,Lecture,"3","Christina Proenza-Coles","TuTh 12:30pm - 1:45pm","New Cabell Hall 594","New Course in American Studies","Afro-Caribbean-Latinx Histories in the Americas",Closed,18,18,0
19836,AMST,3740,100,Lecture,"3","Jack Hamilton","TuTh 3:30pm - 4:20pm","Nau Hall 101","Cultures of Hip-Hop","",Closed,120,120,0
19844,AMST,3740,101,Discussion,"0","Ash Duhrkoop","Mo 5:00pm - 5:50pm","Gibson Hall 242","Cultures of Hip-Hop","",Closed,20,20,0
19845,AMST,3740,102,Discussion,"0","Ash Duhrkoop","Mo 6:00pm - 6:50pm","Gibson Hall 242","Cultures of Hip-Hop","",Closed,20,20,0
19846,AMST,3740,103,Discussion,"0","Ash Duhrkoop","Mo 7:00pm - 7:50pm","Gibson Hall 242","Cultures of Hip-Hop","",Closed,20,20,0
19847,AMST,3740,104,Discussion,"0","Dilshan Weerasinghe","Fr 10:00am - 10:50am","Gibson Hall 211","Cultures of Hip-Hop","",Closed,20,20,0
19848,AMST,3740,105,Discussion,"0","Dilshan Weerasinghe","Fr 11:00am - 11:50am","Gibson Hall 211","Cultures of Hip-Hop","",Closed,20,20,0
19849,AMST,3740,106,Discussion,"0","Dilshan Weerasinghe","Fr 12:00pm - 12:50pm","Gibson Hall 211","Cultures of Hip-Hop","",Closed,20,20,0
12718,AMST,4500,001,SEM,"3","Kasey Jernigan","TuTh 2:00pm - 3:15pm","New Cabell Hall 415","Fourth-Year Seminar in American Studies","Land and Health in Native America",Closed,20,20,0
19239,AMST,4500,002,SEM,"3","K. Ian Grandison","Th 5:00pm - 7:30pm","New Cabell Hall 036","Fourth-Year Seminar in American Studies","Race in American Places",Closed,7,15,0
19240,AMST,4500,003,SEM,"3","Marlon Ross","Tu 5:00pm - 7:30pm","New Cabell Hall 036","Fourth-Year Seminar in American Studies","James Baldwin",Open,17,18,0
19013,AMST,4559,001,Lecture,"3","Janet Kong-Chow","TuTh 11:00am - 12:15pm","New Cabell Hall 395","New Course in American Studies","Racial Geographies, Environmental Crisis",Open,14,18,0
13967,AMST,4893,001,IND,"3","Sylvia Chong","TBA","TBA","Independent Study in Asian Pacific American Studies","",Closed,6,6,0
21525,AMST,4993,001,IND,"3","Carmen Lamas","TBA","TBA","Independent Study","",Open,0,10,0
21708,AMST,4993,002,IND,"2","Sylvia Chong","TBA","TBA","Independent Study","",Open,0,1,0
10826,AMST,4999,001,SEM,"3","David Coyoca","Th 4:00pm - 6:30pm","Bryan Hall 235","Distinguished Majors Thesis Seminar","",Closed,8,8,0
12514,AMST,8001,001,SEM,"3","Sandhya Shukla","Tu 3:30pm - 6:00pm","New Cabell Hall 066","Approaches to American Studies","",Open,13,15,0
20477,AMST,8570,001,SEM,"3","Jennifer Greeson, Grace Hale","Mo 3:30pm - 6:00pm","Bryan Hall 334","Studies in American Culture","Introduction to Southern Studies",Closed,15,15,0
10009,ANTH,1010,100,Lecture,"3","Richard Handler","MoWe 11:00am - 11:50am","Maury Hall 209","Introduction to Anthropology","",Open,177,180,0
12035,ANTH,1010,101,Discussion,"0","Bania Sinai Garcia Sanchez","Fr 11:00am - 11:50am","The Rotunda Room 150","Introduction to Anthropology","",Open,19,20,0
12036,ANTH,1010,102,Discussion,"0","Bania Sinai Garcia Sanchez","We 1:00pm - 1:50pm","New Cabell Hall 315","Introduction to Anthropology","",Closed,20,20,0
12037,ANTH,1010,103,Discussion,"0","Aidan Thies","Mo 5:00pm - 5:50pm","The Rotunda Room 152","Introduction to Anthropology","",Closed,20,20,0
19337,ANTH,1010,104,Discussion,"0","Heather Roberson Gaston","We 1:00pm - 1:50pm","New Cabell Hall 032","Introduction to Anthropology","",Open,19,20,0
19338,ANTH,1010,105,Discussion,"0","Bania Sinai Garcia Sanchez","We 12:00pm - 12:50pm","New Cabell Hall 415","Introduction to Anthropology","",Closed,20,20,0
19339,ANTH,1010,106,Discussion,"0","Aidan Thies","Th 6:00pm - 6:50pm","The Rotunda Room 152","Introduction to Anthropology","",Closed,20,20,0
19340,ANTH,1010,107,Discussion,"0","Aidan Thies","Th 7:00pm - 7:50pm","New Cabell Hall 032","Introduction to Anthropology","",Closed,20,20,0
19341,ANTH,1010,108,Discussion,"0","Heather Roberson Gaston","Fr 9:00am - 9:50am","Brooks Hall 103","Introduction to Anthropology","",Open,19,20,0
19342,ANTH,1010,109,Discussion,"0","Heather Roberson Gaston","Fr 10:00am - 10:50am","The Rotunda Room 152","Introduction to Anthropology","",Closed,20,20,0
19369,ANTH,2270,100,Lecture,"3","Gertrude Fraser","MoFr 12:00pm - 12:50pm","Wilson Hall 301","Race, Gender, and Medical Science","",Open,114,120,0
19370,ANTH,2270,101,Discussion,"0","Shane Weitzman","We 12:00pm - 12:50pm","New Cabell Hall 115","Race, Gender, and Medical Science","",Closed,20,20,0
19371,ANTH,2270,102,Discussion,"0","Saad Quasem","Tu 6:00pm - 6:50pm","Brooks Hall 103","Race, Gender, and Medical Science","",Closed,20,20,0
19372,ANTH,2270,103,Discussion,"0","Saad Quasem","Tu 7:00pm - 7:50pm","Brooks Hall 103","Race, Gender, and Medical Science","",Closed,20,20,0
19373,ANTH,2270,104,Discussion,"0","Shane Weitzman","Th 7:00pm - 7:50pm","New Cabell Hall 132","Race, Gender, and Medical Science","",Open,15,20,0
19374,ANTH,2270,105,Discussion,"0","Shane Weitzman","Th 6:00pm - 6:50pm","New Cabell Hall 132","Race, Gender, and Medical Science","",Open,19,20,0
19375,ANTH,2270,106,Discussion,"0","Saad Quasem","We 12:00pm - 12:50pm","New Cabell Hall 207","Race, Gender, and Medical Science","",Closed,20,20,0
11225,ANTH,2280,100,Lecture,"3","Julia Alejandra Morales Fontanilla","MoWe 4:00pm - 4:50pm","Wilson Hall 402","Medical Anthropology","",Open,115,120,0
13607,ANTH,2280,102,Discussion,"0","Caroline Noel","Th 5:00pm - 5:50pm","Maury Hall 110","Medical Anthropology","",Open,19,20,0
13608,ANTH,2280,103,Discussion,"0","Caroline Noel","Th 6:00pm - 6:50pm","New Cabell Hall 168","Medical Anthropology","",Closed,20,20,0
13609,ANTH,2280,104,Discussion,"0","Caroline Noel","Th 7:00pm - 7:50pm","The Rotunda Room 152","Medical Anthropology","",Closed,20,20,0
13611,ANTH,2280,105,Discussion,"0","Mingyun Zhang","Fr 9:00am - 9:50am","The Rotunda Room 150","Medical Anthropology","",Open,19,20,0
13612,ANTH,2280,106,Discussion,"0","Mingyun Zhang","Fr 10:00am - 10:50am","The Rotunda Room 150","Medical Anthropology","",Closed,20,20,0
13613,ANTH,2280,107,Discussion,"0","Mingyun Zhang","Fr 11:00am - 11:50am","New Cabell Hall 032","Medical Anthropology","",Open,17,20,0
20105,ANTH,2285,001,Lecture,"3","Julia Alejandra Morales Fontanilla","MoWeFr 10:00am - 10:50am","Wilson Hall 238","Anthropology of Development and Humanitarianism","",Closed,30,30,0
19378,ANTH,2325,001,Lecture,"3","George Mentore","TuTh 2:00pm - 3:15pm","New Cabell Hall 485","Anthropology of God","",Open,26,30,0
12214,ANTH,2410,100,Lecture,"3","Daniel Lefkowitz","MoWe 9:00am - 9:50am","Gibson Hall 211","Sociolinguistics","",Open,56,60,0
12215,ANTH,2410,101,Discussion,"0","Abbi Traaseth","We 12:00pm - 12:50pm","New Cabell Hall 291","Sociolinguistics","",Open,19,20,0
12216,ANTH,2410,102,Discussion,"0","Abbi Traaseth","We 1:00pm - 1:50pm","The Rotunda Room 152","Sociolinguistics","",Open,19,20,0
12217,ANTH,2410,103,Discussion,"0","Abbi Traaseth","Th 2:00pm - 2:50pm","Physics Bldg 218","Sociolinguistics","",Open,18,20,0
13646,ANTH,2415,100,Lecture,"3","Mark Sicoli","MoWe 10:00am - 10:50am","Minor Hall 125","Language in Human Evolution","",Open,119,120,0
13647,ANTH,2415,101,Discussion,"0","Eric Dynarski","Fr 10:00am - 10:50am","New Cabell Hall 303","Language in Human Evolution","",Closed,20,20,0
13648,ANTH,2415,102,Discussion,"0","Eric Dynarski","We 12:00pm - 12:50pm","The Rotunda Room 152","Language in Human Evolution","",Closed,20,20,0
13649,ANTH,2415,103,Discussion,"0","Eric Dynarski","We 1:00pm - 1:50pm","New Cabell Hall 132","Language in Human Evolution","",Closed,20,20,0
13650,ANTH,2415,104,Discussion,"0","Colleen Winkelman","Th 7:00pm - 7:50pm","New Cabell Hall 183","Language in Human Evolution","",Closed,20,20,0
13651,ANTH,2415,105,Discussion,"0","Colleen Winkelman","Th 9:00am - 9:50am","New Cabell Hall 187","Language in Human Evolution","",Closed,20,20,0
13652,ANTH,2415,106,Discussion,"0","Colleen Winkelman","Th 6:00pm - 6:50pm","New Cabell Hall 032","Language in Human Evolution","",Open,19,20,0
19364,ANTH,2541,001,Lecture,"3","Nathan Wendte","TuTh 9:30am - 10:45am","New Cabell Hall 383","Topics in Linguistics","Language Death and Revitalization",Closed,30,30,0
19720,ANTH,2559,100,Lecture,"3","Ira Bashkow","MoWe 3:30pm - 4:20pm","Wilson Hall 301","New Course in Anthropology","Comparing World Racisms",Open,103,120,0
19721,ANTH,2559,101,Discussion,"0","Nazli Azergun","Th 9:00am - 9:50am","New Cabell Hall 056","New Course in Anthropology","Comparing World Racisms",Closed,18,18,0
19722,ANTH,2559,102,Discussion,"0","Nazli Azergun","Th 10:00am - 10:50am","The Rotunda Room 152","New Course in Anthropology","Comparing World Racisms",Closed,20,20,0
19723,ANTH,2559,103,Discussion,"0","Nazli Azergun","Th 5:00pm - 5:50pm","Physics Bldg 218","New Course in Anthropology","Comparing World Racisms",Closed,21,20,0
19724,ANTH,2559,104,Discussion,"0","Sophia Marques","Fr 9:00am - 9:50am","Pavilion VIII 102","New Course in Anthropology","Comparing World Racisms",Open,2,20,0
19725,ANTH,2559,105,Discussion,"0","Sophia Marques","Fr 10:00am - 10:50am","Pavilion VIII 102","New Course in Anthropology","Comparing World Racisms",Closed,20,20,0
19726,ANTH,2559,106,Discussion,"0","Sophia Marques","Fr 11:00am - 11:50am","Pavilion VIII 102","New Course in Anthropology","Comparing World Racisms",Closed,22,20,0
19355,ANTH,2589,100,Lecture,"3","Sonia Alconini","MoWe 11:00am - 11:50am","Maury Hall 104","Topics in Archaeology","The Materiality of Death and Dying",Open,57,60,0
19356,ANTH,2589,101,Discussion,"0","Christian Cancho Ruiz","We 12:00pm - 12:50pm","New Cabell Hall 107","Topics in Archaeology","The Materiality of Death and Dying",Closed,20,20,0
19357,ANTH,2589,102,Discussion,"0","Christian Cancho Ruiz","We 1:00pm - 1:50pm","New Cabell Hall 364","Topics in Archaeology","The Materiality of Death and Dying",Open,19,20,0
19358,ANTH,2589,103,Discussion,"0","Christian Cancho Ruiz","Th 9:00am - 9:50am","The Rotunda Room 152","Topics in Archaeology","The Materiality of Death and Dying",Open,18,20,0
19366,ANTH,2590,001,Lecture,"3","Ernesto Benitez","TuTh 9:30am - 10:45am","New Cabell Hall 485","Social and Cultural Anthropology","Contemporary Indigenous Peoples in Latin America",Open,25,30,0
19360,ANTH,2820,100,Lecture,"3","Patricia Wattenmaker","TuTh 2:00pm - 2:50pm","Maury Hall 104","The Emergence of States and Cities","",Open,57,60,0
19361,ANTH,2820,101,Discussion,"0","Randall Puckett","Th 6:00pm - 6:50pm","New Cabell Hall 407","The Emergence of States and Cities","",Open,18,20,0
19362,ANTH,2820,102,Discussion,"0","Randall Puckett","Fr 9:00am - 9:50am","New Cabell Hall 315","The Emergence of States and Cities","",Open,19,20,0
19363,ANTH,2820,103,Discussion,"0","Randall Puckett","Th 12:00pm - 12:50pm","Campbell Hall 220B","The Emergence of States and Cities","",Closed,20,20,0
12138,ANTH,3020,001,Lecture,"3","Erin Jordan","TuTh 11:00am - 12:15pm","New Cabell Hall 383","Using Anthropology","",Closed,30,30,0
13622,ANTH,3020,002,Lecture,"3","Erin Jordan","TuTh 3:30pm - 4:45pm","Brooks Hall 103","Using Anthropology","",Closed,20,20,0
19385,ANTH,3100,001,Lecture,"3","Jim Igoe","TuTh 2:00pm - 3:15pm","New Cabell Hall 389","Indigenous Landscapes","",Open,23,25,0
