ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
15402,EDIS,9991,015,IND,"1 - 12","April Salerno","TBA","TBA","Ed.D. Research","",Open,3,30,0
15409,EDIS,9991,016,IND,"1 - 12","Judith Paulick","TBA","TBA","Ed.D. Research","",Open,0,30,0
15410,EDIS,9991,017,IND,"1 - 12","Anne Jewett","TBA","TBA","Ed.D. Research","",Open,4,30,0
15517,EDIS,9991,019,IND,"1 - 12","Gail Lovette","TBA","TBA","Ed.D. Research","",Open,3,30,0
21196,EDIS,9991,020,IND,"1 - 12","Tish Jennings","TBA","TBA","Ed.D. Research","",Open,1,30,0
15122,EDIS,9993,001,IND,"1 - 6","Jennie Chiu","TBA","TBA","Independent Study","",Open,0,30,0
15123,EDIS,9993,002,IND,"1 - 6","Tonya Moon","TBA","TBA","Independent Study","",Open,0,30,0
15074,EDIS,9993,003,IND,"1 - 6","Latisha Hayes","TBA","TBA","Independent Study","",Open,0,30,0
15137,EDIS,9993,004,IND,"1 - 6","Catherine Brighton","TBA","TBA","Independent Study","",Open,0,30,0
15025,EDIS,9993,005,IND,"1 - 6","William Therrien","TBA","TBA","Independent Study","",Open,0,30,0
14958,EDIS,9993,006,IND,"1 - 6","Peter Youngs","TBA","TBA","Independent Study","",Open,1,15,0
15219,EDIS,9993,007,IND,"1 - 6","Matthew Wheelock","TBA","TBA","Independent Study","",Open,0,30,0
15415,EDIS,9993,008,IND,"1 - 6","April Salerno","TBA","TBA","Independent Study","",Open,0,30,0
15345,EDIS,9993,011,IND,"1 - 6","Chris Chang-Bacon","TBA","TBA","Independent Study","",Open,0,30,0
14987,EDIS,9993,012,IND,"1 - 6","Tish Jennings","TBA","TBA","Independent Study","",Open,0,30,0
14856,EDIS,9993,013,IND,"1 - 6","Michael Kennedy","TBA","TBA","Independent Study","",Open,3,30,0
14988,EDIS,9993,016,IND,"1 - 6","Julie Cohen","TBA","TBA","Independent Study","",Open,4,30,0
15087,EDIS,9993,018,IND,"1 - 6","Bryan Cook","TBA","TBA","Independent Study","",Open,0,30,0
15090,EDIS,9993,019,IND,"1 - 6","Stephanie Morano","TBA","TBA","Independent Study","",Open,0,30,0
15429,EDIS,9993,020,IND,"1 - 6","Emily Solari","TBA","TBA","Independent Study","",Open,0,30,0
15523,EDIS,9993,021,IND,"1 - 6","Stanley Trent","TBA","TBA","Independent Study","",Open,0,30,0
15540,EDIS,9993,022,IND,"1 - 6","Judith Paulick","TBA","TBA","Independent Study","",Open,0,30,0
20632,EDIS,9993,023,IND,"1 - 6","Wintre Johnson","TBA","TBA","Independent Study","",Open,1,30,0
