ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
10254,AAS,1020,100,Lecture,"4","Ashon Crawley","TuTh 12:30pm - 1:45pm","Web-Based Course","Introduction to African-American and African Studies II","",Open,158,160,0
10259,AAS,1020,101,Discussion,"0","Ryan Russell","Tu 6:00pm - 6:50pm","Web-Based Course","Introduction to African-American and African Studies II","",Closed,20,20,0
10258,AAS,1020,102,Discussion,"0","Jacqueline Sahagian","Tu 5:00pm - 5:50pm","Web-Based Course","Introduction to African-American and African Studies II","",Closed,20,20,0
10257,AAS,1020,103,Discussion,"0","Jason Evans","We 5:00pm - 5:50pm","Web-Based Course","Introduction to African-American and African Studies II","",Closed,20,20,0
10256,AAS,1020,104,Discussion,"0","Jean Herald Legagneur","We 7:00pm - 7:50pm","Web-Based Course","Introduction to African-American and African Studies II","",Open,18,20,0
10255,AAS,1020,106,Discussion,"0","Jason Evans","We 6:00pm - 6:50pm","Web-Based Course","Introduction to African-American and African Studies II","",Closed,20,20,0
12782,AAS,1020,107,Discussion,"0","Jacqueline Sahagian","Tu 4:00pm - 4:50pm","Web-Based Course","Introduction to African-American and African Studies II","",Closed,20,20,0
12783,AAS,1020,108,Discussion,"0","Ryan Russell","Tu 5:00pm - 5:50pm","Web-Based Course","Introduction to African-American and African Studies II","",Open,19,20,0
12784,AAS,1020,109,Discussion,"0","Jean Herald Legagneur","Tu 6:00pm - 6:50pm","Web-Based Course","Introduction to African-American and African Studies II","",Closed,20,20,0
11778,AAS,2224,001,SEM,"3","Lisa Shutt","Tu 2:00pm - 4:30pm","Web-Based Course","Black Femininities and Masculinities in the US Media","",Closed,18,18,0
11971,AAS,2224,002,SEM,"3","Lisa Shutt","We 2:00pm - 4:30pm","Web-Based Course","Black Femininities and Masculinities in the US Media","",Open,17,18,0
19388,AAS,2559,001,SEM,"3","Kimberly Fields","We 3:30pm - 6:00pm","Web-Based Course","New Course in African and African American Studies","Intro to Race, Class, Politics & the Environment",Open,15,20,0
19389,AAS,2559,002,SEM,"3","Sabrina Pendergrass","TBA","TBA","New Course in African and African American Studies","The Souls of Black Folk",Closed,15,15,0
19393,AAS,2740,001,SEM,"3","Lisa Shutt","Th 2:00pm - 4:30pm","Web-Based Course","Peoples and Cultures of Africa","",Open,15,16,0
13367,AAS,3500,001,SEM,"3","Kimberly Fields","We 6:00pm - 8:30pm","Web-Based Course","Intermediate Seminar in African-American & African Studies","Race, Law & the American Constitution",Open,9,10,0
12785,AAS,3500,002,SEM,"3","Brian Smithson","TuTh 9:30am - 10:45am","Web-Based Course","Intermediate Seminar in African-American & African Studies","Seeing Race",Open,14,15,0
14256,AAS,3500,003,SEM,"3","Pamela Reynolds","We 3:30pm - 6:00pm","Web-Based Course","Intermediate Seminar in African-American & African Studies","African American Health Professionals",Open,8,15,0
19397,AAS,3500,004,SEM,"3","Janee Moses","TuTh 12:30pm - 1:45pm","Web-Based Course","Intermediate Seminar in African-American & African Studies","From Blues Women to Black Feminists",Closed,20,20,0
19399,AAS,3500,005,SEM,"3","Marlene L. Daut","We 2:00pm - 4:30pm","Web-Based Course","Intermediate Seminar in African-American & African Studies","Caribbean Cultural & Literary Studies",Open,5,30,0
19402,AAS,3500,006,SEM,"3","James Parker","Tu 3:30pm - 6:00pm","Web-Based Course","Intermediate Seminar in African-American & African Studies","Development and the Environment in Modern Africa",Open,9,20,0
19404,AAS,3500,007,SEM,"3","Sarah Balakrishnan","Th 3:30pm - 6:00pm","Web-Based Course","Intermediate Seminar in African-American & African Studies","The Imperial Encounter in Africa",Open,9,20,0
20143,AAS,3652,100,Lecture,"3","Andrew Kahrl","MoWe 10:00am - 10:50am","Web-Based Course","African American History since 1865","",Open,22,60,0
20144,AAS,3652,101,Discussion,"0","Alice King","Th 4:00pm - 4:50pm","Web-Based Course","African American History since 1865","",Open,4,20,0
20147,AAS,3652,104,Discussion,"0","Alice King","We 3:00pm - 3:50pm","Web-Based Course","African American History since 1865","",Open,8,20,0
20149,AAS,3652,106,Discussion,"0","Alice King","We 2:00pm - 2:50pm","Web-Based Course","African American History since 1865","",Open,10,20,0
20131,AAS,3745,001,SEM,"3","Njelle Hamilton","TuTh 11:00am - 12:15pm","Web-Based Course","Currents in African Literature","",Open,13,24,0
12786,AAS,3810,001,SEM,"3","Sabrina Pendergrass","TBA","TBA","Race, Culture and Inequality","",Closed,15,15,0
10261,AAS,4080,001,IND,"3","Sabrina Pendergrass","TBA","TBA","Thesis","",Open,0,10,0
22325,AAS,4080,002,IND,"3","Njelle Hamilton","TBA","TBA","Thesis","",Open,0,10,0
22326,AAS,4080,003,IND,"3","Justene Hill Edwards","TBA","TBA","Thesis","",Open,0,10,0
14166,AAS,4570,001,SEM,"3","Njelle Hamilton","TuTh 3:30pm - 4:45pm","Web-Based Course","Advanced Research Seminar in African-American & African Studies","Caribbean Sci-Fi",Open,4,18,0
19401,AAS,4570,002,SEM,"3","Marlene L. Daut","Tu 2:00pm - 4:30pm","Web-Based Course","Advanced Research Seminar in African-American & African Studies","Age of the Haitian Revolution",Open,3,10,0
12993,AAS,4725,001,SEM,"3","Kwame Otu","Mo 3:30pm - 6:00pm","Web-Based Course","Queer Africas","",Closed,18,16,0
21279,AAS,4993,001,IND,"1 - 12","Anne Rotich","TBA","TBA","Independent Study","",Open,1,30,0
21351,AAS,4993,002,IND,"1 - 12","Ashon Crawley","TuTh 12:30pm - 1:45pm","Web-Based Course","Independent Study","",Open,1,30,0
20444,AAS,7000,001,SEM,"3","Kevin Gaines","We 2:00pm - 4:30pm","Web-Based Course","Introduction to Africana Studies","",Open,11,20,0
21436,AAS,7310,001,SEM,"3","Sarah Balakrishnan","Th 3:30pm - 6:00pm","Web-Based Course","The Imperial Encounter in Africa","",Closed,2,2,0
21487,AAS,7315,001,SEM,"3","James Parker","Tu 3:30pm - 6:00pm","Web-Based Course","Development and the Environment in Modern Africa","",Open,0,2,0
19411,ACCT,2010,701,Lecture,"3","Marshall Kasten","Mo 1:04am - 1:05am","Web-Based Course-No class mtgs","Introductory Accounting I","",Open,40,48,0
19409,ACCT,2020,701,Lecture,"3","Noel Montesa","Mo 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Introductory Accounting II","",Open,22,24,0
19646,ACCT,3110,701,Lecture,"3","Leon Hutton","Mo 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Intermediate Accounting I","",Open,17,24,0
19410,ACCT,3120,701,Lecture,"3","Nammy Lee","Mo 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Intermediate Accounting II","",Open,17,24,0
19647,ACCT,3140,701,Lecture,"3","TBA","TBA","TBA","Cost Accounting","",Closed,0,0,0
19648,ACCT,4450,701,Lecture,"3","Todd Falcone","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Federal Taxation I","",Open,18,24,0
21041,ACCT,5210,701,Lecture,"3","Richard Evans","Tu 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Introductory Auditing","",Open,15,24,0
19650,ACCT,5310,701,Lecture,"3","Gary Brooks","Th 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Selected Topics in Advanced Accounting","",Open,10,24,0
19654,ACCT,5410,701,Lecture,"3","Wendy Achilles","We 1:30am - 1:31am","Web-Based Course-No class mtgs","Fraud Examination","",Open,10,24,0
19655,ACCT,5460,701,Lecture,"3","Todd Falcone","Tu 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Federal Taxation II","",Open,5,24,0
20607,ACCT,5710,701,Lecture,"3","Roger Pao","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Business Law","",Open,22,24,0
17368,AIRS,100,001,Laboratory,"0","Christopher Tulip","Tu 3:30pm - 5:30pm","TBA","Leadership Laboratory","",Open,56,100,0
17362,AIRS,1200,001,Lecture,"1","Beverly Davis","Tu 1:00pm - 1:50pm","Maury Hall 209","Foundations of USAF II","",Open,9,50,0
17363,AIRS,1200,002,Lecture,"1","Beverly Davis","We 1:00pm - 1:50pm","Contact Department","Foundations of USAF II","",Open,3,35,0
17364,AIRS,2200,001,Lecture,"1","Christopher Tulip","Tu 2:00pm - 2:50pm","Maury Hall 209","Team and Leadership Fundamentals II","",Open,7,40,0
17365,AIRS,2200,002,Lecture,"1","Christopher Tulip","We 2:00pm - 2:50pm","Contact Department","Team and Leadership Fundamentals II","",Open,9,35,0
17366,AIRS,3200,001,Lecture,"3","David Fields","Tu 12:30pm - 1:45pm","Dell 1 105","Concepts of Air Force Leadership and Management","",Open,7,25,0
17369,AIRS,3200,002,Lecture,"3","David Fields","Mo 12:30pm - 3:00pm","Dell 1 105","Concepts of Air Force Leadership and Management","",Open,5,15,0
17367,AIRS,4200,001,Lecture,"3","Michael Hough","Tu 12:30pm - 1:45pm","Chemistry Bldg 217","National Security Affairs/Preparation for Active Duty","",Open,12,30,0
17370,AIRS,4200,002,Lecture,"3","Michael Hough","We 3:30pm - 5:30pm","Contact Department","National Security Affairs/Preparation for Active Duty","",Open,5,30,0
19303,ALAR,8020,001,STO,"6","Staff","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Open,0,80,0
19304,ALAR,8020,002,STO,"6","Darcy Engle, Mona El Khafif","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Open,10,15,0
19305,ALAR,8020,003,STO,"6","Staff","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Closed,0,15,0
19306,ALAR,8020,004,STO,"6","Matthew Jull","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Open,10,15,0
19307,ALAR,8020,005,STO,"6","Shiqiao Li","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Open,11,15,0
19308,ALAR,8020,006,STO,"6","Matthew Seibert","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Open,9,15,0
19309,ALAR,8020,007,STO,"6","Staff","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Closed,0,15,0
19310,ALAR,8020,008,STO,"6","Staff","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Closed,0,15,0
10132,ALAR,8995,001,STO,"6","Esther Lorenz","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Thesis II","",Open,8,12,0
21181,ALAR,8995,002,STO,"6","Bradley Cantrell","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Thesis II","",Open,1,2,0
21182,ALAR,8995,003,STO,"6","Matthew Seibert","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Thesis II","",Open,1,2,0
21183,ALAR,8995,004,STO,"6","Leena Cho","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Thesis II","",Closed,2,2,0
21184,ALAR,8995,005,STO,"6","Ghazal Jafari","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Thesis II","",Open,1,2,0
21539,ALAR,8995,006,STO,"6","Shiqiao Li","MoWe 12:30pm - 5:00pm","TBA","Thesis II","",Open,0,30,0
21541,ALAR,8995,007,STO,"6","William Sherman","MoWe 12:30pm - 5:00pm","TBA","Thesis II","",Open,0,2,0
21542,ALAR,8995,008,STO,"6","Elgin Cleckley","MoWe 12:30pm - 5:00pm","TBA","Thesis II","",Open,0,2,0
21543,ALAR,8995,009,STO,"6","Matthew Jull","MoWe 12:30pm - 5:00pm","TBA","Thesis II","",Open,0,2,0
21547,ALAR,8995,010,STO,"6","Earl Mark, John Comazzi","MoWe 12:30pm - 5:00pm","TBA","Thesis II","",Open,0,1,0
21548,ALAR,8995,011,STO,"6","Jeana Ripple","MoWe 12:30pm - 5:00pm","TBA","Thesis II","",Open,0,2,0
21549,ALAR,8995,012,STO,"6","Elizabeth Meyer","MoWe 12:30pm - 5:00pm","TBA","Thesis II","",Open,0,2,0
10064,ALAR,8999,001,IND,"1 - 12","Esther Lorenz","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Non-Topical Design Research-Masters","",Closed,1,1,0
21518,ALAR,8999,002,IND,"1 - 12","Staff","TBA","TBA","Non-Topical Design Research-Masters","",Open,0,1,0
19744,AMST,1559,001,Lecture,"3","Ashley Schmidt, Kirt von Daacke","MoWe 2:00pm - 3:15pm","Web-Based Course","New Course in American Studies","The Aftermath of Slavery at UVA and in Virginia",Closed,60,60,0
20192,AMST,1559,002,Lecture,"3","Anna Brickhouse","TuTh 3:30pm - 4:45pm","Web-Based Course","New Course in American Studies","Medical Narratives",Closed,20,20,0
20176,AMST,2422,001,SEM,"3","Lisa Goff","TuTh 12:30pm - 1:45pm","Web-Based Course","Point of View Journalism","",Closed,10,0,0
19746,AMST,2559,001,Lecture,"3","Allison Kelley","MoWe 3:30pm - 4:45pm","Web-Based Course","New Course in American Studies","Religion and Pop Culture",Open,16,20,0
19747,AMST,2559,002,Lecture,"3","David Coyoca","TuTh 2:00pm - 3:15pm","Web-Based Course","New Course in American Studies","Commodifying Race and Gender",Open,19,20,0
19803,AMST,2559,004,Lecture,"3","Tanner Greene","TuTh 9:30am - 10:45am","Web-Based Course","New Course in American Studies","",Open,8,20,0
19748,AMST,2559,100,Lecture,"3","David Singerman","MoWe 10:00am - 10:50am","Web-Based Course","New Course in American Studies","Technologies of American Life",Open,31,60,0
20177,AMST,2559,101,Discussion,"0","Kevin Woram","Fr 10:00am - 10:50am","Web-Based Course","New Course in American Studies","Technologies of American Life",Open,15,20,0
20178,AMST,2559,102,Discussion,"0","Kevin Woram","Fr 11:00am - 11:50am","Web-Based Course","New Course in American Studies","Technologies of American Life",Open,7,20,0
20179,AMST,2559,103,Discussion,"0","Kevin Woram","Fr 12:00pm - 12:50pm","Web-Based Course","New Course in American Studies","Technologies of American Life",Open,9,20,0
12336,AMST,2660,100,Lecture,"3","Matthew Hedstrom","TBA","TBA","Spiritual But Not Religious: Spirituality in America","",Open,148,240,0
12374,AMST,2660,101,Discussion,"0","Lauren Wheeler","Th 6:00pm - 6:50pm","Web-Based Course","Spiritual But Not Religious: Spirituality in America","",Open,10,20,0
12375,AMST,2660,102,Discussion,"0","Lauren Wheeler","Th 7:00pm - 7:50pm","Web-Based Course","Spiritual But Not Religious: Spirituality in America","",Open,13,20,0
12376,AMST,2660,103,Discussion,"0","Lauren Wheeler","Th 8:00pm - 8:50pm","Web-Based Course","Spiritual But Not Religious: Spirituality in America","",Open,8,20,0
12377,AMST,2660,104,Discussion,"0","Staff","TBA","TBA","Spiritual But Not Religious: Spirituality in America","",Closed,0,0,0
12378,AMST,2660,105,Discussion,"0","Brittany Acors","We 8:00pm - 8:50pm","Web-Based Course","Spiritual But Not Religious: Spirituality in America","",Closed,14,20,0
12379,AMST,2660,106,Discussion,"0","Anderson Moss","Fr 12:00pm - 12:50pm","Web-Based Course","Spiritual But Not Religious: Spirituality in America","",Closed,13,20,0
12380,AMST,2660,107,Discussion,"0","Anderson Moss","Fr 1:00pm - 1:50pm","Web-Based Course","Spiritual But Not Religious: Spirituality in America","",Closed,19,20,0
12381,AMST,2660,108,Discussion,"0","Anderson Moss","Fr 2:00pm - 2:50pm","Web-Based Course","Spiritual But Not Religious: Spirituality in America","",Open,11,20,0
12658,AMST,2660,109,Discussion,"0","Brittany Acors","We 6:00pm - 6:50pm","Web-Based Course","Spiritual But Not Religious: Spirituality in America","",Closed,13,20,0
12659,AMST,2660,110,Discussion,"0","Brittany Acors","We 7:00pm - 7:50pm","Web-Based Course","Spiritual But Not Religious: Spirituality in America","",Open,10,20,0
12660,AMST,2660,111,Discussion,"0","Shelly Tilton","We 8:00pm - 8:50pm","Web-Based Course","Spiritual But Not Religious: Spirituality in America","",Open,13,20,0
14354,AMST,2660,112,Discussion,"0","Shelly Tilton","We 6:00pm - 6:50pm","Web-Based Course","Spiritual But Not Religious: Spirituality in America","",Open,13,20,0
14355,AMST,2660,113,Discussion,"0","Shelly Tilton","We 7:00pm - 7:50pm","Web-Based Course","Spiritual But Not Religious: Spirituality in America","",Open,11,20,0
22310,AMST,2660,114,Discussion,"0","Maxwell Pingeon","We 7:00pm - 7:50pm","TBA","Spiritual But Not Religious: Spirituality in America","",Open,0,10,0
20899,AMST,2753,100,Lecture,"4","Louis Nelson","TuTh 9:30am - 10:45am","Chemistry Bldg 402","Arts and Cultures of the Slave South","",Open,23,96,0
20900,AMST,2753,101,Discussion,"0","Najee Olya","Mo 12:00pm - 12:50pm","Web-Based Course","Arts and Cultures of the Slave South","",Open,3,20,0
20901,AMST,2753,102,Discussion,"0","Najee Olya","Mo 1:00pm - 1:50pm","Web-Based Course","Arts and Cultures of the Slave South","",Open,4,20,0
20902,AMST,2753,103,Discussion,"0","Najee Olya","We 10:00am - 10:50am","Web-Based Course","Arts and Cultures of the Slave South","",Open,5,20,0
20903,AMST,2753,104,Discussion,"0","James Razumoff","We 11:00am - 11:50am","Web-Based Course","Arts and Cultures of the Slave South","",Open,5,20,0
20904,AMST,2753,105,Discussion,"0","James Razumoff","We 12:00pm - 12:50pm","Web-Based Course","Arts and Cultures of the Slave South","",Open,3,20,0
20905,AMST,2753,106,Discussion,"0","James Razumoff","Mo 2:00pm - 2:50pm","Web-Based Course","Arts and Cultures of the Slave South","",Open,3,20,0
11833,AMST,3001,001,SEM,"3","Lisa Cacho","TuTh 11:00am - 12:15pm","Web-Based Course","Theories and Methods of American Studies","",Closed,19,18,0
12453,AMST,3001,002,SEM,"3","Isaac May","TuTh 9:30am - 10:45am","Web-Based Course","Theories and Methods of American Studies","",Open,11,18,0
19804,AMST,3001,003,SEM,"3","Penny Von Eschen","MoWe 2:00pm - 3:15pm","Web-Based Course","Theories and Methods of American Studies","",Open,17,18,0
13258,AMST,3180,001,Lecture,"3","JiaYuan Huang","TuTh 11:00am - 12:15pm","Web-Based Course","Introduction to Asian American Studies","",Open,19,25,0
13260,AMST,3221,001,SEM,"3","Lisa Goff","Tu 3:30pm - 6:00pm","Monroe Hall 110","Hands-On Public History: Slavery and Reconstruction","",Open,13,15,0
19805,AMST,3323,001,Lecture,"3","Carmen Lamas","TuTh 2:00pm - 3:15pm","Web-Based Course","Hemispheric Latinx Literature and Culture","",Open,7,24,0
14208,AMST,3427,001,Lecture,"3","Jessica Sewell","MoWe 3:30pm - 4:45pm","Web-Based Course","Gender, Things, and Difference","",Open,29,30,0
19807,AMST,3559,001,Lecture,"3","Marlene Daut","We 2:00pm - 4:30pm","Web-Based Course","New Course in American Studies","Caribbean Cultural & Literary Studies",Open,3,30,0
21797,AMST,3740,001,Lecture,"3","Jack Hamilton","MoWe 2:00pm - 3:15pm","TBA","Cultures of Hip-Hop","",Open,0,30,0
12771,AMST,3740,100,Lecture,"3","Jack Hamilton","MoWe 2:00pm - 2:50pm","Web-Based Course","Cultures of Hip-Hop","",Open,65,120,0
20182,AMST,3740,101,Discussion,"0","Austyn James","We 4:00pm - 4:50pm","Web-Based Course","Cultures of Hip-Hop","",Closed,10,20,0
20183,AMST,3740,102,Discussion,"0","Austyn James","We 5:00pm - 5:50pm","Web-Based Course","Cultures of Hip-Hop","",Open,14,20,0
20184,AMST,3740,103,Discussion,"0","Austyn James","We 6:00pm - 6:50pm","Web-Based Course","Cultures of Hip-Hop","",Closed,10,20,0
20185,AMST,3740,104,Discussion,"0","Joseph Foley","Fr 10:00am - 10:50am","Web-Based Course","Cultures of Hip-Hop","",Open,9,20,0
20186,AMST,3740,105,Discussion,"0","Joseph Foley","Fr 11:00am - 11:50am","Web-Based Course","Cultures of Hip-Hop","",Closed,12,20,0
20187,AMST,3740,106,Discussion,"0","Joseph Foley","Fr 12:00pm - 12:50pm","Web-Based Course","Cultures of Hip-Hop","",Open,10,20,0
12978,AMST,4500,001,SEM,"3","Marlene Daut","Tu 2:00pm - 4:30pm","Web-Based Course","Fourth-Year Seminar in American Studies","Age of the Haitian Revolution",Open,3,18,0
12454,AMST,4500,002,SEM,"3","Matthew Hedstrom","MoWe 3:30pm - 4:45pm","Web-Based Course","Fourth-Year Seminar in American Studies","Visions of the Apocalypse in American Culture",Open,12,18,0
12983,AMST,4500,003,SEM,"3","K. Ian Grandison","Tu 5:00pm - 7:30pm","Web-Based Course","Fourth-Year Seminar in American Studies","Race in American Places",Open,5,18,0
12455,AMST,4500,004,SEM,"3","Sandhya Shukla","TuTh 12:30pm - 1:45pm","Web-Based Course","Fourth-Year Seminar in American Studies","Sports & Transnational Culture",Open,13,18,0
20193,AMST,4500,005,SEM,"3","Isaac May","TuTh 11:00am - 12:15pm","Web-Based Course","Fourth-Year Seminar in American Studies","The Religious Left in America: Progressive Faith",Open,4,18,0
20194,AMST,4500,006,SEM,"3","Marlon Ross","Th 5:00pm - 7:30pm","Web-Based Course","Fourth-Year Seminar in American Studies","Critical Race Theory",Closed,6,18,0
20462,AMST,4500,007,SEM,"3","Gillian Frank","TuTh 12:30pm - 1:45pm","Web-Based Course","Fourth-Year Seminar in American Studies","",Open,8,18,0
14286,AMST,4893,001,IND,"3","Sylvia Chong","TBA","TBA","Independent Study in Asian Pacific American Studies","",Open,1,5,0
21446,AMST,4993,001,IND,"1 - 3","Lisa Cacho","TBA","TBA","Independent Study","",Open,1,2,0
22376,AMST,4993,002,IND,"1 - 3","Gillian Frank","TBA","TBA","Independent Study","",Open,0,30,0
11081,AMST,4999,001,SEM,"3","David Coyoca","Tu 4:00pm - 6:30pm","Web-Based Course","Distinguished Majors Thesis Seminar","",Open,8,15,0
12773,AMST,8001,001,SEM,"3","Lisa Cacho","TuTh 2:00pm - 3:15pm","Web-Based Course","Approaches to American Studies","",Open,7,15,0
10262,ANTH,1010,100,Lecture,"3","Richard Handler","MoWe 11:00am - 11:50am","Web-Based Course","Introduction to Anthropology","",Open,174,180,0
12291,ANTH,1010,101,Discussion,"0","Ray Qu","Fr 11:00am - 11:50am","Web-Based Course","Introduction to Anthropology","",Closed,19,20,0
12292,ANTH,1010,102,Discussion,"0","Ray Qu","Fr 10:00am - 10:50am","Web-Based Course","Introduction to Anthropology","",Closed,19,20,0
12293,ANTH,1010,103,Discussion,"0","Miao Jiang","Th 4:00pm - 4:50pm","Web-Based Course","Introduction to Anthropology","",Closed,18,20,0
13852,ANTH,1010,104,Discussion,"0","Ray Qu","We 5:00pm - 5:50pm","Web-Based Course","Introduction to Anthropology","",Closed,20,20,0
13853,ANTH,1010,105,Discussion,"0","Ray Qu","We 4:00pm - 4:50pm","Web-Based Course","Introduction to Anthropology","",Closed,19,20,0
13854,ANTH,1010,106,Discussion,"0","Miao Jiang","Mo 7:00pm - 7:50pm","Web-Based Course","Introduction to Anthropology","",Closed,20,20,0
20396,ANTH,1010,107,Discussion,"0","Ray Qu","We 7:00pm - 7:50pm","Web-Based Course","Introduction to Anthropology","",Closed,20,20,0
20397,ANTH,1010,108,Discussion,"0","Miao Jiang","Th 7:00pm - 7:50pm","Web-Based Course","Introduction to Anthropology","",Open,19,20,0
20398,ANTH,1010,109,Discussion,"0","Ray Qu","Fr 12:00pm - 12:50pm","Web-Based Course","Introduction to Anthropology","",Closed,20,20,0
13851,ANTH,1010,200,Lecture,"3","Cory-Alice Andre-Johnson","TuTh 11:00am - 11:50am","Web-Based Course","Introduction to Anthropology","",Open,59,60,0
20127,ANTH,1010,201,Discussion,"0","Rachel Apone","Fr 10:00am - 10:50am","Web-Based Course","Introduction to Anthropology","",Closed,20,20,0
20128,ANTH,1010,202,Discussion,"0","Rachel Apone","Fr 11:00am - 11:50am","Web-Based Course","Introduction to Anthropology","",Closed,21,20,0
20129,ANTH,1010,203,Discussion,"0","Rachel Apone","Th 4:00pm - 4:50pm","Web-Based Course","Introduction to Anthropology","",Open,18,20,0
19378,ANTH,2120,100,Lecture,"3","Ira Bashkow","MoWe 3:30pm - 4:20pm","Web-Based Course","The Concept of Culture","",Closed,120,120,0
19379,ANTH,2120,101,Discussion,"0","Colleen Winkelman","We 5:00pm - 5:50pm","Web-Based Course","The Concept of Culture","",Closed,24,20,0
19380,ANTH,2120,102,Discussion,"0","Colleen Winkelman","We 7:00pm - 7:50pm","Web-Based Course","The Concept of Culture","",Open,19,20,0
19381,ANTH,2120,103,Discussion,"0","Uzma Zafar","Th 3:30pm - 4:20pm","Web-Based Course","The Concept of Culture","",Closed,21,20,0
19382,ANTH,2120,104,Discussion,"0","Colleen Winkelman","Th 5:00pm - 5:50pm","Web-Based Course","The Concept of Culture","",Closed,20,20,0
19383,ANTH,2120,105,Discussion,"0","Uzma Zafar","Fr 9:00am - 9:50am","Web-Based Course","The Concept of Culture","",Open,17,20,0
19384,ANTH,2120,106,Discussion,"0","Uzma Zafar","Th 7:00pm - 7:50pm","Web-Based Course","The Concept of Culture","",Open,19,20,0
20267,ANTH,2160,001,Lecture,"3","Joella Bitter","TuTh 12:30pm - 1:45pm","Web-Based Course","Culture and the Environment","",Open,28,30,0
11480,ANTH,2280,100,Lecture,"3","Anna Eisenstein","MoFr 11:00am - 11:50am","Web-Based Course","Medical Anthropology","",Closed,61,60,0
13860,ANTH,2280,101,Discussion,"0","Eniola Afolayan","Th 2:00pm - 2:50pm","Web-Based Course","Medical Anthropology","",Closed,20,20,0
13861,ANTH,2280,102,Discussion,"0","Eniola Afolayan","Th 4:00pm - 4:50pm","Web-Based Course","Medical Anthropology","",Closed,21,20,0
13862,ANTH,2280,103,Discussion,"0","Eniola Afolayan","Fr 12:00pm - 12:50pm","Web-Based Course","Medical Anthropology","",Closed,20,20,0
19349,ANTH,2325,100,Lecture,"3","George Mentore","MoWe 2:00pm - 2:50pm","Web-Based Course","Anthropology of God","",Open,36,60,0
19350,ANTH,2325,101,Discussion,"0","Uzma Zafar","We 5:00pm - 5:50pm","Web-Based Course","Anthropology of God","",Open,15,20,0
19351,ANTH,2325,102,Discussion,"0","Uzma Zafar","We 7:00pm - 7:50pm","Web-Based Course","Anthropology of God","",Open,8,20,0
19352,ANTH,2325,103,Discussion,"0","Uzma Zafar","Th 5:00pm - 5:50pm","Web-Based Course","Anthropology of God","",Open,13,20,0
19354,ANTH,2400,100,Lecture,"3","Mark Sicoli","MoWe 10:00am - 10:50am","Web-Based Course","Language and Culture","",Open,175,180,0
19355,ANTH,2400,101,Discussion,"0","Saad Quasem","Fr 10:00am - 10:50am","Web-Based Course","Language and Culture","",Closed,22,20,0
19356,ANTH,2400,102,Discussion,"0","Saad Quasem","Th 4:00pm - 4:50pm","Web-Based Course","Language and Culture","",Closed,20,20,0
19357,ANTH,2400,103,Discussion,"0","Richard Karl Deang","We 2:00pm - 2:50pm","Web-Based Course","Language and Culture","",Closed,18,20,0
19358,ANTH,2400,104,Discussion,"0","Richard Karl Deang","We 4:00pm - 4:50pm","Web-Based Course","Language and Culture","",Open,19,20,0
19359,ANTH,2400,105,Discussion,"0","Saad Quasem","Fr 12:00pm - 12:50pm","Web-Based Course","Language and Culture","",Open,19,20,0
19360,ANTH,2400,106,Discussion,"0","Saad Quasem","Th 5:00pm - 5:50pm","Web-Based Course","Language and Culture","",Open,18,20,0
19361,ANTH,2400,107,Discussion,"0","Saad Quasem","Fr 11:00am - 11:50am","Web-Based Course","Language and Culture","",Closed,20,20,0
19362,ANTH,2400,108,Discussion,"0","Richard Karl Deang","We 3:00pm - 3:50pm","Web-Based Course","Language and Culture","",Open,19,20,0
19363,ANTH,2400,109,Discussion,"0","Saad Quasem","Th 9:30am - 10:20am","Web-Based Course","Language and Culture","",Closed,20,20,0
20197,ANTH,2420,100,Lecture,"3","Grace Reynolds","MoWe 11:00am - 11:50am","Web-Based Course","Language and Gender","",Open,56,60,0
20198,ANTH,2420,101,Discussion,"0","Taylor Gilliam","Th 4:00pm - 4:50pm","Web-Based Course","Language and Gender","",Open,18,20,0
20199,ANTH,2420,102,Discussion,"0","Taylor Gilliam","Fr 10:00am - 10:50am","Web-Based Course","Language and Gender","",Open,18,20,0
