ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
20288,ACCT,2010,703,Lecture,"3","Marshall Kasten","Mo 1:00am - 1:01am","Web-Based Course-No class mtgs","Introductory Accounting I","",Open,1,24,0
20289,ACCT,2020,701,Lecture,"3","Noel Montesa","Mo 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Introductory Accounting II","",Open,9,24,0
20290,ACCT,3010,701,Lecture,"3","Nammy Lee","Mo 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Introductory Accounting I","",Open,8,24,0
20291,ACCT,3010,702,Lecture,"3","Nammy Lee","Tu 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Introductory Accounting I","",Open,13,24,0
20292,ACCT,3010,703,Lecture,"3","Marshall Kasten","Mo 1:00am - 1:01am","Web-Based Course-No class mtgs","Introductory Accounting I","",Open,5,24,0
20293,ACCT,3020,701,Lecture,"3","Noel Montesa","Mo 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Introductory Accounting II","",Open,22,24,0
20294,ACCT,3110,701,Lecture,"3","Leon Hutton","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Intermediate Accounting I","",Open,11,24,0
20297,ACCT,3120,701,Lecture,"3","Nammy Lee","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Intermediate Accounting II","",Open,7,24,0
20298,ACCT,3140,701,Lecture,"3","Wendy Achilles","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Cost Accounting","",Open,5,24,0
20300,ACCT,4450,701,Lecture,"3","Todd Falcone","Tu 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Federal Taxation I","",Open,7,24,0
20301,ACCT,4700,701,Lecture,"3","Leon Hutton","Th 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Federal Accounting","",Open,9,24,0
20302,ACCT,5110,701,Lecture,"3","Leon Hutton","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Intermediate Accounting I","",Open,10,24,0
20303,ACCT,5120,701,Lecture,"3","Nammy Lee","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Intermediate Accounting II","",Open,8,24,0
20304,ACCT,5140,701,Lecture,"3","Wendy Achilles","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Cost Accounting","",Open,4,24,0
20305,ACCT,5210,701,Lecture,"3","Richard Evans","Th 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Introductory Auditing","",Open,15,24,0
20306,ACCT,5330,701,Lecture,"3","Gary Brooks","Mo 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Accounting for Non-Business Organizations","",Open,10,24,0
20307,ACCT,5450,701,Lecture,"3","Todd Falcone","Tu 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Federal Taxation I","",Open,8,24,0
20308,ACCT,5470,701,Lecture,"3","Michael Hood","Tu 6:30pm - 9:30pm","Web-Based Course-No class mtgs","Forensic Accounting","",Open,14,24,0
17424,AIRS,100,001,Laboratory,"0","Christopher Tulip","Tu 3:30pm - 5:30pm","Maury Hall 209","Leadership Laboratory","",Open,41,100,0
17419,AIRS,1100,001,Lecture,"1","Brian Lagrange","Tu 1:00pm - 1:50pm","Shannon House 107","Air Force Heritage and Values I","",Open,6,40,0
17420,AIRS,1100,002,Lecture,"1","Brian Lagrange","We 1:00pm - 1:50pm","Astronomy Bldg 265","Air Force Heritage and Values I","",Open,6,20,0
17421,AIRS,2100,001,Lecture,"1","Christopher Tulip","Tu 2:00pm - 2:50pm","Shannon House 107","Team and Leadership Fundamentals I","",Open,10,30,0
17422,AIRS,2100,002,Lecture,"1","Christopher Tulip","We 2:00pm - 2:50pm","Astronomy Bldg 265","Team and Leadership Fundamentals I","",Open,1,18,0
17425,AIRS,3100,001,Lecture,"3","David Fields","Tu 12:30pm - 1:45pm","Chemistry Bldg 217","Leading People and Effective Communication I","",Open,6,25,0
17426,AIRS,3100,002,Lecture,"3","David Fields","Mo 12:30pm - 3:00pm","Astronomy Bldg 265","Leading People and Effective Communication I","",Open,3,15,0
17423,AIRS,4100,001,Lecture,"3","Michael Hough","Tu 12:30pm - 1:45pm","Astronomy Bldg 139","National Security Affairs/Preparation for Active Duty","",Open,8,20,0
17427,AIRS,4100,002,Lecture,"3","Michael Hough","We 3:30pm - 6:00pm","Astronomy Bldg 265","National Security Affairs/Preparation for Active Duty","",Open,3,20,0
10040,ALAR,8010,001,STO,"6","To be Announced","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 1","",Open,0,70,0
18821,ALAR,8010,003,STO,"6","Bradley Cantrell, Michael Lee","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 1","",Open,9,30,0
18822,ALAR,8010,004,STO,"6","Devin Dobrowolski","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 1","",Open,8,30,0
18823,ALAR,8010,005,STO,"6","Ehsan Baharlou","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 1","",Open,6,30,0
18824,ALAR,8010,006,STO,"6","William Clark","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 1","",Open,3,30,0
18825,ALAR,8010,007,STO,"6","Elgin Cleckley","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 1","",Open,3,30,0
18826,ALAR,8010,008,STO,"6","Felipe Correa, Jonah Coe-Scharff","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 1","",Open,6,30,0
18827,ALAR,8010,009,STO,"6","Robin Dripps","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 1","",Open,4,30,0
18828,ALAR,8010,010,STO,"6","Maria Gonzalez Aranguren, Pankaj Gupta","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 1","",Open,8,30,0
18829,ALAR,8010,011,STO,"6","Felipe Correa, Stella Betts","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 1","",Open,6,30,0
18830,ALAR,8010,012,STO,"6","Mario Eduardo Schjetnan Garduno, William Shivers","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 1","",Open,6,30,0
20634,ALAR,8010,014,STO,"6","Allison James","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 1","",Open,2,15,0
20764,ALAR,8010,015,STO,"6","Ali Fard, William Sherman","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 1","",Open,7,15,0
10082,ALAR,8030,001,STO,"6","To be Announced","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Design Studio 3","",Open,0,30,0
10143,ALAR,8100,002,SEM,"3","Ghazal Jafari","We 3:30pm - 6:00pm","Campbell Hall 220C","Thesis I","",Open,13,25,0
10197,ALAR,8995,001,STO,"6","Bradley Cantrell","TBA","TBA","Thesis II","",Open,0,1,0
10052,ALAR,8999,001,IND,"1 - 12","Luis Pancorbo Crespo","TBA","TBA","Non-Topical Design Research-Masters","",Open,0,4,0
15878,AM,6020,001,Lecture,"3","Jason Kerrigan","MoWe 2:00pm - 3:15pm","Mechanical Engr Bldg 339","Continuum Mechanics With Applications","",Closed,0,0,0
13154,AMST,1050,001,Lecture,"3","Kirt von Daacke","MoWe 2:00pm - 3:15pm","Maury Hall 104","Slavery and Its Legacies","",Closed,60,60,0
11013,AMST,2001,100,Lecture,"3","Jack Hamilton, Matthew Hedstrom","MoWe 2:00pm - 2:50pm","Maury Hall 209","Introduction to American Studies","",Closed,240,240,0
11778,AMST,2001,101,Discussion,"0","Cleo Boyd","We 5:00pm - 5:50pm","Bryan Hall 235","Introduction to American Studies","",Closed,20,20,0
11779,AMST,2001,102,Discussion,"0","Cleo Boyd","We 6:00pm - 6:50pm","Bryan Hall 235","Introduction to American Studies","",Closed,20,20,0
12890,AMST,2001,103,Discussion,"0","Jason Evans","We 6:00pm - 6:50pm","New Cabell Hall 411","Introduction to American Studies","",Closed,20,20,0
12891,AMST,2001,104,Discussion,"0","Cleo Boyd","We 7:00pm - 7:50pm","Bryan Hall 235","Introduction to American Studies","",Closed,20,20,0
12123,AMST,2001,105,Discussion,"0","Jason Evans","We 7:00pm - 7:50pm","New Cabell Hall 411","Introduction to American Studies","",Closed,20,20,0
12124,AMST,2001,106,Discussion,"0","Sally Duncan","Th 5:00pm - 5:50pm","New Cabell Hall 211","Introduction to American Studies","",Closed,20,20,0
12892,AMST,2001,107,Discussion,"0","Eyal Handelsman Katz","Th 6:00pm - 6:50pm","New Cabell Hall 211","Introduction to American Studies","",Closed,20,20,0
12893,AMST,2001,108,Discussion,"0","Eyal Handelsman Katz","Th 7:00pm - 7:50pm","New Cabell Hall 211","Introduction to American Studies","",Closed,20,20,0
11777,AMST,2001,109,Discussion,"0","Eyal Handelsman Katz","Th 8:00pm - 8:50pm","New Cabell Hall 211","Introduction to American Studies","",Closed,20,20,0
12125,AMST,2001,110,Discussion,"0","Sally Duncan","Fr 9:00am - 9:50am","Bryan Hall 328","Introduction to American Studies","",Closed,20,20,0
12894,AMST,2001,111,Discussion,"0","Sally Duncan","Fr 10:00am - 10:50am","Maury Hall 104","Introduction to American Studies","",Closed,20,20,0
12895,AMST,2001,112,Discussion,"0","Jason Evans","Fr 2:00pm - 2:50pm","Bryan Hall 328","Introduction to American Studies","",Closed,20,20,0
18998,AMST,2559,001,Lecture,"3","Joseph Wei","Tu 3:30pm - 6:00pm","New Cabell Hall 058","New Course in American Studies","War and Memory in Asian American Literature",Open,18,20,0
12315,AMST,3001,001,SEM,"3","Sandhya Shukla","TuTh 12:30pm - 1:45pm","New Cabell Hall 407","Theories and Methods of American Studies","",Closed,17,15,0
19002,AMST,3200,001,Lecture,"3","Lawrie Balfour","TuTh 11:00am - 12:15pm","Bryan Hall 235","African American Political Thought","",Closed,30,30,0
13775,AMST,3221,001,SEM,"3","Lisa Goff","Th 3:30pm - 6:00pm","New Cabell Hall 032","Hands-On Public History: Slavery and Reconstruction","",Open,12,16,0
19003,AMST,3280,001,SEM,"3","Kasey Jernigan","TuTh 2:00pm - 3:15pm","New Cabell Hall 323","Introduction to Native American Studies: (Mis)Representations","",Closed,45,45,0
20911,AMST,3471,001,SEM,"3","Sylvia Chong","TuTh 9:30am - 10:45am","New Cabell Hall 064","American Cinema","",Closed,18,18,0
19692,AMST,3500,001,SEM,"3","Shilpa Dave","TuTh 2:00pm - 3:15pm","New Cabell Hall 485","Topics in American Studies","Asian American Media Cultures",Open,29,30,0
19004,AMST,3559,001,Lecture,"3","Marlon Ross","TuTh 11:00am - 12:15pm","New Cabell Hall 485","New Course in American Studies","Black Protest Narrative",Open,24,30,0
19005,AMST,3559,002,Lecture,"3","Jessica Sewell","Fr 9:00am - 11:30am","Campbell Hall 153","New Course in American Studies","Race, Inequality, and the American City",Closed,6,5,0
19006,AMST,3559,003,Lecture,"3","Carmen Lamas","TuTh 2:00pm - 3:15pm","New Cabell Hall 303","New Course in American Studies","Race and Ethnicity in Latina/o Lit and Culture",Closed,24,24,0
19007,AMST,3559,004,Lecture,"3","Lisa Goff","TuTh 12:30pm - 1:45pm","Maury Hall 113","New Course in American Studies","Moving On: Migration in/to US",Open,23,24,0
19008,AMST,3630,001,Lecture,"3","Sylvia Chong","TuTh 12:30pm - 1:45pm","Bryan Hall 235","Vietnam War in Literature and Film","",Closed,30,30,0
13776,AMST,3880,100,Lecture,"3","Jennifer Greeson","MoWe 1:00pm - 1:50pm","Wilson Hall 301","Literature of the South","",Open,90,96,0
13777,AMST,3880,102,Discussion,"0","Robert Zenz","We 4:00pm - 4:50pm","Bryan Hall 312","Literature of the South","",Closed,7,15,0
13778,AMST,3880,103,Discussion,"0","Hannah Loeb","We 3:30pm - 4:20pm","New Cabell Hall 211","Literature of the South","",Open,6,15,0
13779,AMST,3880,105,Discussion,"0","Annyston Pennington","Th 11:00am - 11:50am","Shannon House 111","Literature of the South","",Open,3,15,0
13780,AMST,3880,107,Discussion,"0","Annyston Pennington","Th 3:30pm - 4:20pm","Bryan Hall 235","Literature of the South","",Closed,7,15,0
13781,AMST,3880,109,Discussion,"0","Hannah Loeb","We 2:00pm - 2:50pm","Bryan Hall 312","Literature of the South","",Closed,7,15,0
13782,AMST,3880,110,Discussion,"0","Robert Zenz","Fr 11:00am - 11:50am","Bryan Hall 312","Literature of the South","",Open,9,15,0
19009,AMST,4321,001,Lecture,"3","Carmen Lamas","Th 3:30pm - 6:00pm","New Cabell Hall 323","Caribbean Latinx: Cuba, Puerto Rico and the DR","",Closed,19,18,0
14606,AMST,4500,002,SEM,"3","K. Ian Grandison","Th 5:00pm - 7:30pm","Maury Hall 115","Fourth-Year Seminar in American Studies","Reading the Black College Campus",Open,12,18,0
20588,AMST,4500,003,SEM,"3","Maurice Adkins","Mo 3:30pm - 6:00pm","Web-Based Course","Fourth-Year Seminar in American Studies","History of Black Resistance in the United States",Open,10,18,0
19010,AMST,4559,001,Lecture,"3","Grace Hale","Tu 3:30pm - 6:00pm","New Cabell Hall 183","New Course in American Studies","Democratizing the Past: Hands on Approach",Open,10,15,0
21169,AMST,4993,001,IND,"3","Sylvia Chong","TBA","TBA","Independent Study","",Open,2,10,0
12507,AMST,4998,001,IND,"3","Lisa Goff","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,1,15,0
12509,AMST,4998,003,IND,"3","Carmen Lamas","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,0,15,0
12510,AMST,4998,004,IND,"3","Jack Hamilton","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,1,15,0
12985,AMST,4998,005,IND,"3","Sylvia Chong","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,2,15,0
12986,AMST,4998,006,IND,"3","Lawrie Balfour","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,0,10,0
13603,AMST,4998,009,IND,"3","Grace Hale","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,0,10,0
13605,AMST,4998,011,IND,"3","Sandhya Shukla","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,1,10,0
14569,AMST,4998,012,IND,"3","Jennifer Greeson","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,1,30,0
14571,AMST,4998,014,IND,"3","Lisa Cacho","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,0,30,0
20779,AMST,4998,015,IND,"3","Penny Von Eschen","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,1,10,0
20780,AMST,4998,016,IND,"3","Matthew Hedstrom","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,1,10,0
10276,ANTH,1010,100,Lecture,"3","Richard Handler","MoWe 11:00am - 11:50am","Newcomb Hall Theatre","Introduction to Anthropology","",Closed,180,180,0
12716,ANTH,1010,102,Discussion,"0","Heather Roberson Gaston","Th 3:00pm - 3:50pm","New Cabell Hall 107","Introduction to Anthropology","",Closed,20,20,0
12717,ANTH,1010,103,Discussion,"0","Nazli Azergun","We 12:00pm - 12:50pm","New Cabell Hall 415","Introduction to Anthropology","",Open,19,20,0
12718,ANTH,1010,104,Discussion,"0","Nazli Azergun","We 1:00pm - 1:50pm","New Cabell Hall 415","Introduction to Anthropology","",Closed,21,20,0
12720,ANTH,1010,106,Discussion,"0","Colleen Winkelman","Fr 10:00am - 10:50am","New Cabell Hall 389","Introduction to Anthropology","",Closed,20,20,0
14096,ANTH,1010,107,Discussion,"0","Colleen Winkelman","Fr 11:00am - 11:50am","New Cabell Hall 389","Introduction to Anthropology","",Closed,20,20,0
14097,ANTH,1010,108,Discussion,"0","Heather Roberson Gaston","Fr 12:00pm - 12:50pm","New Cabell Hall 368","Introduction to Anthropology","",Closed,20,20,0
18536,ANTH,1010,110,Discussion,"0","Nazli Azergun","We 3:00pm - 3:50pm","New Cabell Hall 032","Introduction to Anthropology","",Closed,20,20,0
18537,ANTH,1010,111,Discussion,"0","Heather Roberson Gaston","Fr 11:00am - 11:50am","New Cabell Hall 368","Introduction to Anthropology","",Closed,20,20,0
18538,ANTH,1010,112,Discussion,"0","Colleen Winkelman","We 4:00pm - 4:50pm","Mechanical Engr Bldg 213","Introduction to Anthropology","",Closed,20,20,0
18564,ANTH,2160,001,Lecture,"3","Jim Igoe","TuTh 2:00pm - 3:15pm","Dell 1 105","Culture and the Environment","",Closed,59,60,0
12026,ANTH,2280,100,Lecture,"3","China Scherz","MoWe 10:00am - 10:50am","Minor Hall 125","Medical Anthropology","",Closed,120,120,0
13323,ANTH,2280,103,Discussion,"0","Liezl Vergara","Fr 10:00am - 10:50am","The Rotunda Room 152","Medical Anthropology","",Closed,20,20,0
13325,ANTH,2280,105,Discussion,"0","Shane Weitzman","We 11:00am - 11:50am","The Rotunda Room 150","Medical Anthropology","",Closed,20,20,0
13326,ANTH,2280,106,Discussion,"0","Shane Weitzman","Fr 12:00pm - 12:50pm","New Cabell Hall 415","Medical Anthropology","",Closed,20,20,0
13327,ANTH,2280,107,Discussion,"0","Shane Weitzman","We 4:00pm - 4:50pm","Campbell Hall 108","Medical Anthropology","",Closed,20,20,0
13328,ANTH,2280,108,Discussion,"0","Liezl Vergara","We 4:00pm - 4:50pm","New Cabell Hall 115","Medical Anthropology","",Closed,20,20,0
13329,ANTH,2280,109,Discussion,"0","Liezl Vergara","We 3:00pm - 3:50pm","New Cabell Hall 115","Medical Anthropology","",Closed,20,20,0
14448,ANTH,2400,100,Lecture,"3","Lise Dobrin","TuTh 5:00pm - 5:50pm","Wilson Hall 301","Language and Culture","",Open,119,120,0
19732,ANTH,2400,101,Discussion,"0","Ryan Muller","Mo 12:00pm - 12:50pm","New Cabell Hall 415","Language and Culture","",Open,19,20,0
19733,ANTH,2400,102,Discussion,"0","Ryan Muller","Mo 1:00pm - 1:50pm","New Cabell Hall 415","Language and Culture","",Closed,20,20,0
19734,ANTH,2400,103,Discussion,"0","Ryan Muller","Tu 10:00am - 10:50am","Lower West Oval Room 102","Language and Culture","",Closed,22,20,0
20317,ANTH,2400,107,Discussion,"0","Ryan Muller","Tu 11:00am - 11:50am","Lower West Oval Room 102","Language and Culture","",Closed,20,20,0
20337,ANTH,2400,108,Discussion,"0","Ryan Muller","Th 12:30pm - 1:20pm","Dell 2 100","Language and Culture","",Open,19,20,0
20390,ANTH,2400,110,Discussion,"0","Ryan Muller","Th 2:00pm - 2:50pm","Brooks Hall 210","Language and Culture","",Open,19,20,0
14560,ANTH,2430,100,Lecture,"3","Armik Mirzayan","MoWe 11:00am - 11:50am","Wilson Hall 301","Languages of the World","",Open,122,125,0
14561,ANTH,2430,101,Discussion,"0","Abbi Traaseth","Mo 1:00pm - 1:50pm","Clemons Library 320","Languages of the World","",Closed,22,22,0
14562,ANTH,2430,102,Discussion,"0","Abbi Traaseth","Fr 12:00pm - 12:50pm","The Rotunda Room 150","Languages of the World","",Open,20,22,0
14563,ANTH,2430,103,Discussion,"0","Abbi Traaseth","Mo 2:00pm - 2:50pm","Clemons Library 320","Languages of the World","",Open,20,21,0
14564,ANTH,2430,104,Discussion,"0","Abbi Traaseth","Fr 9:00am - 9:50am","The Rotunda Room 152","Languages of the World","",Closed,21,20,0
14565,ANTH,2430,105,Discussion,"0","Abbi Traaseth","Fr 1:00pm - 1:50pm","The Rotunda Room 150","Languages of the World","",Closed,19,20,0
14566,ANTH,2430,106,Discussion,"0","Abbi Traaseth","Fr 11:00am - 11:50am","The Rotunda Room 150","Languages of the World","",Closed,20,20,0
13330,ANTH,2440,100,Lecture,"3","Daniel Lefkowitz","MoWe 9:00am - 9:50am","Wilson Hall 301","Language and Cinema","",Closed,120,120,0
13331,ANTH,2440,101,Discussion,"0","Leah Tedesco","Th 8:00am - 8:50am","Brooks Hall 103","Language and Cinema","",Closed,20,20,0
13332,ANTH,2440,102,Discussion,"0","Leah Tedesco","Th 9:30am - 10:20am","Bryan Hall 328","Language and Cinema","",Closed,20,20,0
13333,ANTH,2440,103,Discussion,"0","Bania Sinai Garcia Sanchez","Fr 11:00am - 11:50am","New Cabell Hall 489","Language and Cinema","",Closed,20,20,0
13334,ANTH,2440,104,Discussion,"0","Leah Tedesco","Th 12:30pm - 1:20pm","Brooks Hall 210","Language and Cinema","",Closed,20,20,0
13335,ANTH,2440,105,Discussion,"0","Bania Sinai Garcia Sanchez","Fr 10:00am - 10:50am","New Cabell Hall 489","Language and Cinema","",Closed,20,20,0
13336,ANTH,2440,106,Discussion,"0","Bania Sinai Garcia Sanchez","Fr 9:00am - 9:50am","New Cabell Hall 489","Language and Cinema","",Closed,20,20,0
19708,ANTH,2541,001,Lecture,"3","Michelle Morgenstern","TuTh 9:30am - 10:45am","New Cabell Hall 332","Topics in Linguistics","Technology, Language, and Society",Closed,30,30,0
20814,ANTH,2541,002,Lecture,"3","Nathan Wendte","Th 5:00pm - 7:30pm","Wilson Hall 214","Topics in Linguistics","French Creole Language Structures",Open,10,30,0
10277,ANTH,2800,100,Lecture,"3","Phillip Trella","MoWe 12:00pm - 12:50pm","Maury Hall 104","Introduction to Archaeology","",Open,58,60,0
12530,ANTH,2800,101,Discussion,"0","Randall Puckett","Fr 12:00pm - 12:50pm","New Cabell Hall 287","Introduction to Archaeology","",Closed,20,20,0
12531,ANTH,2800,102,Discussion,"0","Randall Puckett","We 4:00pm - 4:50pm","New Cabell Hall 303","Introduction to Archaeology","",Closed,20,20,0
12532,ANTH,2800,103,Discussion,"0","Randall Puckett","Th 9:30am - 10:20am","Brooks Hall B002","Introduction to Archaeology","",Open,18,20,0
10278,ANTH,3010,001,Lecture,"3","Deborah Durham","TuTh 3:30pm - 4:45pm","Wilson Hall 214","Theory and History of Anthropology","",Closed,28,25,0
18561,ANTH,3152,001,Lecture,"3","George Mentore","MoWeFr 11:00am - 11:50am","Physics Bldg 205","Rainforests of Flesh / Peoples of Spirit","",Open,29,30,0
18558,ANTH,3155,001,Lecture,"3","Frederick Damon","MoWeFr 10:00am - 10:50am","Physics Bldg 218","Anthropology of Everyday American Life","",Open,21,30,0
14099,ANTH,3240,100,Lecture,"3","Kasey Jernigan","MoWe 11:00am - 11:50am","Gibson Hall 211","The Anthropology of Food","",Closed,60,60,0
14100,ANTH,3240,101,Discussion,"0","Caroline Noel","Fr 11:00am - 11:50am","New Cabell Hall 111","The Anthropology of Food","",Closed,20,20,0
14101,ANTH,3240,102,Discussion,"0","Caroline Noel","Fr 9:00am - 9:50am","Brooks Hall 103","The Anthropology of Food","",Closed,20,20,0
14102,ANTH,3240,103,Discussion,"0","Caroline Noel","Fr 12:00pm - 12:50pm","New Cabell Hall 111","The Anthropology of Food","",Closed,20,20,0
18565,ANTH,3280,001,SEM,"3","Kasey Jernigan","TuTh 2:00pm - 3:15pm","New Cabell Hall 323","Introduction to Native American Studies: (Mis)Representations","",Closed,45,45,0
12855,ANTH,3290,001,Lecture,"3","Jarrett Zigon","We 3:30pm - 6:00pm","Maury Hall 104","Biopolitics and the Contemporary Condition","",Open,58,60,0
18562,ANTH,3390,001,Lecture,"3","Gertrude Fraser","TuTh 2:00pm - 3:15pm","Ridley Hall G006","Pregnancy, Birthing and the Post-Partum","",Open,53,54,0
20807,ANTH,3541,001,Lecture,"3","Nathan Wendte","TuTh 8:00am - 9:15am","New Cabell Hall 383","Topics in Linguistics","Language Change",Open,7,30,0
