ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
10048,GBUS,8645,001,Lecture,"1.5","June West, Paul Simko","MoTuWeThFr 8:00am - 5:00pm","TBA","Honor the Trad of Past While Confront the Chall of the Future-Dubai/Bahrain","",Open,0,50,0
10053,GBUS,8698,001,IND,"1","Timothy Laseter","TBA","TBA","Global Client Projects II","",Open,13,50,0
10045,GBUS,8721,001,Lecture,"1.5","Shane Dikolli","TBA","TBA","Australia-Local Culture and International Business Expansion","",Open,0,50,0
10127,HEBR,4993,001,SEM,"1 - 3","Zvi Gilboa","TBA","TBA","Independent Study in Hebrew","",Open,1,2,0
10101,HIEA,3141,001,Lecture,"3","Bradly Reed","MoTuWeThFr 10:00am - 2:00pm","Web-Based Course","Political and Social Thought in Modern China","",Open,22,25,0
10068,HIST,2013,001,SEM,"3","Jeffrey Rossman","MoTuWeThFr 10:00am - 3:30pm","Nau Hall 242","Why Did They Kill? Interpreting Genocide and Its Perpetrators","",Open,16,20,0
10057,ISSS,3045,101,Lecture,"3","Susanna Williams","MoTuWeThFr 6:00pm - 10:00pm","Web-Based Course-No class mtgs","Science and Practice of Mindfulness","",Open,23,25,0
10056,ISSS,3720,101,Lecture,"3","David Corlett","Mo 12:00am - 12:01am","Web-Based Course-No class mtgs","Witchcraft","",Open,24,25,0
10071,JAPN,1559,001,Lecture,"3","Tomoko Marshall","MoTuWeThFr 9:30am - 3:00pm","New Cabell Hall 187","New Course in Japanese","Elementary Intensive Japanese Conversation",Open,3,15,0
10019,LAW,7501,1ZO,Lecture,"1","Charles Barzun, David Plunkett","TuWeThFr 1:00pm - 4:00pm","Slaughter Hall 366","Special Topics in Law Short Course (SC)","Social Identity, Critical Theory, and the Law (SC)",Open,5,12,0
10004,LAW,7600,1,Lecture,"1","George Rutherglen","TuWeThFr 9:00am - 12:00pm","Brown Hall 105","Admiralty (SC)","",Open,8,16,0
10058,LAW,7621,1ZO,SEM,"1","Gabrielle Brussel, Kimberly Krawiec","TuWeThFr 9:00am - 12:00pm","Brown Hall 119","Covid and Contracts: Courts, Regulation, and Drafting (SC)","",Open,4,16,0
10001,LAW,7624,1ZO,Lecture,"1","A. E. Howard","TuWeThFr 9:00am - 12:00pm","Slaughter Hall 298","Virginia and the Constitution (SC)","",Open,14,16,0
10007,LAW,7645,1,Lecture,"1","John Setear","TuWeThFr 1:00pm - 4:00pm","Brown Hall 162","Baseball (SC)","",Open,12,16,0
10021,LAW,7647,1,Lecture,"1","Abraham Sutherland, Michael Gilbert","TuWeThFr 1:00pm - 4:00pm","Brown Hall 121","Cryptocurrency Law and Policy (SC)","",Open,14,16,0
10029,LAW,7665,1,SEM,"1","Aditya Bamzai","TuWeThFr 9:00am - 12:00pm","Brown Hall 121","Advanced Administrative Law (SC)","",Open,5,12,0
10002,LAW,7692,1,Lecture,"1","Molly Shadel, Paul Devamithran, Stephanie Cagniart","TuWeThFr 9:00am - 12:00pm","Slaughter Hall 290","Persuasion (SC)","",Open,17,30,0
10003,LAW,7702,1,Lecture,"1","Quinn Curtis, Rob Masri","TuWeThFr 9:00am - 12:00pm","Brown Hall 162","Legal Practice and the Startup Company: An Inside Look (SC)","",Open,15,16,0
10022,LAW,7713,1,Lecture,"1","Cynthia Nicoletti","TuWeThFr 9:00am - 12:00pm","Slaughter Hall 131","Federalism (SC)","",Open,4,12,0
10027,LAW,7780,1,Lecture,"1","Michael Mcdonald, Ruth Mason","TuWeThFr 1:00pm - 4:00pm","Brown Hall 119","Taxing Multinationals in a Global Economy (SC)","",Open,3,15,0
10006,LAW,7788,1,Lecture,"1","Jed Rakoff","TuWeThFr 1:00pm - 4:00pm","Brown Hall 127","Science and the Courts (SC)","",Open,12,14,0
10020,LAW,7796,1,Lecture,"1","Charles Crabtree, Kevin Cope","TuWeThFr 1:00pm - 4:00pm","Slaughter Hall 284","Computational Text Analysis for Legal Practice (SC)","",Open,9,12,0
10010,LAW,7797,1ZO,Lecture,"1","Andrew Hayashi, Howard Wachtel","TuWeThFr 9:00am - 12:00pm","Brown Hall 104","Economic Statecraft and Public International Law (SC)","",Open,8,13,0
10011,LAW,7805,1ZO,SEM,"1","Amul Thapar, Andrew Oldham","MoTuWeTh 9:00am - 12:00pm","Brown Hall 114","Founders and Foes (SC)","",Closed,10,12,0
10025,LAW,7812,1ZO,SEM,"1","Amanda Dallo, Kimberly Robinson","TuWeThFr 9:00am - 12:00pm","Brown Hall 127","Title IX: The Law and Policy of Sex Discrimination in Education (SC)","",Open,5,16,0
10016,LAW,7826,1,Lecture,"1","Megan Stevenson","TuWeThFr 9:00am - 12:00pm","Slaughter Hall 284","Truth, Lies and Statistics for Lawyers (SC)","",Open,5,14,0
10043,LAW,7828,1ZO,SEM,"1","Cathy Hwang, Peter Lyons","TuWeThFr 1:00pm - 4:00pm","Brown Hall 104","The Corporate Law of HBO's Succession (SC)","",Open,13,16,0
10130,LAW,8810,1,PRA,"1","Molly Shadel","TBA","TBA","Directed Research","",Closed,1,1,0
10008,LAW,8829,1,PRA,"1","A. Ryan","TBA","TBA","JT Externship: Field Experience (SC)","",Closed,3,1,0
10009,LAW,8830,1,IND,"1","A. Ryan","TBA","TBA","JT Externship: Directed Study (SC)","",Closed,3,1,0
10078,LPPP,3500,001,Lecture,"3","Stephanie Randolph","MoTuWeThFr 10:00am - 3:00pm","TBA","Special Topics in Social Entrepreneurship","Impact Investing in Action: Appalachia",Closed,15,15,0
10116,LPPP,4559,001,Lecture,"3","William Antholis","MoTuWeThFr 9:00am - 2:00pm","Monroe Hall 122","New Course in Public Policy and Leadership","The Biden First Year",Open,10,12,0
10090,LPPS,3440,001,Lecture,"3","Brendan Boler","MoTuWeThFr 10:00am - 3:00pm","Monroe Hall 130","Intro to Mngmt Consulting & Strategic Decision Making","",Open,41,60,0
10122,LPPS,5440,001,Lecture,"3","Brendan Boler","MoTuWeThFr 10:00am - 3:00pm","Monroe Hall 130","Intro to Management Consulting and Strategic Decision Making","",Closed,3,3,0
10106,MATH,2700,001,Lecture,"3","David Sherman","MoTuWeThFr 9:30am - 2:30pm","Clark Hall 102","Euclidean and Non-Euclidean Geometry","",Open,7,18,0
10087,MDST,3320,001,SEM,"3","Bruce Williams","MoTuWeThFr 11:00am - 5:00pm","Web-Based Course","The Politics of Video Games","",Open,19,20,0
10075,MDST,3505,001,SEM,"3","Andrea Press","MoTuWeThFr 12:00pm - 5:00pm","Web-Based Course","Special Topics in Diversity and Identity in Media","",Open,16,20,0
10063,MDST,3559,001,SEM,"3","Matthew Marshall","MoTuWeThFr 1:00pm - 5:00pm","Web-Based Course","New Course in Media Studies","The Comedy Film: Make em Laugh",Closed,56,50,0
10109,MUSI,2559,001,Lecture,"3","Nathan Moore","MoTuWeThFr 10:00am - 3:00pm","Old Cabell Hall 107","New Course in Music","Sound Production & Storytelling",Closed,9,15,0
10074,PHS,2559,001,SEM,"3","Chris Colvin","MoTuWeThFr 9:00am - 2:00pm","New Cabell Hall 309","Topics in Public Health","Critical Public Health",Open,15,30,0
10126,PHS,8881,001,PRA,"1 - 3","Wendy Novicoff","TBA","TBA","Integrative Learning HP Part 1","",Open,1,30,0
10128,PHS,8881,002,PRA,"1 - 3","Aaron Pannone","TBA","TBA","Integrative Learning HP Part 1","",Open,1,30,0
10129,PHS,8881,003,PRA,"1 - 3","Heather Zelle","TBA","TBA","Integrative Learning HP Part 1","",Open,1,30,0
10125,PHS,8901,001,PRA,"1","Paige Hornsby","TBA","TBA","Applied Practice Experience II","",Open,2,30,0
10124,PHYS,1130,001,Lecture,"3","Richard Lindgren","MoTuWeThFr 9:30am - 3:30pm","Physics Bldg 205","Physics of Sports","",Open,20,45,0
10070,PLAP,3160,001,SEM,"3","Paul Freedman","MoTuWeThFr 10:00am - 3:00pm","Rouss Hall 403","Politics of Food","",Closed,31,30,0
10062,PLAP,3420,001,Lecture,"3","Kenneth Stroupe","MoTuWeThFr 10:00am - 4:00pm","Gibson Hall 211","Virginia Government and Politics","",Open,24,30,0
10113,PLAP,4500,001,SEM,"3","William Antholis","MoTuWeThFr 9:00am - 2:00pm","Monroe Hall 122","Special Topics in American Politics","",Open,10,12,0
10081,PLCP,3240,001,Lecture,"3","Yuri Urbanovich","MoTuWeThFr 10:00am - 3:00pm","Wilson Hall 238","Post Soviet Political Challenges","",Closed,29,35,0
10089,PSYC,3210,001,Laboratory,"3","Erin Clabough","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","RM: Psychobiology Laboratory","",Open,11,12,0
10112,PSYC,3559,001,Lecture,"3","Karen Schmidt, M. Joseph Meyer, Xin Tong","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","New Course in Psychology","Analyzing Decision Making Using Regression Models",Open,28,30,0
10093,PSYC,4260,001,SEM,"3","Jessica Connelly","MoTuWeThFr 10:00am - 3:00pm","Chemistry Bldg 434","RM: Genetic and Epigenetic Research in Behavior","",Closed,8,12,0
10107,PSYC,4559,001,Lecture,"3","James Morris","MoTuWeThFr 10:00am - 3:00pm","Monroe Hall 111","New Course in Psychology","Exploring the Human Brain",Closed,17,15,0
10110,PSYC,4559,002,Lecture,"3","Lucy Guarnera","MoTuWeThFr 10:00am - 3:00pm","Monroe Hall 116","New Course in Psychology","Criminal Minds: The Science of Forensic Psychology",Open,15,16,0
10111,PSYC,5326,001,SEM,"3","James Coan","MoTuWeThFr 10:00am - 2:00pm","Monroe Hall 118","The Neuroscience of Social Relationships","",Open,6,15,0
10097,RELA,3559,001,Lecture,"3","Oludamini Ogunnaike","MoTuWeThFr 10:00am - 2:00pm","Web-Based Course","New Course in African Religions","African Philosophy, Race, and Rationality",Closed,15,15,0
10102,RELB,2054,001,Lecture,"3","Kurtis Schaeffer","MoTuWeThFr 10:00am - 3:00pm","Gibson Hall 141","Tibetan Buddhism Introduction","",Closed,20,25,0
10084,RELG,2559,001,Lecture,"3","Jane Mikkelson","MoTuWeThFr 9:00am - 3:00pm","Nau Hall 211","New Course in Religious Studies","Devotional Poetry: Religion and Literature",Open,7,30,0
10104,RELH,3559,001,SEM,"3","John Nemec","MoTuWeThFr 10:00am - 3:00pm","New Cabell Hall 485","New Course in Hinduism","Yoga and Religious Experience",Open,8,30,0
10086,SLAV,2250,001,SEM,"3","Dariusz Tolczyk","MoTuWeThFr 12:00pm - 5:00pm","New Cabell Hall 489","The Dark Side of the 20th Century: Between Auschwitz & Gulag","",Open,16,25,0
10119,SLAV,2360,001,Lecture,"3","Stanley Stepanic","MoTuWeThFr 10:30am - 4:30pm","Minor Hall 125","Dracula","",Open,80,100,0
10061,SOC,2498,001,Lecture,"3","Joseph Davis","MoTuWeThFr 10:00am - 3:00pm","Monroe Hall 124","Prozac Culture","",Closed,25,30,0
10092,SOC,4559,001,SEM,"3","David Skubby","MoTuWeThFr 10:00am - 3:00pm","Maury Hall 110","New Course in Sociology","Psychoanalysis and Sociology",Open,8,20,0
10085,SPAN,2010,001,Lecture,"3","Ana Piriz Moguel","MoTuWeThFr 10:00am - 3:00pm","New Cabell Hall 338","Intermediate Spanish","",Open,3,15,0
10098,SPAN,2010,002,Lecture,"3","Maria Monteros-Freeman","MoTuWeThFr 10:00am - 3:00pm","TBA","Intermediate Spanish","",Closed,12,15,0
10064,STAT,1601,001,Lecture,"3","Prince Afriyie","MoTuWeThFr 10:00am - 3:00pm","TBA","Introduction to Data Science with R","",Open,52,60,0
10082,STAT,1601,002,Lecture,"3","Evan Bagley","MoTuWeThFr 10:00am - 3:00pm","Maury Hall 115","Introduction to Data Science with R","",Closed,17,24,0
10066,STS,2500,001,Lecture,"3","Hannah Rogers","MoTuWeThFr 10:00am - 4:00pm","Mechanical Engineering 305","Science and Technology in Social and Global Context","A Sense of Place",Open,14,20,0
10077,STS,2500,002,Lecture,"3","Bryn Seabrook","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Science and Technology in Social and Global Context","Science, Technology, and Environment",Open,13,25,0
10095,STS,2500,003,Lecture,"3","Benjamin Laugelli","MoTuWeThFr 9:30am - 2:30pm","Thornton Hall A120","Science and Technology in Social and Global Context","The LEGO Course: Engineering Design and Values",Open,36,40,0
10096,STS,2500,004,Lecture,"3","Robert Powers","MoTuWeThFr 8:30am - 3:30pm","Thornton Hall D222","Science and Technology in Social and Global Context","American Health Care: Challenges and Opportunities",Open,9,24,0
10083,WGS,3897,001,Lecture,"3","Lisa Speidel","MoTuWeThFr 10:00am - 3:00pm","Maury Hall 104","Gender Violence and Social Justice","",Closed,20,30,0
