ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
12271,ALAR,5020,001,Lecture,"1","Bradley Cantrell, Jonah Coe-Scharff, Devin Dobrowolski, Xun Liu, Lauren McQuistion, Jeana Ripple, William Shivers, Ben Small","MoTuWeThFr 8:30am - 6:00pm","Campbell Hall 401","Introduction to Design Visualization","",Open,48,50,0
12272,ALAR,5030,001,Lecture,"1","Bradley Cantrell, Jonah Coe-Scharff, Devin Dobrowolski, Xun Liu, Lauren McQuistion, Jeana Ripple, William Shivers, Ben Small","MoTuWeThFr 8:30am - 6:00pm","Campbell Hall 401","Introduction to Design Theory and Analysis","",Open,48,50,0
10541,AMST,2001,001,Lecture,"3","Matthew Hedstrom","MoTuWeThFr 1:00pm - 3:15pm","-","Introduction to American Studies","",Open,23,30,0
11453,ANTH,1010,001,Lecture,"3","Anna Eisenstein, -","Sa 10:30am - 12:45pm","-","Introduction to Anthropology","",Closed,25,25,0
11457,ANTH,1010,002,Lecture,"3","Karim Mata","MoTuWeThFr 1:00pm - 3:15pm","New Cabell Hall 315","Introduction to Anthropology","",Open,6,25,0
11452,ANTH,2280,001,Lecture,"3","Julia Alejandra Morales Fontanilla","MoTuWeThFr 10:30am - 12:45pm","New Cabell Hall 364","Medical Anthropology","",Open,13,25,0
11454,ANTH,2280,002,Lecture,"3","Richard Karl Deang, -","Sa 1:00pm - 3:15pm","New Cabell Hall 368","Medical Anthropology","",Open,11,25,0
11458,ANTH,3240,001,Lecture,"3","Sue Ann McCarty","MoTuWeThFr 1:00pm - 3:15pm","New Cabell Hall 395","The Anthropology of Food","",Open,9,25,0
12325,APMA,1000,001,Lecture,"1 - 3","Zachary Beamer","MoTuWeThFr 10:00am - 12:30pm","Thornton Hall E304","Preparation for Engineering Mathematics","",Closed,32,30,0
12212,APMA,1090,001,Lecture,"4","Hui Ma","MoTuWeThFr 2:00pm - 4:00pm","Jesser Hall 171","Single Variable Calculus I","",Open,8,20,0
12213,APMA,1110,001,Lecture,"4","Meiqin Li","MoTuWeThFr 2:00pm - 4:00pm","Thornton Hall D222","Single Variable Calculus II","",Open,13,20,0
10811,APMA,2120,001,Lecture,"4","Christian Hellings","MoTuWeThFr 9:45am - 12:45pm","Thornton Hall E304","Multivariable Calculus","",Open,6,40,0
10814,APMA,2130,001,Lecture,"4","Megan Ryals","MoTuWeThFr 9:45am - 12:45pm","Thornton Hall D115","Ordinary Differential Equations","",Open,9,35,0
10816,APMA,3080,001,Lecture,"3","James Lark, -","Sa 9:00am - 10:00am","Thornton Hall D223","Linear Algebra","",Open,6,40,0
10813,APMA,3100,001,Lecture,"3","Deepyaman Maiti","MoTuWeThFr 10:00am - 12:15pm","Thornton Hall D223","Probability","",Open,10,40,0
10834,APMA,3120,001,Lecture,"3","James Lark, -","Sa 10:30am - 11:30am","Thornton Hall D223","Statistics","",Open,11,40,0
10812,APMA,3340,001,Lecture,"3","Christian Hellings, -","Sa 10:30am - 12:30pm","Thornton Hall E304","Complex Variables with Applications","",Open,2,40,0
10659,ARAB,2016,001,Lecture,"4","Bilal Humeidan, Bilal Maanaki","Sa 9:00am - 3:30pm","New Cabell Hall 115","Intensive Intermediate Arabic","",Open,7,20,0
10660,ARAB,2026,001,Lecture,"4","Bilal Humeidan, Bilal Maanaki","MoTuWeThFr 9:00am - 3:30pm","New Cabell Hall 115","Intensive Intermediate Arabic","",Open,8,20,0
10665,ARAB,216,001,Lecture,"0","Bilal Humeidan, Bilal Maanaki","Sa 9:00am - 3:30pm","New Cabell Hall 115","Intensive Intermediate Arabic","",Open,0,20,0
10661,ARAB,2256,001,Lecture,"0.5","Bilal Humeidan, Bilal Maanaki","Sa 12:00pm - 1:00pm","New Cabell Hall 309","Introduction to Colloquial Arabic I","",Open,7,30,0
10666,ARAB,226,001,Lecture,"0","Bilal Humeidan, Bilal Maanaki","MoTuWeThFr 9:00am - 3:30pm","New Cabell Hall 115","Intensive Intermediate Arabic","",Open,0,20,0
10662,ARAB,2266,001,Lecture,"0.5","Bilal Humeidan, Bilal Maanaki","MoTuWeThFr 12:00pm - 1:00pm","New Cabell Hall 338","Introduction to Colloquial Arabic II","",Open,8,20,0
10667,ARAB,256,001,Lecture,"0","Bilal Humeidan, Bilal Maanaki","Sa 12:00pm - 1:00pm","New Cabell Hall 309","Introduction to Levantine Arabic-I","",Open,0,20,0
10668,ARAB,266,001,Lecture,"0","Bilal Humeidan, Bilal Maanaki","MoTuWeThFr 12:00pm - 1:00pm","New Cabell Hall 338","Introduction to Levantine Arabic-II","",Open,0,20,0
12526,ARAH,5753,001,SEM,"3","-","MoTuWeThFr 8:00am - 8:00pm","Contact Department","Southern History and Material Culture","",Open,7,30,0
10898,ARCH,1031,001,STO,"4","Timothy Victorio","MoTuWeThFr 1:00pm - 6:00pm","Campbell Hall 305","Summer Foundation Studio I","",Open,3,25,0
10899,ARCH,2011,002,STO,"6","Peter Waldman, -","Sa 1:00pm - 6:00pm","Campbell Hall 205","Summer Intro to Design Studio","",Open,9,25,0
10900,ARCH,2021,001,STO,"6","Clayton Strange","MoTuWeThFr 1:00pm - 6:00pm","Campbell Hall 205","Summer Intro to Design Studio 1","",Open,9,25,0
10903,ARCH,3500,001,Lecture,"3","Phoebe Crisman","MoTuWeThFr 10:00am - 3:00pm","Contact Department","Special Topics in Architecture","Sustainable Communities Around the World",Open,13,20,0
10904,ARCH,5500,001,Lecture,"3","Phoebe Crisman","MoTuWeThFr 10:00am - 3:00pm","Contact Department","Special Topics in Architecture","Sust Communities & Glob Environment",Open,13,20,0
12163,ARCY,3993,001,IND,"3","Tyler Jo Smith","TBA","TBA","Independent Study","",Closed,1,1,0
12164,ARCY,3993,002,IND,"3","Anastasia Dakouri-Hild","TBA","TBA","Independent Study","",Open,0,1,0
11314,ARH,4500,001,Lecture,"3","Scot French","MoTuWeThFr 10:30am - 12:45pm","Contact Department","Special Topics in Architectural History","Morven's Enslaved & Descendant Communities",Open,6,15,0
12125,ARH,5500,001,Lecture,"3","Scot French","MoTuWeThFr 10:30am - 12:45pm","Contact Department","Selected Topics in Architectural History","Morven's Enslaved Communities",Open,6,15,0
10374,ARTH,1500,001,Lecture,"3","Daniel Weiss","MoTuWeThFr 10:30am - 12:45pm","Fayerweather Hall 206","Introductory Seminars in Art History","Art and War",Open,9,16,0
10361,ARTH,2470,001,SEM,"3","Christa Robbins","MoTuWeThFr 1:00pm - 3:15pm","Web-Based Course","Art Now","",Open,11,30,0
10369,ARTH,2559,001,Lecture,"3 - 4","Meaghan Walsh, -","Sa 1:00pm - 3:15pm","Fayerweather Hall 215","New Course in History of Art","Canceled: Art and Culture Wars",Open,19,20,0
10362,ARTH,2862,001,Lecture,"3 - 4","Cho Wun Ma, -","Sa 10:30am - 12:45pm","Fayerweather Hall 208","Arts of the Buddhist World- India to Japan","",Open,5,15,0
10384,ARTS,2000,001,STO,"3","Matthew Shelton, -","Sa 1:00pm - 3:15pm","Ruffin Hall 203","Introduction to Studio Art","",Open,11,20,0
10381,ARTS,2610,001,STO,"3","Akemi Ohira, -","Sa 10:30am - 12:45pm","Ruffin Hall 319","Drawing I","",Open,12,15,0
10385,ARTS,2610,001,STO,"3","Matthew Shelton","MoTuWeThFr 10:30am - 12:45pm","Ruffin Hall 319","Drawing I","",Open,14,15,0
10317,ASTR,1220,1,Lecture,"3","Edward Murphy","MoTuWeThFr 10:30am - 12:45pm","Astronomy Bldg 265","Introduction to Stars, Galaxies, and the Universe","",Open,13,21,0
10564,ASTR,1270,001,Lecture,"3","Nicholas James, -","Sa 10:30am - 12:45pm","Astronomy Bldg 265","Unsolved Mysteries in the Universe","",Open,10,25,0
10514,ASTR,1280,1,Lecture,"3","Samer El-Abd","MoTuWeThFr 1:00pm - 3:15pm","Astronomy Bldg 265","The Origins of Almost Everything","",Open,6,25,0
10566,ASTR,1290,001,Lecture,"3","Bri Mills, -","Sa 1:00pm - 3:15pm","Astronomy Bldg 265","Black Holes","",Open,7,25,0
12248,ASTR,9999,001,IND,"1 - 12","Richard Bradley","TBA","TBA","Non-Topical Research","",Open,1,5,0
12249,ASTR,9999,002,IND,"1 - 12","Crystal Brogan","TBA","TBA","Non-Topical Research","",Open,1,5,0
12250,ASTR,9999,003,IND,"1 - 12","Ilse Cleeves","TBA","TBA","Non-Topical Research","",Open,2,5,0
12251,ASTR,9999,004,IND,"1 - 12","Shane Davis","TBA","TBA","Non-Topical Research","",Open,3,5,0
12252,ASTR,9999,005,IND,"1 - 12","Aaron Evans","TBA","TBA","Non-Topical Research","",Open,1,5,0
12253,ASTR,9999,006,IND,"1 - 12","Kelsey Johnson","TBA","TBA","Non-Topical Research","",Open,1,5,0
12254,ASTR,9999,007,IND,"1 - 12","Nitya Kallivayalil","TBA","TBA","Non-Topical Research","",Open,2,5,0
12255,ASTR,9999,008,IND,"1 - 12","Zhi-Yun Li","TBA","TBA","Non-Topical Research","",Closed,5,5,0
12256,ASTR,9999,009,IND,"1 - 12","Jeffrey Mangum","TBA","TBA","Non-Topical Research","",Open,1,5,0
12257,ASTR,9999,010,IND,"1 - 12","Adele Plunkett","TBA","TBA","Non-Topical Research","",Open,1,5,0
12258,ASTR,9999,011,IND,"1 - 12","Scott Ransom","TBA","TBA","Non-Topical Research","",Open,2,5,0
12259,ASTR,9999,012,IND,"1 - 12","Craig Sarazin","TBA","TBA","Non-Topical Research","",Open,1,5,0
12262,ASTR,9999,013,IND,"1 - 12","Loreto Barcos","TBA","TBA","Non-Topical Research","",Open,1,5,0
12263,ASTR,9999,014,IND,"1 - 12","Roger Chevalier","TBA","TBA","Non-Topical Research","",Open,1,5,0
12265,ASTR,9999,015,IND,"1 - 12","Bradley Johnson","TBA","TBA","Non-Topical Research","",Open,1,5,0
12266,ASTR,9999,016,IND,"1 - 12","Steven Majewski","TBA","TBA","Non-Topical Research","",Open,3,5,0
12267,ASTR,9999,017,IND,"1 - 12","Jonathan Tan","TBA","TBA","Non-Topical Research","",Open,1,5,0
12299,ASTR,9999,018,IND,"1 - 12","Anthony Remijan","TBA","TBA","Non-Topical Research","",Open,1,5,0
12328,ASTR,9999,019,IND,"1 - 12","Eric Murphy","TBA","TBA","Non-Topical Research","",Open,1,5,0
12329,ASTR,9999,020,IND,"1 - 12","John Tobin","TBA","TBA","Non-Topical Research","",Open,1,5,0
11099,BIMS,8195,001,IND,"3","Gordon Laurie","TBA","TBA","Biotech Industrial Externship","",Open,0,30,0
11258,BIMS,8993,001,IND,"1 - 12","Roger Abounader","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11259,BIMS,8993,002,IND,"1 - 12","Sanja Arandjelovic","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0
11260,BIMS,8993,003,IND,"1 - 12","Charles Farber","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11261,BIMS,8993,004,IND,"1 - 12","Zygmunt Derewenda","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11262,BIMS,8993,005,IND,"1 - 12","Marty Mayo","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11263,BIMS,8993,006,IND,"1 - 12","Saurabh Kulkarni","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11264,BIMS,8993,008,IND,"1 - 12","Zhiyi Zuo","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0
11100,BIMS,8993,009,IND,"1 - 12","David Rekosh","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11265,BIMS,8993,010,IND,"1 - 12","Avril Somlyo","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11272,BIMS,8993,011,IND,"1 - 12","Noelle Dwyer","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11273,BIMS,8993,012,IND,"1 - 12","Agnieszka Swiatecka-Urban","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0
11274,BIMS,8993,013,IND,"1 - 12","Nathan Sheffield","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,3,30,0
11101,BIMS,8993,016,IND,"1 - 12","Jennifer Burnsed","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0
11102,BIMS,8993,019,IND,"1 - 12","Jochen Zimmer","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11103,BIMS,8993,021,IND,"1 - 12","Marie-Louise Hammarskjold","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,3,30,0
11275,BIMS,8993,025,IND,"1 - 12","Ilya Levental","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11104,BIMS,8993,027,IND,"1 - 12","Jennifer Guler","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11105,BIMS,8993,034,IND,"1 - 12","Jeffrey Smith","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11108,BIMS,8993,039,IND,"1 - 12","Brant Isakson","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11109,BIMS,8993,041,IND,"1 - 12","Daniel Gioeli","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11110,BIMS,8993,046,IND,"1 - 12","Xiaowei Lu","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11111,BIMS,8993,047,IND,"1 - 12","Nadia Lunardi","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11112,BIMS,8993,049,IND,"1 - 12","Aakrosh Ratan","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11113,BIMS,8993,050,IND,"1 - 12","Jochen Zimmer","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11114,BIMS,8993,054,IND,"1 - 12","Wladek Minor","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0
11116,BIMS,8993,056,IND,"1 - 12","Hao Jiang","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0
11117,BIMS,8993,057,IND,"1 - 12","David Cafiso","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11118,BIMS,8993,058,IND,"1 - 12","Molly Hughes","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11119,BIMS,8993,059,IND,"1 - 12","Ahmad Jomaa","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12369,BIMS,8993,060,IND,"1 - 12","David Wotton","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12370,BIMS,8993,061,IND,"1 - 12","Hui Li","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12399,BIMS,8993,062,IND,"1 - 12","Elise Cope","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11244,BIMS,8995,001,Laboratory,"1 - 12","Dean Kedes","TBA","TBA","Topical Research: Research in Biomedical Sciences","",Open,15,30,0
11278,BIMS,8995,002,Laboratory,"1 - 12","Janet Cross","TBA","TBA","Topical Research: Research in Biomedical Sciences","",Open,0,30,0
11120,BIMS,9998,001,IND,"1 - 12","Jochen Zimmer","TBA","TBA","Non-Topical Research","",Open,0,30,0
11092,BIMS,9998,002,IND,"1 - 12","Timothy Bullock","TBA","TBA","Non-Topical Research","",Open,3,30,0
11093,BIMS,9998,003,IND,"1 - 12","Jeffrey Smith","TBA","TBA","Non-Topical Research","",Open,6,30,0
11121,BIMS,9998,004,IND,"1 - 12","Lukas Tamm","TBA","TBA","Non-Topical Research","",Open,0,30,0
11094,BIMS,9998,005,IND,"1 - 12","Janet Cross","TBA","TBA","Non-Topical Research","",Open,0,30,0
11095,BIMS,9998,006,IND,"1 - 12","Lucy Pemberton","TBA","TBA","Non-Topical Research","",Open,8,30,0
11096,BIMS,9998,007,IND,"1 - 12","Bettina Winckler","TBA","TBA","Non-Topical Research","",Open,0,30,0
11097,BIMS,9998,008,IND,"1 - 12","Brant Isakson","TBA","TBA","Non-Topical Research","",Open,0,30,0
11098,BIMS,9998,009,IND,"1 - 12","Thurl Harris","TBA","TBA","Non-Topical Research","",Open,1,5,0
11106,BIMS,9998,010,IND,"1 - 12","Roger Abounader","TBA","TBA","Non-Topical Research","",Open,1,30,0
11107,BIMS,9998,011,IND,"1 - 12","Andrew Dudley","TBA","TBA","Non-Topical Research","",Open,2,30,0
12381,BIMS,9998,020,IND,"1 - 12","James Casanova","TBA","TBA","Non-Topical Research","",Open,2,30,0
12382,BIMS,9998,022,IND,"1 - 12","Xiaowei Lu","TBA","TBA","Non-Topical Research","",Open,3,30,0
12383,BIMS,9998,024,IND,"1 - 12","Ilya Levental","TBA","TBA","Non-Topical Research","",Open,1,30,0
10989,BIOC,9999,001,IND,"1 - 12","David Auble","TBA","TBA","Non-Topical Research","",Open,1,30,0
10990,BIOC,9999,003,IND,"1 - 12","Stefan Bekiranov","TBA","TBA","Non-Topical Research","",Open,1,30,0
10991,BIOC,9999,004,IND,"1 - 12","John Bushweller","TBA","TBA","Non-Topical Research","",Open,0,30,0
10992,BIOC,9999,005,IND,"1 - 12","Anindya Dutta","TBA","TBA","Non-Topical Research","",Open,1,30,0
10993,BIOC,9999,007,IND,"1 - 12","Joel Hockensmith","TBA","TBA","Non-Topical Research","",Open,0,30,0
10994,BIOC,9999,008,IND,"1 - 12","Marty Mayo","Mo 8:00am - 9:00am","TBA","Non-Topical Research","",Open,0,30,0
10995,BIOC,9999,010,IND,"1 - 12","Gary Owens","TBA","TBA","Non-Topical Research","",Open,1,30,0
10996,BIOC,9999,011,IND,"1 - 12","Bryce Paschal","TBA","TBA","Non-Topical Research","",Open,0,30,0
11005,BIOC,9999,014,IND,"1 - 12","Jeffrey Smith","TBA","TBA","Non-Topical Research","",Open,3,30,0
11006,BIOC,9999,015,IND,"1 - 12","Peter Stukenberg","TBA","TBA","Non-Topical Research","",Open,0,30,0
11007,BIOC,9999,017,IND,"1 - 12","David Wotton","TBA","TBA","Non-Topical Research","",Open,0,30,0
11009,BIOC,9999,021,IND,"1 - 12","Marie-Louise Hammarskjold","TBA","TBA","Non-Topical Research","",Open,0,30,0
11012,BIOC,9999,023,IND,"1 - 12","Hui Li","TBA","TBA","Non-Topical Research","",Open,4,30,0
11013,BIOC,9999,024,IND,"1 - 12","Alison Criss","TBA","TBA","Non-Topical Research","",Open,0,30,0
11017,BIOC,9999,025,IND,"1 - 12","Coleen Mcnamara","TBA","TBA","Non-Topical Research","",Open,0,30,0
11018,BIOC,9999,026,IND,"1 - 12","Lukas Tamm","TBA","TBA","Non-Topical Research","",Open,0,30,0
11020,BIOC,9999,028,IND,"1 - 12","Gorav Ailawadi","TBA","TBA","Non-Topical Research","",Open,0,30,0
11023,BIOC,9999,030,IND,"1 - 12","Zhen Yan","TBA","TBA","Non-Topical Research","",Open,0,30,0
11025,BIOC,9999,034,IND,"1 - 12","Ming Li","TBA","TBA","Non-Topical Research","",Open,0,30,0
11027,BIOC,9999,035,IND,"1 - 12","Yuh-Hwa Wang","TBA","TBA","Non-Topical Research","",Open,2,30,0
11030,BIOC,9999,038,IND,"1 - 12","Thomas Loughran","TBA","TBA","Non-Topical Research","",Open,0,30,0
11032,BIOC,9999,039,IND,"1 - 12","Charles Farber","TBA","TBA","Non-Topical Research","",Open,0,30,0
11034,BIOC,9999,040,IND,"1 - 12","Weibin Shi","TBA","TBA","Non-Topical Research","",Open,0,30,0
11035,BIOC,9999,041,IND,"1 - 12","Tarek Abbas","TBA","TBA","Non-Topical Research","",Open,1,30,0
11039,BIOC,9999,042,IND,"1 - 12","Jung-Bum Shin","TBA","TBA","Non-Topical Research","",Open,1,30,0
11041,BIOC,9999,044,IND,"1 - 12","Stephen Rich","TBA","TBA","Non-Topical Research","",Open,1,30,0
11047,BIOC,9999,045,IND,"1 - 12","Edward Egelman","TBA","TBA","Non-Topical Research","",Open,0,30,0
11048,BIOC,9999,046,IND,"1 - 12","Clint Miller","TBA","TBA","Non-Topical Research","",Open,2,30,0
11049,BIOC,9999,047,IND,"1 - 12","Golam Mohi","TBA","TBA","Non-Topical Research","",Open,2,30,0
11050,BIOC,9999,048,IND,"1 - 12","Nathan Sheffield","TBA","TBA","Non-Topical Research","",Open,1,30,0
11055,BIOC,9999,049,IND,"1 - 12","David Kashatus","TBA","TBA","Non-Topical Research","",Open,1,30,0
11056,BIOC,9999,050,IND,"1 - 12","Ani Manichaikul","TBA","TBA","Non-Topical Research","",Open,0,30,0
11057,BIOC,9999,051,IND,"1 - 12","Jason Papin","TBA","TBA","Non-Topical Research","",Open,1,30,0
11058,BIOC,9999,052,IND,"1 - 12","Kenneth Walsh","TBA","TBA","Non-Topical Research","",Open,1,30,0
11037,BIOC,9999,053,IND,"1 - 12","Sanchita Bhatnagar","TBA","TBA","Non-Topical Research","",Open,0,30,0
11053,BIOC,9999,054,IND,"1 - 12","Francine Garrett-Bakelman","TBA","TBA","Non-Topical Research","",Open,1,30,0
11054,BIOC,9999,055,IND,"1 - 12","Michael Guertin","TBA","TBA","Non-Topical Research","",Open,2,30,0
11247,BIOC,9999,056,IND,"1 - 12","Gloria Sheynkman","TBA","TBA","Non-Topical Research","",Open,1,30,0
11248,BIOC,9999,057,IND,"1 - 12","Gregory Medlock","TBA","TBA","Non-Topical Research","",Open,0,30,0
11266,BIOC,9999,058,IND,"1 - 12","Sean Moore","TBA","TBA","Non-Topical Research","",Open,0,30,0
12387,BIOC,9999,059,IND,"1 - 12","James Larner","TBA","TBA","Non-Topical Research","",Open,1,30,0
12393,BIOC,9999,060,IND,"1 - 12","Chongzhi Zang","TBA","TBA","Non-Topical Research","",Open,3,30,0
12394,BIOC,9999,061,IND,"1 - 12","Michael Engel","TBA","TBA","Non-Topical Research","",Open,1,30,0
12395,BIOC,9999,062,IND,"1 - 12","Noelle Dwyer","TBA","TBA","Non-Topical Research","",Open,0,30,0
12400,BIOC,9999,063,IND,"1 - 12","Mohammad Fallahi-Sichani","TBA","TBA","Non-Topical Research","",Open,1,30,0
10388,BIOL,2100,001,Lecture,"4","David Kittlesen, -","Sa 10:00am - 12:15pm","Chemistry Bldg 206","Introduction to Biology with Laboratory: Cell Biology & Genetics","",Open,26,48,0
11444,BIOL,2100,101,Laboratory,"0","David Kittlesen, -","Sa 1:00pm - 3:30pm","Chemistry Bldg Room 326","Introduction to Biology with Laboratory: Cell Biology & Genetics","",Open,21,24,0
11445,BIOL,2100,102,Laboratory,"0","David Kittlesen, -","Sa 1:00pm - 3:30pm","Chemistry Bldg Room 328","Introduction to Biology with Laboratory: Cell Biology & Genetics","",Open,5,24,0
10391,BIOL,2200,001,Lecture,"4","John Morrissey","MoTuWeThFr 10:00am - 12:15pm","Chemistry Bldg 206","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Open,11,48,0
11446,BIOL,2200,101,Laboratory,"0","John Morrissey","MoTuWeThFr 1:00pm - 3:30pm","Chemistry Bldg Room 326","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Open,11,24,0
11447,BIOL,2200,102,Laboratory,"0","John Morrissey","MoTuWeThFr 1:00pm - 3:30pm","Chemistry Bldg Room 328","Introduction to Biology w/Laboratory: Organismal & Evolutionary Biology","",Open,0,24,0
10392,BIOL,3410,001,Lecture,"4","Ann Massey","MoTuWeThFr 9:15am - 10:15am","Chemistry Bldg 204","Human Anatomy and Physiology I","",Open,22,40,0
11448,BIOL,3410,101,Laboratory,"0","Ann Massey","MoTuWeThFr 12:00pm - 3:00pm","Chemistry Bldg Room 246","Human Anatomy and Physiology I","",Open,16,20,0
11449,BIOL,3410,102,Laboratory,"0","Ann Massey","MoTuWeThFr 12:00pm - 3:00pm","Chemistry Bldg Room 248","Human Anatomy and Physiology I","",Open,6,20,0
11351,BIOL,4754,001,Laboratory,"3","Christian Cox, -","Sa 8:00am - 5:00pm","Mtn Lake Biological Station","Field Herpetology","",Open,8,9,0
