ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
11681,ASTR,1260,001,Lecture,"3","Molly Finn","MoTuWeThFr 1:00pm - 3:15pm","Web-Based Course","Threats from Outer Space","",Open,22,25,0
12065,ASTR,1280,001,Lecture,"3","Matthew Pryal","MoTuWeThFr 1:00pm - 3:15pm","Web-Based Course","The Origins of Almost Everything","",Open,19,20,0
12379,ASTR,4998,001,IND,"3","Paul Seidelmann","TBA","TBA","Senior Thesis","",Open,1,2,0
12363,ASTR,9999,001,IND,"1 - 12","Richard Bradley","TBA","TBA","Non-Topical Research","",Open,1,30,0
12364,ASTR,9999,002,IND,"1 - 12","Shane Davis","TBA","TBA","Non-Topical Research","",Open,3,30,0
12365,ASTR,9999,003,IND,"1 - 12","Aaron Evans","TBA","TBA","Non-Topical Research","",Open,1,30,0
12366,ASTR,9999,004,IND,"1 - 12","Jennifer Meyer","TBA","TBA","Non-Topical Research","",Open,0,30,0
12367,ASTR,9999,005,IND,"1 - 12","Kelsey Johnson","TBA","TBA","Non-Topical Research","",Open,1,30,0
12368,ASTR,9999,006,IND,"1 - 12","Nitya Kallivayalil","TBA","TBA","Non-Topical Research","",Open,2,30,0
12369,ASTR,9999,007,IND,"1 - 12","Zhi-Yun Li","TBA","TBA","Non-Topical Research","",Open,5,30,0
12370,ASTR,9999,008,IND,"1 - 12","Steven Majewski","TBA","TBA","Non-Topical Research","",Open,3,30,0
12371,ASTR,9999,009,IND,"1 - 12","Roger Chevalier","TBA","TBA","Non-Topical Research","",Open,1,30,0
12372,ASTR,9999,010,IND,"1 - 12","Crystal Brogan","TBA","TBA","Non-Topical Research","",Open,1,30,0
12373,ASTR,9999,011,IND,"1 - 12","James Condon","TBA","TBA","Non-Topical Research","",Open,1,30,0
12374,ASTR,9999,012,IND,"1 - 12","Jonathan Tan","TBA","TBA","Non-Topical Research","",Open,1,30,0
12399,ASTR,9999,013,IND,"1 - 12","Jeffrey Mangum","TBA","TBA","Non-Topical Research","",Open,1,30,0
12411,ASTR,9999,014,IND,"1 - 12","Scott Ransom","TBA","TBA","Non-Topical Research","",Open,2,30,0
12412,ASTR,9999,015,IND,"1 - 12","Ilse Cleeves","TBA","TBA","Non-Topical Research","",Open,1,30,0
12461,ASTR,9999,016,IND,"1 - 12","Bradley Johnson","TBA","TBA","Non-Topical Research","",Open,1,30,0
12489,ASTR,9999,017,IND,"1 - 12","Kento Yagi","TBA","TBA","Non-Topical Research","",Open,1,30,0
12490,ASTR,9999,018,IND,"1 - 12","Loreto Barcos","TBA","TBA","Non-Topical Research","",Open,1,30,0
12512,ASTR,9999,019,IND,"1 - 12","Anthony Remijan","TBA","TBA","Non-Topical Research","",Open,1,30,0
11508,BIMS,8195,001,IND,"3","Gordon Laurie","TBA","TBA","Biotech Industrial Externship","",Open,0,30,0
12443,BIMS,8993,001,IND,"1 - 12","Roger Abounader","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12444,BIMS,8993,002,IND,"1 - 12","Sanja Arandjelovic","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12445,BIMS,8993,003,IND,"1 - 12","ANNA CLIFFE","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12446,BIMS,8993,004,IND,"1 - 12","Zygmunt Derewenda","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12447,BIMS,8993,005,IND,"1 - 12","Suna Onengut-Gumuscu","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
12448,BIMS,8993,006,IND,"1 - 12","Saurabh Kulkarni","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0
12449,BIMS,8993,008,IND,"1 - 12","Zhiyi Zuo","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11510,BIMS,8993,009,IND,"1 - 12","David Rekosh","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
12450,BIMS,8993,010,IND,"1 - 12","Avril Somlyo","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12570,BIMS,8993,011,IND,"1 - 12","Noelle Dwyer","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12571,BIMS,8993,012,IND,"1 - 12","Agnieszka Swiatecka-Urban","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12572,BIMS,8993,013,IND,"1 - 12","Nathan Sheffield","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11512,BIMS,8993,016,IND,"1 - 12","Jennifer Burnsed","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11514,BIMS,8993,019,IND,"1 - 12","Jochen Zimmer","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11515,BIMS,8993,021,IND,"1 - 12","Marie-Louise Hammarskjold","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,4,30,0
12573,BIMS,8993,025,IND,"1 - 12","John Bushweller","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11517,BIMS,8993,027,IND,"1 - 12","Owen Pornillos","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11518,BIMS,8993,034,IND,"1 - 12","Jeffrey Smith","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0
11521,BIMS,8993,039,IND,"1 - 12","William Pearson","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11523,BIMS,8993,041,IND,"1 - 12","Daniel Gioeli","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11528,BIMS,8993,046,IND,"1 - 12","Suchitra Joshi","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0
11529,BIMS,8993,047,IND,"1 - 12","Nadia Lunardi","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,3,30,0
11531,BIMS,8993,049,IND,"1 - 12","Michael Scott","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11532,BIMS,8993,050,IND,"1 - 12","Stefanie Zimyanin","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11536,BIMS,8993,054,IND,"1 - 12","Edward Egelman","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11537,BIMS,8993,055,IND,"1 - 12","Yuh-Hwa Wang","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11538,BIMS,8993,056,IND,"1 - 12","Hao Jiang","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0
11539,BIMS,8993,057,IND,"1 - 12","David Cafiso","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0
11540,BIMS,8993,058,IND,"1 - 12","Stephen Rich","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
11541,BIMS,8993,059,IND,"1 - 12","Douglas Bayliss","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12381,BIMS,8995,001,Laboratory,"1 - 12","Dean Kedes","TBA","TBA","Topical Research: Research in Biomedical Sciences","",Open,15,30,0
11543,BIMS,9998,001,IND,"1 - 12","Jochen Zimmer","TBA","TBA","Non-Topical Research","",Open,0,30,0
11501,BIMS,9998,002,IND,"1 - 12","Robert Nakamoto","TBA","TBA","Non-Topical Research","",Open,0,30,0
11502,BIMS,9998,003,IND,"1 - 12","Jeffrey Smith","TBA","TBA","Non-Topical Research","",Open,7,30,0
11544,BIMS,9998,004,IND,"1 - 12","Lukas Tamm","TBA","TBA","Non-Topical Research","",Open,0,30,0
11503,BIMS,9998,005,IND,"1 - 12","Janet Cross","TBA","TBA","Non-Topical Research","",Open,0,30,0
11504,BIMS,9998,006,IND,"1 - 12","Lucy Pemberton","TBA","TBA","Non-Topical Research","",Open,5,30,0
11505,BIMS,9998,007,IND,"1 - 12","Bettina Winckler","TBA","TBA","Non-Topical Research","",Open,4,30,0
11506,BIMS,9998,008,IND,"1 - 12","Brant Isakson","TBA","TBA","Non-Topical Research","",Open,1,30,0
11507,BIMS,9998,009,IND,"1 - 12","Thurl Harris","TBA","TBA","Non-Topical Research","",Open,4,5,0
11519,BIMS,9998,010,IND,"1 - 12","Roger Abounader","TBA","TBA","Non-Topical Research","",Open,2,30,0
11520,BIMS,9998,011,IND,"1 - 12","Andrew Dudley","TBA","TBA","Non-Topical Research","",Open,3,30,0
11398,BIOC,9998,001,IND,"1 - 12","David Auble","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11465,BIOC,9998,002,IND,"1 - 12","David Kashatus","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11399,BIOC,9998,003,IND,"1 - 12","Anindya Dutta","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11466,BIOC,9998,004,IND,"1 - 12","Ani Manichaikul","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11467,BIOC,9998,006,IND,"1 - 12","Jason Papin","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11401,BIOC,9998,007,IND,"1 - 12","Joel Hockensmith","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11402,BIOC,9998,008,IND,"1 - 12","Coleen Mcnamara","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11403,BIOC,9998,009,IND,"1 - 12","Bryce Paschal","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11404,BIOC,9998,010,IND,"1 - 12","Jeffrey Smith","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11405,BIOC,9998,011,IND,"1 - 12","David Wotton","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11406,BIOC,9998,012,IND,"1 - 12","Lukas Tamm","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11468,BIOC,9998,013,IND,"1 - 12","Kenneth Walsh","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11410,BIOC,9998,015,IND,"1 - 12","Marie-Louise Hammarskjold","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11412,BIOC,9998,017,IND,"1 - 12","Hui Li","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11413,BIOC,9998,018,IND,"1 - 12","Alison Criss","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11416,BIOC,9998,019,IND,"1 - 12","John Bushweller","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11417,BIOC,9998,020,IND,"1 - 12","Marty Mayo","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11418,BIOC,9998,021,IND,"1 - 12","Peter Stukenberg","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11421,BIOC,9998,022,IND,"1 - 12","Gorav Ailawadi","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11423,BIOC,9998,024,IND,"1 - 12","Gary Owens","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11424,BIOC,9998,026,IND,"1 - 12","Zhen Yan","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11428,BIOC,9998,029,IND,"1 - 12","Ming Li","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11430,BIOC,9998,030,IND,"1 - 12","Yuh-Hwa Wang","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11434,BIOC,9998,033,IND,"1 - 12","Tarek Abbas","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11435,BIOC,9998,034,IND,"1 - 12","Thomas Loughran","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11437,BIOC,9998,035,IND,"1 - 12","Charles Farber","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11439,BIOC,9998,036,IND,"1 - 12","Weibin Shi","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11442,BIOC,9998,037,IND,"1 - 12","Sanchita Bhatnagar","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11444,BIOC,9998,038,IND,"1 - 12","Jung-Bum Shin","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11446,BIOC,9998,039,IND,"1 - 12","Stephen Rich","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11448,BIOC,9998,040,IND,"1 - 12","Stefan Bekiranov","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11449,BIOC,9998,041,IND,"1 - 12","Edward Egelman","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11450,BIOC,9998,042,IND,"1 - 12","Clint Miller","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11451,BIOC,9998,043,IND,"1 - 12","Golam Mohi","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11452,BIOC,9998,044,IND,"1 - 12","Nathan Sheffield","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11457,BIOC,9998,045,IND,"1 - 12","Francine Garrett-Bakelman","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11458,BIOC,9998,046,IND,"1 - 12","Michael Guertin","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
12405,BIOC,9998,047,IND,"1 - 12","Gloria Sheynkman","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
12406,BIOC,9998,048,IND,"1 - 12","Gregory Medlock","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11389,BIOC,9999,001,IND,"1 - 12","David Auble","TBA","TBA","Non-Topical Research","",Open,1,30,0
11390,BIOC,9999,003,IND,"1 - 12","Stefan Bekiranov","TBA","TBA","Non-Topical Research","",Open,1,30,0
11391,BIOC,9999,004,IND,"1 - 12","John Bushweller","TBA","TBA","Non-Topical Research","",Open,0,30,0
11392,BIOC,9999,005,IND,"1 - 12","Anindya Dutta","TBA","TBA","Non-Topical Research","",Open,0,30,0
11394,BIOC,9999,007,IND,"1 - 12","Joel Hockensmith","TBA","TBA","Non-Topical Research","",Open,0,30,0
11395,BIOC,9999,008,IND,"1 - 12","Marty Mayo","Mo 8:00am - 9:00am","TBA","Non-Topical Research","",Open,0,30,0
11396,BIOC,9999,010,IND,"1 - 12","Gary Owens","TBA","TBA","Non-Topical Research","",Open,1,30,0
11397,BIOC,9999,011,IND,"1 - 12","Bryce Paschal","TBA","TBA","Non-Topical Research","",Open,1,30,0
11407,BIOC,9999,014,IND,"1 - 12","Jeffrey Smith","TBA","TBA","Non-Topical Research","",Open,3,30,0
11408,BIOC,9999,015,IND,"1 - 12","Peter Stukenberg","TBA","TBA","Non-Topical Research","",Open,1,30,0
11409,BIOC,9999,017,IND,"1 - 12","David Wotton","TBA","TBA","Non-Topical Research","",Open,0,30,0
11411,BIOC,9999,021,IND,"1 - 12","Marie-Louise Hammarskjold","TBA","TBA","Non-Topical Research","",Open,0,30,0
11414,BIOC,9999,023,IND,"1 - 12","Hui Li","TBA","TBA","Non-Topical Research","",Open,3,30,0
