ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
10362,AAS,2224,001,SEM,"3","Lisa Shutt","MoTuWeThFr 10:30am - 12:45pm","Minor Hall 130","Black Femininities and Masculinities in the US Media","",Open,7,15,0
12343,AAS,4005,001,SEM,"3","Scot French, Lenora McQueen","MoTuWeThFr 10:00am - 3:00pm","Contact Department","Morven's Enslaved and Descendant Communities","",Open,5,30,0
12697,AAS,4993,001,IND,"1 - 12","Lisa Shutt","MoTuWeThFr 5:00pm - 5:50pm","Contact Department","Independent Study","",Closed,1,1,0
11978,ACCT,3010,701,Lecture,"3","Dana Lee, -","Tu 6:30pm - 9:30pm","Web-Based Course","Introductory Accounting I","",Open,17,26,0
11980,ACCT,3020,701,Lecture,"3","Rich Lahijani, -","Th 6:30pm - 9:30pm","Web-Based Course","Introductory Accounting II","",Open,11,26,0
11983,ACCT,3120,701,Lecture,"3","Dana Lee, -","Mo 6:30pm - 9:30pm","Web-Based Course","Intermediate Accounting II","",Open,1,26,0
11986,ACCT,3140,701,Lecture,"3","Derek Henrichs, -","Mo 6:30pm - 9:30pm","Web-Based Course","Cost Accounting","",Open,1,26,0
11982,ACCT,5110,701,Lecture,"3","Leon Hutton, -","We 6:30pm - 9:30pm","Web-Based Course","Intermediate Accounting I","",Open,13,26,0
11984,ACCT,5120,701,Lecture,"3","Dana Lee, -","Mo 6:30pm - 9:30pm","Web-Based Course","Intermediate Accounting II","",Open,14,26,0
11987,ACCT,5140,701,Lecture,"3","Derek Henrichs, -","Mo 6:30pm - 9:30pm","Web-Based Course","Cost Accounting","",Open,10,26,0
11988,ACCT,5210,701,Lecture,"3","Richard Evans, -","Th 6:30pm - 9:30pm","Web-Based Course","Introductory Auditing","",Closed,27,26,0
11990,ACCT,5450,701,Lecture,"3","Harvey Hutchinson, -","We 6:30pm - 9:30pm","Web-Based Course","Federal Taxation I","",Open,10,26,0
11991,ACCT,5460,701,Lecture,"3","Rich Lahijani, -","Tu 6:30pm - 9:30pm","Web-Based Course","Federal Taxation II","",Open,9,26,0
11992,ACCT,5480,701,Lecture,"3","Michael Hood, -","Tu 6:30pm - 9:30pm","Web-Based Course","Corporate Governance and Ethics","",Open,10,26,0
11993,ACCT,5490,701,Lecture,"3","Gary Brooks, -, -","We 6:30pm - 9:30pm","Web-Based Course","Cybersecurity for Accounting","",Open,8,26,0
11994,ACCT,5710,701,Lecture,"3","NICHOLAS GRANADO, -","We 6:30pm - 9:30pm","Web-Based Course","Business Law","",Open,12,26,0
10656,ALAR,5010,001,Lecture,"1","Bradley Cantrell, Lauren McQuistion, Jeana Ripple, William Shivers, Katie Stranix, Jess Vanecek","MoTuWeThFr 8:30am - 6:00pm","Campbell Hall 158","Introduction to Design","",Open,39,50,0
10654,ALAR,5020,001,Lecture,"1","Bradley Cantrell, Lauren McQuistion, Jeana Ripple, William Shivers, Katie Stranix, Jess Vanecek","MoTuWeThFr 8:30am - 6:00pm","Campbell Hall 401","Introduction to Design Visualization","",Open,39,50,0
10655,ALAR,5030,001,Lecture,"1","Bradley Cantrell, Lauren McQuistion, Jeana Ripple, William Shivers, Katie Stranix, Jess Vanecek","MoTuWeThFr 8:30am - 6:00pm","Campbell Hall 160","Introduction to Design Theory and Analysis","",Open,39,50,0
12131,AMST,2001,001,Lecture,"3","Matthew Hedstrom","MoTuWeThFr 3:30pm - 5:15pm","-","Introduction to American Studies","",Closed,23,30,0
12580,AMST,4993,001,IND,"1 - 3","Penny Von Eschen","TBA","TBA","Independent Study","",Closed,1,1,0
12586,ANTH,2250,001,Lecture,"3","Sevil Baltali Tirpan","MoTuWeThFr 10:30am - 12:45pm","Gibson Hall 242","Nationalism, Racism, Multiculturalism","",Open,6,25,0
12311,ANTH,2280,001,Lecture,"3","Julia Alejandra Morales Fontanilla","MoTuWeThFr 1:00pm - 3:15pm","New Cabell Hall 489","Medical Anthropology","",Open,27,30,0
12312,ANTH,2400,001,Lecture,"3","Taylor Gilliam","MoTuWeThFr 10:30am - 12:45pm","New Cabell Hall 032","Language and Culture","",Open,22,26,0
12310,ANTH,2590,001,Lecture,"3","Sayantan Saha Roy","MoTuWeThFr 10:30am - 12:45pm","New Cabell Hall 383","Social and Cultural Anthropology","Anthropology of Human Rights",Open,3,30,0
12314,ANTH,3590,001,Lecture,"3","Tessa Farmer","MoTuWeThFr 10:00am - 3:00pm","Contact Department","Social and Cultural Anthropology","TBD",Open,12,20,0
12595,ANTH,5589,001,Lecture,"1 - 6","-","MoTuWeThFr 8:00am - 5:00pm","Contact Department","Selected Topics in Archaeology","Jamestown Archaelogical Field School",Open,8,30,0
12596,ANTH,5589,002,Lecture,"1 - 6","Fraser Neiman","MoTuWeThFr 8:00am - 5:00pm","Contact Department","Selected Topics in Archaeology","Monticello Archaelogical Field School",Open,8,30,0
12597,ANTH,5589,003,Lecture,"1 - 6","Eric Proebsting","MoTuWeThFr 8:00am - 5:00pm","Contact Department","Selected Topics in Archaeology","Poplar Forest Archaelogocial Field School",Open,7,30,0
11582,APMA,1090,001,Lecture,"4","Thiwanka Fernando","MoTuWeThFr 9:45am - 12:45pm","Web-Based Course","Single Variable Calculus I","",Open,9,40,0
10920,APMA,2120,001,Lecture,"4","Christian Hellings","MoTuWeThFr 10:00am - 12:30pm","-","Multivariable Calculus","",Closed,32,35,0
12093,APMA,2120,002,Lecture,"4","Asif Mahmood","MoTuWeThFr 10:00am - 12:30pm","-","Multivariable Calculus","",Open,14,35,0
10924,APMA,3080,001,Lecture,"3","James Lark","MoTuWeThFr 9:00am - 10:00am","Olsson Hall 011","Linear Algebra","",Open,14,40,0
10922,APMA,3100,001,Lecture,"3","Megan Ryals","Sa 10:30am - 12:45pm","Rice Hall 032","Probability","",Open,12,35,0
12095,APMA,3110,001,Lecture,"3","Deepyaman Maiti","Sa 10:00am - 12:15pm","Thornton Hall D223","Applied Statistics and Probability","",Open,15,40,0
10938,APMA,3120,001,Lecture,"3","James Lark","MoTuWeThFr 10:30am - 11:30am","Olsson Hall 011","Statistics","",Open,7,40,0
10921,APMA,3340,001,Lecture,"3","Diana Morris","MoTuWeThFr 1:00pm - 3:15pm","Thornton Hall D115","Complex Variables with Applications","",Open,4,25,0
10466,ARAB,2016,001,Lecture,"4","Bilal Humeidan, -","Sa 9:00am - 3:00pm","New Cabell Hall 115","Intensive Intermediate Arabic","",Open,4,20,0
10467,ARAB,2026,001,Lecture,"4","Bilal Humeidan","MoTuWeThFr 9:00am - 3:00pm","New Cabell Hall 115","Intensive Intermediate Arabic","",Open,4,20,0
10470,ARAB,216,001,Lecture,"0","Bilal Humeidan, -","Sa 9:00am - 3:00pm","New Cabell Hall 115","Intensive Intermediate Arabic","",Open,1,20,0
10468,ARAB,2256,001,Lecture,"0.5","Bilal Humeidan, -","Sa 12:00pm - 1:00pm","New Cabell Hall 309","Introduction to Colloquial Arabic I","",Open,4,30,0
10471,ARAB,226,001,Lecture,"0","Bilal Humeidan","MoTuWeThFr 9:00am - 3:00pm","New Cabell Hall 115","Intensive Intermediate Arabic","",Open,1,20,0
10469,ARAB,2266,001,Lecture,"0.5","Bilal Humeidan","MoTuWeThFr 12:00pm - 1:00pm","New Cabell Hall 309","Introduction to Colloquial Arabic II","",Open,3,20,0
10472,ARAB,256,001,Lecture,"0","Bilal Humeidan, -","Sa 12:00pm - 1:00pm","New Cabell Hall 309","Introduction to Levantine Arabic-I","",Open,1,20,0
10473,ARAB,266,001,Lecture,"0","Bilal Humeidan","MoTuWeThFr 12:00pm - 1:00pm","New Cabell Hall 309","Introduction to Levantine Arabic-II","",Open,1,20,0
12594,ARAH,5753,001,SEM,"3","-","MoTuWeThFr 8:00am - 8:00pm","Contact Department","Southern History and Material Culture","",Open,8,30,0
12685,ARAH,9999,001,IND,"1 - 12","Dorothy Wong","TBA","TBA","Non-Topical Research, Doctoral","",Closed,1,1,0
12283,ARCH,1031,001,STO,"4","Tom Knight","MoTuWeThFr 1:00pm - 6:00pm","Campbell Hall 305","Summer Foundation Studio I","",Open,3,20,0
12284,ARCH,2011,001,STO,"6","Peter Waldman, -","Sa 1:00pm - 6:00pm","Campbell Hall 205","Summer Intro to Design Studio","",Open,5,20,0
12285,ARCH,2021,001,STO,"6","Jaime Sanz Haro","MoTuWeThFr 1:00pm - 6:00pm","Campbell Hall 205","Summer Intro to Design Studio 1","",Open,5,20,0
12282,ARH,4500,001,Lecture,"3","Scot French, Lenora McQueen","MoTuWeThFr 10:00am - 3:00pm","Contact Department","Special Topics in Architectural History","Morven's Enslaved & Descendant Communities",Open,5,30,0
10652,ARH,5500,001,Lecture,"1 - 3","Scot French, Lenora McQueen","MoTuWeThFr 10:00am - 3:00pm","Contact Department","Selected Topics in Architectural History","Morven's Enslaved Communities",Open,5,30,0
12137,ARTH,2052,1,Lecture,"3","Anastasia Dakouri-Hild","MoTuWeThFr 10:30am - 12:45pm","-","Ancient Egypt","",Closed,19,20,0
12135,ARTH,2471,1,Lecture,"4","Christa Robbins","MoTuWeThFr 1:00pm - 3:15pm","Fayerweather Hall 215","Art Since 1945","",Open,10,20,0
12307,ARTH,2559,001,Lecture,"3","Eric Ramirez-Weaver","MoTuWeThFr 10:30am - 12:45pm","Fayerweather Hall 208","New Course in History of Art","Performing Acts of Justice and Equity",Open,4,15,0
11860,ARTH,3545,502,Lecture,"3 - 4","-","Mo 1:00am - 1:50am","International Study Program","Topics In 20th/21st Century Art","Introduction to Spanish Art",Open,1,30,0
12136,ARTH,3591,1,Lecture,"3","Giulia Paoletti","MoTuWeThFr 8:00am - 10:15am","-","Art History Colloquium","Global Photography: Decolonizing the Gaze",Open,11,15,0
12139,ARTS,2000,1,STO,"3","Jackson Taylor","MoTuWeThFr 1:00pm - 3:15pm","Ruffin Hall 319","Introduction to Studio Art","",Open,7,20,0
12138,ARTS,2110,1,STO,"3","James Scheuren","MoTuWeThFr 10:30am - 12:45pm","Ruffin Hall 206","Introduction to Photography I","",Open,3,15,0
12290,ARTS,2580,001,Discussion,"3","Conrad Cheung, -","Sa 10:30am - 12:45pm","Ruffin Hall 319","Special Topics in Sculpture","Art and the Environment",Open,12,15,0
10367,ARTS,2610,1,STO,"3","Akemi Ohira","MoTuWeThFr 10:30am - 12:45pm","Ruffin Hall 203","Drawing I","",Open,11,16,0
12140,ASTR,1210,1,Lecture,"3","Daniel Lin","MoTuWeThFr 10:30am - 12:45pm","Gilmer Hall 247","Introduction to the Sky and Solar System","",Open,17,20,0
10354,ASTR,1220,1,Lecture,"3","Yisheng Tu, -","Sa 10:30am - 12:45pm","Astronomy Bldg 265","Introduction to Stars, Galaxies, and the Universe","",Open,6,18,0
10408,ASTR,1270,001,Lecture,"3","Nicholas James, -","Sa 1:00pm - 3:15pm","Astronomy Bldg 265","Unsolved Mysteries in the Universe","",Open,15,18,0
10390,ASTR,1280,1,Lecture,"3","Xinlun Cheng","MoTuWeThFr 1:00pm - 3:15pm","Gilmer Hall 247","The Origins of Almost Everything","",Open,11,18,0
10594,ASTR,9999,001,IND,"1 - 12","Richard Bradley","TBA","TBA","Non-Topical Research","",Open,0,5,0
10595,ASTR,9999,002,IND,"1 - 12","Crystal Brogan","TBA","TBA","Non-Topical Research","",Open,0,5,0
10596,ASTR,9999,003,IND,"1 - 12","Ilse Cleeves","TBA","TBA","Non-Topical Research","",Open,0,5,0
10597,ASTR,9999,004,IND,"1 - 12","Shane Davis","TBA","TBA","Non-Topical Research","",Open,1,5,0
10598,ASTR,9999,005,IND,"1 - 12","Aaron Evans","TBA","TBA","Non-Topical Research","",Open,0,5,0
10599,ASTR,9999,006,IND,"1 - 12","Kelsey Johnson","TBA","TBA","Non-Topical Research","",Open,0,5,0
10600,ASTR,9999,007,IND,"1 - 12","Nitya Kallivayalil","TBA","TBA","Non-Topical Research","",Open,0,5,0
10601,ASTR,9999,008,IND,"1 - 12","Zhi-Yun Li","TBA","TBA","Non-Topical Research","",Open,0,5,0
10602,ASTR,9999,009,IND,"1 - 12","Jeffrey Mangum","TBA","TBA","Non-Topical Research","",Open,0,5,0
10603,ASTR,9999,010,IND,"1 - 12","Adele Plunkett","TBA","TBA","Non-Topical Research","",Open,0,5,0
10604,ASTR,9999,011,IND,"1 - 12","Scott Ransom","TBA","TBA","Non-Topical Research","",Open,0,5,0
10605,ASTR,9999,012,IND,"1 - 12","Craig Sarazin","TBA","TBA","Non-Topical Research","",Open,0,5,0
10607,ASTR,9999,013,IND,"1 - 12","Loreto Barcos-Munoz","TBA","TBA","Non-Topical Research","",Open,0,5,0
10608,ASTR,9999,014,IND,"1 - 12","Roger Chevalier","TBA","TBA","Non-Topical Research","",Open,0,5,0
10609,ASTR,9999,015,IND,"1 - 12","Bradley Johnson","TBA","TBA","Non-Topical Research","",Open,0,5,0
10610,ASTR,9999,016,IND,"1 - 12","Steven Majewski","TBA","TBA","Non-Topical Research","",Open,0,5,0
10611,ASTR,9999,017,IND,"1 - 12","Jonathan Tan","TBA","TBA","Non-Topical Research","",Open,0,5,0
10622,ASTR,9999,018,IND,"1 - 12","Anthony Remijan","TBA","TBA","Non-Topical Research","",Open,0,5,0
10624,ASTR,9999,019,IND,"1 - 12","Eric Murphy","TBA","TBA","Non-Topical Research","",Open,0,5,0
10625,ASTR,9999,020,IND,"1 - 12","John Tobin","TBA","TBA","Non-Topical Research","",Open,0,5,0
10127,BIMS,8195,001,IND,"3","Gordon Laurie","TBA","TBA","Biotech Industrial Externship","",Open,0,30,0
10283,BIMS,8993,001,IND,"1 - 12","Roger Abounader","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
10284,BIMS,8993,002,IND,"1 - 12","Sanja Arandjelovic","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0
10285,BIMS,8993,003,IND,"1 - 12","Charles Farber","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
10286,BIMS,8993,004,IND,"1 - 12","Zygmunt Derewenda","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
10287,BIMS,8993,005,IND,"1 - 12","Marty Mayo","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0
10288,BIMS,8993,006,IND,"1 - 12","Saurabh Kulkarni","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
10289,BIMS,8993,007,IND,"1 - 12","Zhiyi Zuo","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
10128,BIMS,8993,008,IND,"1 - 12","David Rekosh","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
10290,BIMS,8993,009,IND,"1 - 12","Avril Somlyo","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
10297,BIMS,8993,010,IND,"1 - 12","Noelle Dwyer","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
10298,BIMS,8993,011,IND,"1 - 12","Agnieszka Swiatecka-Urban","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
10299,BIMS,8993,012,IND,"1 - 12","Nathan Sheffield","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,3,30,0
10129,BIMS,8993,013,IND,"1 - 12","Jennifer Burnsed","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
10130,BIMS,8993,014,IND,"1 - 12","Jochen Zimmer","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
10131,BIMS,8993,015,IND,"1 - 12","Marie-Louise Hammarskjold","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
10300,BIMS,8993,016,IND,"1 - 12","Ilya Levental","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
10132,BIMS,8993,017,IND,"1 - 12","Jennifer Guler","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0
10133,BIMS,8993,018,IND,"1 - 12","Jeffrey Smith","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
10136,BIMS,8993,019,IND,"1 - 12","Brant Isakson","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
10137,BIMS,8993,020,IND,"1 - 12","Daniel Gioeli","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
10138,BIMS,8993,021,IND,"1 - 12","Xiaowei Lu","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
10139,BIMS,8993,022,IND,"1 - 12","Nadia Lunardi","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0
10140,BIMS,8993,023,IND,"1 - 12","Aakrosh Ratan","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
10141,BIMS,8993,024,IND,"1 - 12","Seham Ebrahim","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0
10142,BIMS,8993,025,IND,"1 - 12","Wladek Minor","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0
10143,BIMS,8993,026,IND,"1 - 12","Hao Jiang","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0
10144,BIMS,8993,027,IND,"1 - 12","David Cafiso","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
10145,BIMS,8993,028,IND,"1 - 12","Molly Hughes","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
10146,BIMS,8993,029,IND,"1 - 12","Ahmad Jomaa","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
10318,BIMS,8993,030,IND,"1 - 12","David Wotton","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
10319,BIMS,8993,031,IND,"1 - 12","Hui Li","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
10327,BIMS,8993,032,IND,"1 - 12","Elise Cope","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
12654,BIMS,8993,033,IND,"1 - 12","Douglas Bayliss","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12655,BIMS,8993,034,IND,"1 - 12","Peter Stukenberg","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12656,BIMS,8993,035,IND,"1 - 12","Stefanie Redemann","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12657,BIMS,8993,036,IND,"1 - 12","Edward Perez-Reyes","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12658,BIMS,8993,037,IND,"1 - 12","Jaeda Coutinho-Budd","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12659,BIMS,8993,038,IND,"1 - 12","Matthew Wolf","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12660,BIMS,8993,039,IND,"1 - 12","Timothy Bullock","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12661,BIMS,8993,040,IND,"1 - 12","Norbert Leitinger","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12662,BIMS,8993,041,IND,"1 - 12","Heather Ferris","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12663,BIMS,8993,042,IND,"1 - 12","Bon Trinh","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12664,BIMS,8993,043,IND,"1 - 12","Ariel Pani","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
12665,BIMS,8993,044,IND,"1 - 12","Anja Bielinsky","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0
10271,BIMS,8995,001,Laboratory,"1 - 12","Dean Kedes","TBA","TBA","Topical Research: Research in Biomedical Sciences","",Open,11,30,0
10303,BIMS,8995,002,Laboratory,"1 - 12","Janet Cross","TBA","TBA","Topical Research: Research in Biomedical Sciences","",Open,0,30,0
10147,BIMS,9998,001,IND,"1 - 12","Jochen Zimmer","TBA","TBA","Non-Topical Research","",Open,0,30,0
10120,BIMS,9998,002,IND,"1 - 12","Timothy Bullock","TBA","TBA","Non-Topical Research","",Open,4,30,0
10121,BIMS,9998,003,IND,"1 - 12","Jeffrey Smith","TBA","TBA","Non-Topical Research","",Open,0,30,0
10148,BIMS,9998,004,IND,"1 - 12","Lukas Tamm","TBA","TBA","Non-Topical Research","",Open,0,30,0
10122,BIMS,9998,005,IND,"1 - 12","Janet Cross","TBA","TBA","Non-Topical Research","",Open,0,30,0
10123,BIMS,9998,006,IND,"1 - 12","Lucy Pemberton","TBA","TBA","Non-Topical Research","",Open,7,30,0
10124,BIMS,9998,007,IND,"1 - 12","Bettina Winckler","TBA","TBA","Non-Topical Research","",Open,0,30,0
10125,BIMS,9998,008,IND,"1 - 12","Swapnil Sonkusare","TBA","TBA","Non-Topical Research","",Open,4,30,0
10126,BIMS,9998,009,IND,"1 - 12","Thurl Harris","TBA","TBA","Non-Topical Research","",Open,4,5,0
10134,BIMS,9998,010,IND,"1 - 12","Roger Abounader","TBA","TBA","Non-Topical Research","",Open,5,30,0
10135,BIMS,9998,011,IND,"1 - 12","Andrew Dudley","TBA","TBA","Non-Topical Research","",Open,0,30,0
10320,BIMS,9998,012,IND,"1 - 12","James Casanova","TBA","TBA","Non-Topical Research","",Open,0,30,0
10321,BIMS,9998,013,IND,"1 - 12","Xiaowei Lu","TBA","TBA","Non-Topical Research","",Open,5,30,0
10322,BIMS,9998,014,IND,"1 - 12","Ilya Levental","TBA","TBA","Non-Topical Research","",Open,3,30,0
12640,BIMS,9998,15,IND,"1 - 12","Aakrosh Ratan","TBA","TBA","Non-Topical Research","",Open,2,30,0
12641,BIMS,9998,16,IND,"1 - 12","Bryce Paschal","TBA","TBA","Non-Topical Research","",Open,3,30,0
10054,BIOC,9999,001,IND,"1 - 12","David Auble","TBA","TBA","Non-Topical Research","",Open,0,30,0
10055,BIOC,9999,002,IND,"1 - 12","Stefan Bekiranov","TBA","TBA","Non-Topical Research","",Open,1,30,0
10056,BIOC,9999,003,IND,"1 - 12","John Bushweller","TBA","TBA","Non-Topical Research","",Open,0,30,0
10057,BIOC,9999,004,IND,"1 - 12","Anindya Dutta","TBA","TBA","Non-Topical Research","",Open,0,30,0
10058,BIOC,9999,005,IND,"1 - 12","Joel Hockensmith","TBA","TBA","Non-Topical Research","",Open,0,30,0
10059,BIOC,9999,006,IND,"1 - 12","Marty Mayo","Mo 8:00am - 9:00am","TBA","Non-Topical Research","",Open,0,30,0
10060,BIOC,9999,007,IND,"1 - 12","Gary Owens","TBA","TBA","Non-Topical Research","",Open,1,30,0
10061,BIOC,9999,008,IND,"1 - 12","Bryce Paschal","TBA","TBA","Non-Topical Research","",Open,0,30,0
10062,BIOC,9999,009,IND,"1 - 12","Jeffrey Smith","TBA","TBA","Non-Topical Research","",Open,2,30,0
10063,BIOC,9999,010,IND,"1 - 12","Peter Stukenberg","TBA","TBA","Non-Topical Research","",Open,1,30,0
10064,BIOC,9999,011,IND,"1 - 12","David Wotton","TBA","TBA","Non-Topical Research","",Open,0,30,0
10065,BIOC,9999,012,IND,"1 - 12","Marie-Louise Hammarskjold","TBA","TBA","Non-Topical Research","",Open,0,30,0
10066,BIOC,9999,013,IND,"1 - 12","Hui Li","TBA","TBA","Non-Topical Research","",Open,3,30,0
10067,BIOC,9999,014,IND,"1 - 12","Alison Criss","TBA","TBA","Non-Topical Research","",Open,0,30,0
10068,BIOC,9999,015,IND,"1 - 12","Coleen Mcnamara","TBA","TBA","Non-Topical Research","",Open,0,30,0
10069,BIOC,9999,016,IND,"1 - 12","Lukas Tamm","TBA","TBA","Non-Topical Research","",Open,0,30,0
10071,BIOC,9999,018,IND,"1 - 12","Zhen Yan","TBA","TBA","Non-Topical Research","",Open,0,30,0
10072,BIOC,9999,019,IND,"1 - 12","Ming Li","TBA","TBA","Non-Topical Research","",Open,0,30,0
10073,BIOC,9999,020,IND,"1 - 12","Yuh-Hwa Wang","TBA","TBA","Non-Topical Research","",Open,1,30,0
10074,BIOC,9999,021,IND,"1 - 12","Thomas Loughran","TBA","TBA","Non-Topical Research","",Open,0,30,0
10075,BIOC,9999,022,IND,"1 - 12","Charles Farber","TBA","TBA","Non-Topical Research","",Open,0,30,0
10076,BIOC,9999,023,IND,"1 - 12","Weibin Shi","TBA","TBA","Non-Topical Research","",Open,0,30,0
10077,BIOC,9999,024,IND,"1 - 12","Tarek Abbas","TBA","TBA","Non-Topical Research","",Open,1,30,0
10079,BIOC,9999,025,IND,"1 - 12","Jung-Bum Shin","TBA","TBA","Non-Topical Research","",Open,1,30,0
10080,BIOC,9999,026,IND,"1 - 12","Stephen Rich","TBA","TBA","Non-Topical Research","",Open,1,30,0
10081,BIOC,9999,027,IND,"1 - 12","Edward Egelman","TBA","TBA","Non-Topical Research","",Open,0,30,0
10082,BIOC,9999,028,IND,"1 - 12","Clint Miller","TBA","TBA","Non-Topical Research","",Open,1,30,0
10083,BIOC,9999,029,IND,"1 - 12","Golam Mohi","TBA","TBA","Non-Topical Research","",Open,1,30,0
10084,BIOC,9999,030,IND,"1 - 12","Nathan Sheffield","TBA","TBA","Non-Topical Research","",Open,1,30,0
10087,BIOC,9999,031,IND,"1 - 12","David Kashatus","TBA","TBA","Non-Topical Research","",Open,1,30,0
10088,BIOC,9999,032,IND,"1 - 12","Ani Manichaikul","TBA","TBA","Non-Topical Research","",Open,1,30,0
10089,BIOC,9999,033,IND,"1 - 12","Jason Papin","TBA","TBA","Non-Topical Research","",Open,2,30,0
10090,BIOC,9999,034,IND,"1 - 12","Kenneth Walsh","TBA","TBA","Non-Topical Research","",Open,2,30,0
10078,BIOC,9999,035,IND,"1 - 12","Sanchita Bhatnagar","TBA","TBA","Non-Topical Research","",Open,1,30,0
10085,BIOC,9999,036,IND,"1 - 12","Francine Garrett-Bakelman","TBA","TBA","Non-Topical Research","",Open,2,30,0
10086,BIOC,9999,037,IND,"1 - 12","Michael Guertin","TBA","TBA","Non-Topical Research","",Open,1,30,0
10272,BIOC,9999,038,IND,"1 - 12","Gloria Sheynkman","TBA","TBA","Non-Topical Research","",Open,1,30,0
10273,BIOC,9999,039,IND,"1 - 12","Gregory Medlock","TBA","TBA","Non-Topical Research","",Open,0,30,0
10291,BIOC,9999,040,IND,"1 - 12","Sean Moore","TBA","TBA","Non-Topical Research","",Open,0,30,0
10323,BIOC,9999,041,IND,"1 - 12","Anja Bielinsky","TBA","TBA","Non-Topical Research","",Open,1,30,0
10324,BIOC,9999,042,IND,"1 - 12","Chongzhi Zang","TBA","TBA","Non-Topical Research","",Open,3,30,0
10325,BIOC,9999,043,IND,"1 - 12","Michael Engel","TBA","TBA","Non-Topical Research","",Open,1,30,0
10326,BIOC,9999,044,IND,"1 - 12","Noelle Dwyer","TBA","TBA","Non-Topical Research","",Open,0,30,0
10328,BIOC,9999,045,IND,"1 - 12","Mohammad Fallahi-Sichani","TBA","TBA","Non-Topical Research","",Open,2,30,0
12408,BIOC,9999,046,IND,"1 - 12","Kevin Janes","TBA","TBA","Non-Topical Research","",Open,1,30,0
