ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
10001,AAS,1020,100,Lecture,"4","Ashon Crawley","TuTh 12:30pm - 1:45pm","Nau Hall 101","Introduction to African-American and African Studies II","",Closed,180,180,0
10006,AAS,1020,101,Discussion,"0","Emma Williams","Tu 6:00pm - 6:50pm","New Cabell Hall 415","Introduction to African-American and African Studies II","",Closed,20,20,0
10005,AAS,1020,102,Discussion,"0","Dana Moyer","Tu 5:00pm - 5:50pm","New Cabell Hall 332","Introduction to African-American and African Studies II","",Closed,20,20,0
10004,AAS,1020,103,Discussion,"0","Karla Gonzalez","We 5:00pm - 5:50pm","New Cabell Hall 485","Introduction to African-American and African Studies II","",Closed,20,20,0
10003,AAS,1020,104,Discussion,"0","Karla Gonzalez","We 7:00pm - 7:50pm","John W. Warner Hall 113","Introduction to African-American and African Studies II","",Closed,20,20,0
10007,AAS,1020,105,Discussion,"0","Dana Moyer","Tu 7:00pm - 7:50pm","New Cabell Hall 411","Introduction to African-American and African Studies II","",Closed,20,20,0
10002,AAS,1020,106,Discussion,"0","Karla Gonzalez","We 6:00pm - 6:50pm","New Cabell Hall 485","Introduction to African-American and African Studies II","",Closed,20,20,0
12098,AAS,1020,107,Discussion,"0","Emma Williams","Tu 4:00pm - 4:50pm","New Cabell Hall 032","Introduction to African-American and African Studies II","",Closed,20,20,0
12099,AAS,1020,108,Discussion,"0","Emma Williams","Tu 5:00pm - 5:50pm","New Cabell Hall 032","Introduction to African-American and African Studies II","",Closed,20,20,0
12100,AAS,1020,109,Discussion,"0","Dana Moyer","Tu 6:00pm - 6:50pm","New Cabell Hall 411","Introduction to African-American and African Studies II","",Closed,20,20,0
11527,AAS,2224,002,SEM,"3","Lisa Shutt","We 2:00pm - 4:30pm","New Cabell Hall 395","Black Femininities and Masculinities in the US Media","",Closed,19,18,0
13840,AAS,2500,001,SEM,"3","Anne Rotich","MoWeFr 1:00pm - 1:50pm","Clemons Library 320","Topics Course in Africana Studies","Swahili Cultures & Stories",Closed,18,18,0
13734,AAS,2500,002,SEM,"3","Kimberly Fields","We 3:30pm - 6:00pm","New Cabell Hall 489","Topics Course in Africana Studies","Introduction to Race, Class & the Environment",Open,28,30,0
19282,AAS,2500,003,SEM,"3","Liana Richardson","TuTh 9:30am - 10:45am","New Cabell Hall 303","Topics Course in Africana Studies","Race, Class & Gender",Closed,21,21,0
19570,AAS,2559,001,Lecture,"3","Ashleigh Wade","TuTh 9:30am - 10:45am","New Cabell Hall 338","New Course in African and African American Studies","Black Girlhood & the Media",Closed,30,30,0
12786,AAS,3300,001,SEM,"3","Sabrina Pendergrass","TuTh 2:00pm - 3:15pm","New Cabell Hall 183","Social Science Perspectives on African American and African Studies","",Open,15,16,0
13732,AAS,3500,001,SEM,"3","Liana Richardson","TuTh 11:00am - 12:15pm","New Cabell Hall 415","Intermediate Seminar in African-American & African Studies","Race & Medicine in Post-19th Century America",Closed,17,16,0
19320,AAS,3500,002,SEM,"3","Kimberly Fields","We 6:30pm - 9:00pm","New Cabell Hall 332","Intermediate Seminar in African-American & African Studies","Environmental Justice Across the Globe",Open,18,20,0
20175,AAS,3500,003,SEM,"3","Amber Henry","Tu 2:00pm - 4:30pm","New Cabell Hall 383","Intermediate Seminar in African-American & African Studies","Traveling While Black: Tourism in Africa&Diaspora",Open,12,30,0
20561,AAS,3559,001,SEM,"3","Michael Carter Jr., Lisa Shutt","Tu 2:00pm - 4:30pm","New Cabell Hall 303","New Course in African and African American Studies","Africulture: The African Roots of US Agriculture",Open,8,10,0
19283,AAS,3810,001,SEM,"3","Sabrina Pendergrass","TuTh 11:00am - 12:15pm","New Cabell Hall 036","Race, Culture and Inequality","",Open,14,15,0
19582,AAS,3853,100,Lecture,"3","Andrew Kahrl","MoWe 9:00am - 9:50am","Gilmer Hall 390","From Redlined to Subprime: Race and Real Estate in the US","",Open,116,120,0
19583,AAS,3853,101,Discussion,"0","Olivia Paschal","We 5:00pm - 5:50pm","New Cabell Hall 407","From Redlined to Subprime: Race and Real Estate in the US","",Open,19,20,0
19586,AAS,3853,102,Discussion,"0","Olivia Paschal","We 4:00pm - 4:50pm","New Cabell Hall 032","From Redlined to Subprime: Race and Real Estate in the US","",Closed,20,20,0
19587,AAS,3853,103,Discussion,"0","Olivia Paschal","We 6:00pm - 6:50pm","New Cabell Hall 287","From Redlined to Subprime: Race and Real Estate in the US","",Open,17,20,0
19588,AAS,3853,104,Discussion,"0","Gramond McPherson","Th 7:00pm - 7:50pm","New Cabell Hall 407","From Redlined to Subprime: Race and Real Estate in the US","",Closed,20,20,0
19589,AAS,3853,105,Discussion,"0","Gramond McPherson","Th 5:00pm - 5:50pm","John W. Warner Hall 110","From Redlined to Subprime: Race and Real Estate in the US","",Closed,20,20,0
19590,AAS,3853,106,Discussion,"0","Gramond McPherson","Th 6:00pm - 6:50pm","New Cabell Hall 489","From Redlined to Subprime: Race and Real Estate in the US","",Closed,20,20,0
10008,AAS,4080,001,IND,"3","Sabrina Pendergrass","TBA","TBA","Thesis","",Open,1,10,0
12911,AAS,4080,002,IND,"3","Robert Vinson","TBA","TBA","Thesis","",Open,0,10,0
13842,AAS,4080,003,IND,"3","Anne Rotich","TBA","TBA","Thesis","",Open,1,10,0
13843,AAS,4080,004,IND,"3","Kimberly Fields","TBA","TBA","Thesis","",Open,0,10,0
19287,AAS,4501,001,SEM,"4","Lisa Shutt","Th 2:00pm - 6:00pm","Pavilion V 109","Advanced Research Seminar in History & AAS","Engaging Local Histories: River View Farm",Open,3,10,0
19286,AAS,4570,002,SEM,"3","Anna Duensing","Tu 3:30pm - 6:00pm","New Cabell Hall 064","Advanced Research Seminar in African-American & African Studies","Black Reconstruction",Open,6,16,0
12938,AAS,4993,001,IND,"1 - 12","To Be Announced","TBA","TBA","Independent Study","",Open,0,30,0
13736,AAS,7000,001,SEM,"3","Nasrin Olla","Mo 3:30pm - 6:00pm","New Cabell Hall 068","Introduction to Africana Studies","",Open,7,18,0
13873,AAS,9710,001,IND,"12","Robert Vinson","TBA","TBA","Woodson Institute Fellows Pre- and Post-Doctoral Research","",Open,8,15,0
20392,ACCT,2010,701,Lecture,"3","Megan Burke, -, -","Tu 6:30pm - 9:30pm","Web-Based Course","Introductory Accounting I","",Open,4,26,0
20393,ACCT,3010,701,Lecture,"3","Megan Burke, -, -","Tu 6:30pm - 9:30pm","Web-Based Course","Introductory Accounting I","",Open,19,26,0
20693,ACCT,3020,701,Lecture,"3","Megan Burke, -, -","Mo 6:30pm - 9:30pm","Web-Based Course","Introductory Accounting II","",Open,19,26,0
20892,ACCT,3120,701,Lecture,"3","Gary Brooks, -, -","We 6:30pm - 9:30pm","Web-Based Course","Intermediate Accounting II","",Open,4,26,0
21002,ACCT,3140,701,Lecture,"3","Rich Lahijani, -","Mo 6:30pm - 9:30pm","Web-Based Course","Cost Accounting","",Open,7,26,0
20240,ACCT,4450,701,Lecture,"3","Harvey Hutchinson, -, -","We 6:30pm - 9:30pm","Web-Based Course","Federal Taxation I","",Open,2,26,0
20177,ACCT,5110,701,Lecture,"3","Leon Hutton, -, -","We 6:30pm - 9:30pm","Web-Based Course","Intermediate Accounting I","",Open,13,26,0
21003,ACCT,5140,701,Lecture,"3","Rich Lahijani, -","Mo 6:30pm - 9:30pm","Web-Based Course","Cost Accounting","",Open,15,26,0
20178,ACCT,5250,701,Lecture,"3","Richard Evans, -, -","Th 6:30pm - 9:30pm","Web-Based Course","Advanced Auditing","",Open,7,26,0
21004,ACCT,5310,701,Lecture,"3","Dana Lee, -","Mo 6:30pm - 9:30pm","Web-Based Course","Selected Topics in Advanced Accounting","",Open,12,26,0
20224,ACCT,5410,701,Lecture,"3","Michael Hood, -, -","Tu 6:30pm - 9:30pm","Web-Based Course","Fraud Examination","",Open,12,26,0
20241,ACCT,5450,701,Lecture,"3","Harvey Hutchinson, -, -","We 6:30pm - 9:30pm","Web-Based Course","Federal Taxation I","",Open,8,26,0
20179,ACCT,5460,701,Lecture,"3","NICHOLAS GRANADO, -, -","We 6:30pm - 9:30pm","Web-Based Course","Federal Taxation II","",Open,11,26,0
17145,AIRS,100,001,Laboratory,"0","Glen Gilson","Tu 3:30pm - 5:30pm","Robertson Hall 120","Leadership Laboratory","",Open,35,100,0
17140,AIRS,1200,001,Lecture,"1","Zachary Jones","Tu 1:00pm - 1:50pm","Gilmer Hall 390","Foundations of USAF II","",Open,5,50,0
17141,AIRS,1200,002,Lecture,"1","Zachary Jones","We 1:00pm - 1:50pm","Shannon House 107","Foundations of USAF II","",Open,3,35,0
17201,AIRS,2200,001,Lecture,"1","Tim Robles","Tu 2:00pm - 2:50pm","Dell 2 100","Team and Leadership Fundamentals II","",Open,6,35,0
17142,AIRS,2200,002,Lecture,"1","Tim Robles","We 2:00pm - 2:50pm","Shannon House 107","Team and Leadership Fundamentals II","",Open,4,35,0
17143,AIRS,3200,001,Lecture,"3","Glen Gilson","Tu 12:30pm - 1:45pm","Shannon House 107","Concepts of Air Force Leadership and Management","",Open,7,25,0
17146,AIRS,3200,002,Lecture,"3","Glen Gilson","Mo 12:30pm - 3:00pm","Astronomy Bldg 139","Concepts of Air Force Leadership and Management","",Open,3,15,0
17144,AIRS,4200,001,Lecture,"3","Jason Bell, -","Tu 12:30pm - 1:45pm","Astronomy Bldg 139","National Security Affairs/Preparation for Active Duty","",Open,5,24,0
17147,AIRS,4200,002,Lecture,"3","Jason Bell","We 3:30pm - 5:30pm","Astronomy Bldg 139","National Security Affairs/Preparation for Active Duty","",Open,3,24,0
14232,ALAR,8020,001,STO,"6","To Be Announced","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Open,0,80,0
14271,ALAR,8020,002,STO,"6","Ben Small","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Open,10,25,0
14328,ALAR,8020,003,STO,"6","William Clark","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Open,10,25,0
14242,ALAR,8020,004,STO,"6","Leena Cho, Matthew Jull","TuTh 12:30pm - 5:00pm","Campbell Hall 405","Research Studio 2","",Open,10,15,0
20041,ALAR,8020,006,STO,"6","Luis Pancorbo Crespo","MoWe 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Open,10,15,0
14293,ALAR,8995,001,STO,"6","Bradley Cantrell","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Thesis II","",Open,0,4,0
14337,ALAR,8995,002,STO,"6","Nana Last","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Thesis II","",Open,11,12,0
14253,ALAR,8999,001,IND,"1 - 12","Nana Last","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Non-Topical Design Research-Masters","",Open,0,1,0
19927,AMST,2422,001,SEM,"3","Lisa Goff","TuTh 12:30pm - 1:45pm","John W. Warner Hall 115","Point of View Journalism","",Closed,27,0,0
20534,AMST,2559,001,Lecture,"3","Christina Proenza-Coles","TuTh 2:00pm - 3:15pm","Bryan Hall 235","New Course in American Studies","Afro-Latinx Histories in the Americas",Closed,30,30,0
13686,AMST,2660,100,Lecture,"3","Matthew Hedstrom","MoWe 9:00am - 9:50am","John W. Warner Hall 209","Spiritual But Not Religious: Spirituality in America","",Open,227,240,0
13687,AMST,2660,101,Discussion,"0","Victoria Slabinski","Th 5:00pm - 5:50pm","New Cabell Hall 315","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
13688,AMST,2660,102,Discussion,"0","Lauren Wheeler","Th 6:00pm - 6:50pm","John W. Warner Hall 110","Spiritual But Not Religious: Spirituality in America","",Open,19,20,0
13689,AMST,2660,103,Discussion,"0","Victoria Slabinski","Th 7:00pm - 7:50pm","Bryan Hall 235","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
14083,AMST,2660,104,Discussion,"0","Victoria Slabinski","Th 6:00pm - 6:50pm","New Cabell Hall 232","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
14084,AMST,2660,105,Discussion,"0","Lauren Wheeler","Th 7:00pm - 7:50pm","John W. Warner Hall 113","Spiritual But Not Religious: Spirituality in America","",Open,14,20,0
13690,AMST,2660,106,Discussion,"0","Lauren Wheeler","We 7:00pm - 7:50pm","Bryan Hall 235","Spiritual But Not Religious: Spirituality in America","",Open,18,20,0
13691,AMST,2660,107,Discussion,"0","Anderson Moss","Fr 12:00pm - 12:50pm","Bryan Hall 328","Spiritual But Not Religious: Spirituality in America","",Closed,21,20,0
13692,AMST,2660,108,Discussion,"0","Anderson Moss","Fr 1:00pm - 1:50pm","Bryan Hall 328","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
13693,AMST,2660,109,Discussion,"0","Anderson Moss","Fr 2:00pm - 2:50pm","Bryan Hall 328","Spiritual But Not Religious: Spirituality in America","",Open,19,20,0
13694,AMST,2660,110,Discussion,"0","Ethan Shearer","We 8:00pm - 8:50pm","John W. Warner Hall 113","Spiritual But Not Religious: Spirituality in America","",Open,17,20,0
13695,AMST,2660,111,Discussion,"0","Ethan Shearer","We 6:00pm - 6:50pm","New Cabell Hall 368","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
13696,AMST,2660,112,Discussion,"0","Ethan Shearer","We 7:00pm - 7:50pm","Bryan Hall 328","Spiritual But Not Religious: Spirituality in America","",Open,18,20,0
20117,AMST,2753,100,Lecture,"4","Louis Nelson","TuTh 12:30pm - 1:45pm","Gilmer Hall 301","Arts and Cultures of the Slave South","",Open,59,60,0
20127,AMST,2753,101,Discussion,"0","Alex Del Dago","Tu 4:00pm - 4:50pm","Fayerweather Hall 206","Arts and Cultures of the Slave South","",Open,19,20,0
20128,AMST,2753,102,Discussion,"0","Alex Del Dago","We 10:00am - 10:50am","Fayerweather Hall 215","Arts and Cultures of the Slave South","",Open,14,20,0
20129,AMST,2753,103,Discussion,"0","Elisabeth Rivard","We 11:00am - 11:50am","Fayerweather Hall 215","Arts and Cultures of the Slave South","",Closed,20,20,0
20130,AMST,2753,104,Discussion,"0","Catherine Doucette","Mo 9:00am - 9:50am","Fayerweather Hall 215","Arts and Cultures of the Slave South","",Open,15,20,0
20131,AMST,2753,105,Discussion,"0","Catherine Doucette","Mo 10:00am - 10:50am","Fayerweather Hall 215","Arts and Cultures of the Slave South","",Open,6,20,0
20132,AMST,2753,106,Discussion,"0","Catherine Doucette","Fr 11:00am - 11:50am","Fayerweather Hall 215","Arts and Cultures of the Slave South","",Open,16,20,0
20133,AMST,2753,107,Discussion,"0","Alex Del Dago","We 9:00am - 9:50am","Fayerweather Hall 215","Arts and Cultures of the Slave South","",Open,4,20,0
20134,AMST,2753,108,Discussion,"0","Elisabeth Rivard","We 5:00pm - 5:50pm","Fayerweather Hall 215","Arts and Cultures of the Slave South","",Open,18,20,0
20135,AMST,2753,109,Discussion,"0","Elisabeth Rivard","Mo 4:00pm - 4:50pm","Lower West Oval Room 102","Arts and Cultures of the Slave South","",Open,19,20,0
20346,AMST,3001,001,SEM,"3","David Singerman","TuTh 11:00am - 12:15pm","New Cabell Hall 485","Theories and Methods of American Studies","",Closed,19,18,0
12424,AMST,3180,100,Lecture,"3","Sylvia Chong","MoWe 1:00pm - 1:50pm","Wilson Hall 325","Introduction to Asian American Studies","",Open,76,90,0
13677,AMST,3180,101,Discussion,"0","Ankita Chakrabarti","Fr 12:00pm - 12:50pm","New Cabell Hall 132","Introduction to Asian American Studies","",Open,9,15,0
13678,AMST,3180,102,Discussion,"0","Ankita Chakrabarti","Fr 1:00pm - 1:50pm","New Cabell Hall 111","Introduction to Asian American Studies","",Open,12,15,0
13679,AMST,3180,103,Discussion,"0","Wei Liu","Fr 1:00pm - 1:50pm","New Cabell Hall 064","Introduction to Asian American Studies","",Open,11,15,0
13680,AMST,3180,104,Discussion,"0","Wei Liu","Fr 2:00pm - 2:50pm","New Cabell Hall 066","Introduction to Asian American Studies","",Closed,15,15,0
20523,AMST,3180,105,Discussion,"0","Wei Liu","Fr 10:00am - 10:50am","Bryan Hall 332","Introduction to Asian American Studies","",Closed,15,15,0
20524,AMST,3180,106,Discussion,"0","Wei Liu","Fr 11:00am - 11:50am","New Cabell Hall 211","Introduction to Asian American Studies","",Open,14,15,0
19546,AMST,3321,001,Lecture,"3","Carmen Lamas","Mo 3:30pm - 6:00pm","New Cabell Hall 323","Race and Ethnicity in Latinx Literature","",Open,18,24,0
19833,AMST,3407,100,SEM,"3","Shilpa Dave","MoWe 2:00pm - 3:15pm","Bryan Hall 328","Racial Borders and American Cinema","",Closed,30,30,0
20683,AMST,3407,110,SPS,"0","Shilpa Dave","Th 6:00pm - 8:30pm","New Cabell Hall 309","Racial Borders and American Cinema","",Closed,30,30,0
20345,AMST,3427,001,Lecture,"3","Jessica Sewell","MoWe 2:00pm - 3:15pm","Gibson Hall 242","Gender, Things, and Difference","",Closed,30,30,0
19548,AMST,3559,002,Lecture,"3","Anna Brickhouse","TuTh 12:30pm - 1:45pm","John W. Warner Hall 113","New Course in American Studies","Literature and Health Humanities",Closed,25,25,0
19809,AMST,4321,001,Lecture,"3","Carmen Lamas","Tu 3:30pm - 6:00pm","New Cabell Hall 368","Caribbean Latinx: Cuba, Puerto Rico and the DR","",Closed,18,18,0
12236,AMST,4500,001,SEM,"3","Kasey Jernigan","Th 2:00pm - 4:30pm","New Cabell Hall 383","Fourth-Year Seminar in American Studies","Land and Health in Native America",Open,10,20,0
19820,AMST,4500,002,SEM,"3","Matthew Hedstrom","MoWe 3:30pm - 4:45pm","New Cabell Hall 309","Fourth-Year Seminar in American Studies","Visions of the Apocalypse in American Culture",Open,9,15,0
19821,AMST,4500,003,SEM,"3","Sandhya Shukla","TuTh 12:30pm - 1:45pm","Bryan Hall 310","Fourth-Year Seminar in American Studies","TBD",Open,9,18,0
20679,AMST,4500,005,SEM,"3","Marlon Ross","Th 5:00pm - 7:30pm","New Cabell Hall 064","Fourth-Year Seminar in American Studies","Critical Race Theory",Open,12,18,0
21048,AMST,4500,006,SEM,"3","K. Ian Grandison","Tu 5:00pm - 7:30pm","Bryan Hall 233","Fourth-Year Seminar in American Studies","Race in American Places",Open,0,15,0
21049,AMST,4500,016,SPS,"0","K. Ian Grandison","Su 12:45pm - 5:00pm","Contact Department","Fourth-Year Seminar in American Studies","Race in American Places",Open,0,15,0
19549,AMST,4559,001,Lecture,"3","Lisa Cacho","TuTh 11:00am - 12:15pm","Wilson Hall 214","New Course in American Studies","Race, Criminality, and Abolition",Closed,18,18,0
19551,AMST,4559,003,Lecture,"3","Lisa Cacho","TuTh 2:00pm - 3:15pm","Wilson Hall 214","New Course in American Studies","Race, Criminality, and Abolition",Open,14,18,0
19812,AMST,4559,004,Lecture,"3","Janet Kong-Chow","We 3:30pm - 6:00pm","New Cabell Hall 168","New Course in American Studies","TBD",Open,17,18,0
12833,AMST,4893,001,IND,"3","Sylvia Chong","TBA","TBA","Independent Study in Asian Pacific American Studies","",Open,1,6,0
14086,AMST,4993,001,IND,"1 - 3","Sylvia Chong","TBA","TBA","Independent Study","",Open,1,2,0
10757,AMST,4999,001,SEM,"3","David Coyoca","Th 4:00pm - 6:30pm","New Cabell Hall 066","Distinguished Majors Thesis Seminar","",Open,4,10,0
20533,AMST,5559,001,SEM,"3","Lisa Goff","Tu 3:30pm - 6:00pm","New Cabell Hall 323","New Course in American Studies","Mapping Black Landscapes",Open,5,10,0
12094,AMST,8001,001,SEM,"3","Penny Von Eschen","Tu 4:30pm - 7:00pm","Contact Department","Approaches to American Studies","",Open,9,15,0
20960,AMST,8993,001,IND,"3","Lisa Cacho","TBA","TBA","Independent Study in American Studies","",Open,1,10,0
21474,AMST,8993,002,IND,"2","Penny Von Eschen","TBA","TBA","Independent Study in American Studies","",Open,1,10,0
10009,ANTH,1010,001,Lecture,"3","Richard Handler","MoWe 2:00pm - 3:15pm","Ridley Hall 237","Introduction to Anthropology","",Open,44,45,0
19063,ANTH,2120,100,Lecture,"3","Ira Bashkow","MoWe 3:30pm - 4:20pm","Clark Hall 108","The Concept of Culture","",Closed,120,120,0
19064,ANTH,2120,101,Discussion,"0","Dustin Thomas","Th 3:30pm - 4:20pm","Astronomy Bldg 265","The Concept of Culture","",Closed,20,20,0
19065,ANTH,2120,102,Discussion,"0","Sophia Marques","Fr 9:00am - 9:50am","The Rotunda Room 150","The Concept of Culture","",Closed,20,20,0
19066,ANTH,2120,103,Discussion,"0","Sophia Marques","Fr 10:00am - 10:50am","John W. Warner Hall 113","The Concept of Culture","",Closed,20,20,0
19067,ANTH,2120,104,Discussion,"0","Sophia Marques","Fr 11:00am - 11:50am","John W. Warner Hall 110","The Concept of Culture","",Closed,20,20,0
19068,ANTH,2120,105,Discussion,"0","Dustin Thomas","Fr 12:00pm - 12:50pm","New Cabell Hall 338","The Concept of Culture","",Closed,20,20,0
19069,ANTH,2120,106,Discussion,"0","Dustin Thomas","Th 8:00am - 8:50am","Brooks Hall 103","The Concept of Culture","",Closed,20,20,0
19757,ANTH,2270,100,Lecture,"3","Gertrude Fraser","MoWe 3:00pm - 3:50pm","Minor Hall 125","Race, Gender, and Medical Science","",Open,93,120,0
19760,ANTH,2270,101,Discussion,"0","Brianna Doe","We 5:00pm - 5:50pm","New Cabell Hall 411","Race, Gender, and Medical Science","",Open,19,20,0
19761,ANTH,2270,102,Discussion,"0","Brianna Doe","We 6:00pm - 6:50pm","Wilson Hall 214","Race, Gender, and Medical Science","",Open,12,20,0
19762,ANTH,2270,103,Discussion,"0","Heather Roberson","Th 2:00pm - 2:50pm","Brooks Hall 103","Race, Gender, and Medical Science","",Open,19,20,0
19763,ANTH,2270,104,Discussion,"0","Heather Roberson","Fr 12:00pm - 12:50pm","The Rotunda Room 150","Race, Gender, and Medical Science","",Open,18,20,0
19764,ANTH,2270,105,Discussion,"0","Brianna Doe","We 7:00pm - 7:50pm","The Rotunda Room 150","Race, Gender, and Medical Science","",Open,10,20,0
19765,ANTH,2270,106,Discussion,"0","Heather Roberson","Fr 11:00am - 11:50am","The Rotunda Room 150","Race, Gender, and Medical Science","",Open,15,20,0
21277,ANTH,2280,002,Lecture,"3","Richard Karl Deang","TuTh 2:00pm - 3:15pm","Web-Based Course","Medical Anthropology","",Closed,30,30,0
11109,ANTH,2280,100,Lecture,"3","Julia Alejandra Morales Fontanilla","MoWe 10:00am - 10:50am","Minor Hall 125","Medical Anthropology","",Closed,121,120,0
12683,ANTH,2280,101,Discussion,"0","David Ruiz Menjivar","Th 3:30pm - 4:20pm","New Cabell Hall 364","Medical Anthropology","",Closed,20,20,0
12684,ANTH,2280,102,Discussion,"0","David Ruiz Menjivar","Th 6:00pm - 6:50pm","Monroe Hall 114","Medical Anthropology","",Closed,21,20,0
12685,ANTH,2280,103,Discussion,"0","David Ruiz Menjivar","Th 5:00pm - 5:50pm","Monroe Hall 114","Medical Anthropology","",Closed,20,20,0
12686,ANTH,2280,104,Discussion,"0","Christian Cancho Ruiz","Fr 9:00am - 9:50am","New Cabell Hall 207","Medical Anthropology","",Closed,20,20,0
12687,ANTH,2280,105,Discussion,"0","Christian Cancho Ruiz","Fr 10:00am - 10:50am","New Cabell Hall 207","Medical Anthropology","",Closed,20,20,0
12688,ANTH,2280,106,Discussion,"0","Christian Cancho Ruiz","Fr 11:00am - 11:50am","New Cabell Hall 291","Medical Anthropology","",Closed,20,20,0
13737,ANTH,2285,001,Lecture,"3","Julia Alejandra Morales Fontanilla","MoWe 3:30pm - 4:45pm","Cocke Hall 115","Anthropology of Development and Humanitarianism","",Closed,30,30,0
13628,ANTH,2325,001,Lecture,"3","George Mentore","MoWeFr 11:00am - 11:50am","New Cabell Hall 132","Anthropology of God","",Open,27,30,0
19163,ANTH,2400,100,Lecture,"3","Nathan Wendte","MoWe 12:00pm - 12:50pm","Minor Hall 125","Language and Culture","",Open,118,120,0
19164,ANTH,2400,101,Discussion,"0","Taylor Gilliam","Fr 12:00pm - 12:50pm","New Cabell Hall 383","Language and Culture","",Closed,20,20,0
19165,ANTH,2400,102,Discussion,"0","Erin Jordan","We 5:00pm - 5:50pm","New Cabell Hall 032","Language and Culture","",Open,19,20,0
19166,ANTH,2400,103,Discussion,"0","Taylor Gilliam","Fr 11:00am - 11:50am","Wilson Hall 214","Language and Culture","",Closed,20,20,0
19167,ANTH,2400,104,Discussion,"0","Erin Jordan","We 1:00pm - 1:50pm","Brooks Hall 103","Language and Culture","",Open,19,20,0
19168,ANTH,2400,105,Discussion,"0","Taylor Gilliam","Fr 10:00am - 10:50am","Nau Hall 142","Language and Culture","",Closed,20,20,0
19169,ANTH,2400,106,Discussion,"0","Erin Jordan","Mo 5:00pm - 5:50pm","Brooks Hall 103","Language and Culture","",Closed,20,20,0
12694,ANTH,2415,100,Lecture,"3","Mark Sicoli","WeFr 11:00am - 11:50am","Wilson Hall 301","Language in Human Evolution","",Closed,120,120,0
12695,ANTH,2415,101,Discussion,"0","Veronica Scott","Mo 11:00am - 11:50am","The Rotunda Room 152","Language in Human Evolution","",Closed,20,20,0
12696,ANTH,2415,102,Discussion,"0","Anu Karippal","Mo 12:00pm - 12:50pm","The Rotunda Room 152","Language in Human Evolution","",Open,19,20,0
12697,ANTH,2415,103,Discussion,"0","Veronica Scott","Tu 7:00pm - 7:50pm","Brooks Hall 103","Language in Human Evolution","",Open,18,20,0
12698,ANTH,2415,104,Discussion,"0","Veronica Scott","Mo 10:00am - 10:50am","New Cabell Hall 183","Language in Human Evolution","",Closed,20,20,0
12699,ANTH,2415,105,Discussion,"0","Anu Karippal","Mo 1:00pm - 1:50pm","Brooks Hall 103","Language in Human Evolution","",Closed,20,20,0
12700,ANTH,2415,106,Discussion,"0","Anu Karippal","Mo 5:00pm - 5:50pm","New Cabell Hall 303","Language in Human Evolution","",Closed,23,20,0
19170,ANTH,2430,100,Lecture,"3","Armik Mirzayan","MoWe 11:00am - 11:50am","John W. Warner Hall 104","Languages of the World","",Open,58,60,0
19171,ANTH,2430,101,Discussion,"0","John Rovin","Fr 10:00am - 10:50am","New Cabell Hall 485","Languages of the World","",Open,19,20,0
19172,ANTH,2430,102,Discussion,"0","John Rovin","Fr 11:00am - 11:50am","New Cabell Hall 383","Languages of the World","",Open,19,20,0
19173,ANTH,2430,103,Discussion,"0","John Rovin","We 12:00pm - 12:50pm","The Rotunda Room 152","Languages of the World","",Closed,20,20,0
19084,ANTH,2590,002,Lecture,"3","Deborah Durham","TuTh 12:30pm - 1:45pm","New Cabell Hall 489","Social and Cultural Anthropology","Growing up in Global Perspective",Closed,40,40,0
13624,ANTH,2590,003,Lecture,"3","Deborah Durham","TuTh 9:30am - 10:45am","New Cabell Hall 489","Social and Cultural Anthropology","Romantic Love: Anthropological Perspectives",Closed,35,35,0
19325,ANTH,2590,004,Lecture,"3","Kasey Jernigan","Mo 2:00pm - 4:30pm","New Cabell Hall 338","Social and Cultural Anthropology","Visual Sovereignty: Indigenous Film",Open,29,30,0
19326,ANTH,2590,005,Lecture,"3","Ernesto Benitez","TuTh 3:30pm - 4:45pm","Rouss Hall 410","Social and Cultural Anthropology","Contemporary Indigenous Peoples in Latin America",Open,25,30,0
19085,ANTH,2590,100,Lecture,"3","Sayantan Saha Roy","MoWe 9:00am - 9:50am","John W. Warner Hall 104","Social and Cultural Anthropology","Anthropology of Human Rights",Open,37,60,0
19086,ANTH,2590,101,Discussion,"0","Randall Puckett","Fr 12:00pm - 12:50pm","New Cabell Hall 191","Social and Cultural Anthropology","Anthropology of Human Rights",Open,15,20,0
19087,ANTH,2590,102,Discussion,"0","Randall Puckett","Fr 9:00am - 9:50am","New Cabell Hall 115","Social and Cultural Anthropology","Anthropology of Human Rights",Open,13,20,0
