ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
11668,AMST,2001,103,Discussion,"0","To Be Announced","We 6:00pm - 6:50pm","Bryan Hall 328","Introduction to American Studies","",Open,0,20,0
11669,AMST,2001,104,Discussion,"0","To Be Announced","We 7:00pm - 7:50pm","Bryan Hall 328","Introduction to American Studies","",Open,0,20,0
11298,AMST,2001,105,Discussion,"0","To Be Announced","We 7:00pm - 7:50pm","Wilson Hall 244","Introduction to American Studies","",Open,0,20,0
11299,AMST,2001,106,Discussion,"0","To Be Announced","Th 5:00pm - 5:50pm","Bryan Hall 328","Introduction to American Studies","",Open,0,20,0
11670,AMST,2001,107,Discussion,"0","To Be Announced","Th 6:00pm - 6:50pm","Bryan Hall 328","Introduction to American Studies","",Open,0,20,0
11671,AMST,2001,108,Discussion,"0","To Be Announced","Th 7:00pm - 7:50pm","Bryan Hall 328","Introduction to American Studies","",Open,0,20,0
11099,AMST,2001,109,Discussion,"0","To Be Announced","Th 8:00pm - 8:50pm","Wilson Hall 244","Introduction to American Studies","",Open,0,20,0
11300,AMST,2001,110,Discussion,"0","To Be Announced","Fr 11:00am - 11:50am","Wilson Hall 244","Introduction to American Studies","",Open,0,20,0
11672,AMST,2001,111,Discussion,"0","To Be Announced","Fr 12:00pm - 12:50pm","Bryan Hall 235","Introduction to American Studies","",Open,0,20,0
11673,AMST,2001,112,Discussion,"0","To Be Announced","Fr 2:00pm - 2:50pm","Wilson Hall 244","Introduction to American Studies","",Open,0,20,0
13896,AMST,2130,001,SEM,"3","Ruby Tapia","MoWe 3:30pm - 4:45pm","Clark Hall 102","Narratives of Girlhood","",Open,0,30,0
19334,AMST,2130,002,SEM,"3","Ruby Tapia","TuTh 12:30pm - 1:45pm","Bryan Hall 235","Narratives of Girlhood","",Open,0,30,0
20037,AMST,2559,001,Lecture,"3","Reynaldo Capucao","TuTh 9:30am - 10:45am","Bryan Hall 328","New Course in American Studies","Healthcare in Filipino/American History",Open,0,30,0
11417,AMST,3001,001,SEM,"3","Lisa Cacho","TuTh 11:00am - 12:15pm","Wilson Hall 214","Theories and Methods of American Studies","",Open,0,20,0
19290,AMST,3001,002,SEM,"3","Karl Miller","TuTh 3:30pm - 4:45pm","Bryan Hall 328","Theories and Methods of American Studies","",Open,0,20,0
19163,AMST,3200,001,Lecture,"3","Lawrie Balfour","MoWe 12:00pm - 12:50pm","Nau Hall 211","African American Political Thought","",Open,0,60,0
19483,AMST,3326,001,Lecture,"3","Anneleise Azua","TuTh 12:30pm - 1:45pm","New Cabell Hall 268","Latinx and Indigenous Environmentalisms","",Open,0,24,0
19484,AMST,3472,001,SEM,"3","Paul Dobryden","TuTh 12:30pm - 1:45pm","Gibson Hall 242","Hollywood Exile: German Filmmakers Flee Fascism","",Open,0,30,0
20065,AMST,3500,001,SEM,"3","Marlon Ross, K. Ian Grandison","TuTh 12:30pm - 1:45pm","New Cabell Hall 042","Topics in American Studies","Jim Crow America",Open,0,15,0
20421,AMST,3500,002,SEM,"3","Marlon Ross","TuTh 9:30am - 10:45am","Astronomy Bldg 265","Topics in American Studies","Multimedia Harlem Renaissance",Open,0,25,0
20522,AMST,3500,110,SPS,"0","Marlon Ross, K. Ian Grandison","Su 12:45pm - 4:00pm","Contact Department","Topics in American Studies","Jim Crow America",Open,0,25,0
19292,AMST,3559,001,Lecture,"3","David Coyoca","TuTh 2:00pm - 3:15pm","New Cabell Hall 207","New Course in American Studies","Sports and American Culture",Open,0,18,0
20215,AMST,3559,002,Lecture,"3","Adrienne Resha","Tu 5:00pm - 7:30pm","New Cabell Hall 338","New Course in American Studies","MENASA American Comics",Open,0,15,0
19161,AMST,4500,001,SEM,"3","Lisa Cacho","TuTh 2:00pm - 3:15pm","Wilson Hall 214","Fourth-Year Seminar in American Studies","Race, Criminality, and Abolition",Open,0,18,0
19293,AMST,4559,001,Lecture,"3","David Coyoca","TuTh 12:30pm - 1:45pm","New Cabell Hall 187","New Course in American Studies","Reimagining Justice",Open,0,18,0
19294,AMST,4559,002,Lecture,"3","Fiona Ngo","MoWe 3:30pm - 4:45pm","New Cabell Hall 107","New Course in American Studies","The City",Open,0,15,0
19295,AMST,4559,003,Lecture,"3","Anneleise Azua","TuTh 3:30pm - 4:45pm","New Cabell Hall 211","New Course in American Studies","Borderlands Food and Culture",Open,0,15,0
12939,AMST,4893,001,IND,"3","Sylvia Chong","TBA","TBA","Independent Study in Asian Pacific American Studies","",Open,0,30,0
12948,AMST,4993,001,IND,"1 - 3","Sylvia Chong","TBA","TBA","Independent Study","",Open,0,30,0
14325,AMST,4998,001,IND,"3","Jack Hamilton","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,0,5,0
14326,AMST,4998,002,IND,"3","Penny Von Eschen","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,0,5,0
14327,AMST,4998,003,IND,"3","Lisa Goff","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,0,5,0
14328,AMST,4998,004,IND,"3","Lisa Cacho","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,0,5,0
20099,AMST,4999,001,SEM,"3","David Coyoca","Th 4:00pm - 6:30pm","New Cabell Hall 038","Distinguished Majors Thesis Seminar","",Open,0,10,0
14056,AMST,8993,001,IND,"1 - 3","Lisa Cacho","TBA","TBA","Independent Study in American Studies","",Open,0,30,0
10009,ANTH,1010,001,Lecture,"3","Richard Handler","MoWeFr 11:00am - 11:50am","Minor Hall 125","Introduction to Anthropology","",Open,0,90,0
13958,ANTH,2160,100,Lecture,"3","Kath Weston","MoWe 11:00am - 11:50am","John W. Warner Hall 104","Culture and the Environment","",Open,0,40,0
13990,ANTH,2160,101,Discussion,"0","Jaran Rudd","Th 5:00pm - 5:50pm","New Cabell Hall 395","Culture and the Environment","",Open,0,20,0
13991,ANTH,2160,102,Discussion,"0","Jaran Rudd","Fr 9:00am - 9:50am","Brooks Hall 103","Culture and the Environment","",Open,0,20,0
13992,ANTH,2160,103,Discussion,"0","Jaran Rudd","Fr 10:00am - 10:50am","Brooks Hall 103","Culture and the Environment","",Open,0,20,0
11247,ANTH,2280,100,Lecture,"3","Jarrett Zigon","We 3:30pm - 5:10pm","Nau Hall 101","Medical Anthropology","",Open,0,240,0
11872,ANTH,2280,101,Discussion,"0","To Be Announced","Fr 10:00am - 10:50am","The Rotunda Room 150","Medical Anthropology","",Open,0,20,0
11873,ANTH,2280,102,Discussion,"0","To Be Announced","Fr 11:00am - 11:50am","Brooks Hall 103","Medical Anthropology","",Open,0,20,0
11874,ANTH,2280,103,Discussion,"0","To Be Announced","Fr 12:00pm - 12:50pm","Brooks Hall 103","Medical Anthropology","",Open,0,20,0
13009,ANTH,2280,104,Discussion,"0","To Be Announced","Th 7:00pm - 7:50pm","Brooks Hall 103","Medical Anthropology","",Open,0,20,0
13010,ANTH,2280,105,Discussion,"0","To Be Announced","Fr 11:00am - 11:50am","New Cabell Hall 115","Medical Anthropology","",Open,0,20,0
13011,ANTH,2280,106,Discussion,"0","To Be Announced","Fr 9:00am - 9:50am","Wilson Hall 244","Medical Anthropology","",Open,0,20,0
13296,ANTH,2280,107,Discussion,"0","To Be Announced","Fr 10:00am - 10:50am","Pavilion VIII 102","Medical Anthropology","",Open,0,20,0
13579,ANTH,2280,108,Discussion,"0","To Be Announced","Th 5:00pm - 5:50pm","The Rotunda Room 152","Medical Anthropology","",Open,0,20,0
13580,ANTH,2280,109,Discussion,"0","To Be Announced","Th 6:00pm - 6:50pm","New Cabell Hall 411","Medical Anthropology","",Open,0,20,0
20489,ANTH,2280,110,Discussion,"0","To Be Announced","We 6:00pm - 6:50pm","Cocke Hall 115","Medical Anthropology","",Open,0,20,0
20490,ANTH,2280,111,Discussion,"0","To Be Announced","We 7:00pm - 7:50pm","Cocke Hall 115","Medical Anthropology","",Open,0,20,0
20491,ANTH,2280,112,Discussion,"0","To Be Announced","Fr 12:00pm - 12:50pm","Fayerweather Hall 215","Medical Anthropology","",Open,0,20,0
19378,ANTH,2400,002,Lecture,"3","Miao Jiang","MoWe 4:00pm - 5:15pm","New Cabell Hall 027","Language and Culture","",Open,0,15,0
12222,ANTH,2400,100,Lecture,"3","Nathan Wendte","MoWe 2:00pm - 2:50pm","John W. Warner Hall 104","Language and Culture","",Open,0,35,0
12387,ANTH,2400,101,Discussion,"0","Emilia Gonzalez Hermosillo Garcia","Th 5:00pm - 5:50pm","New Cabell Hall 209","Language and Culture","",Open,0,20,0
12388,ANTH,2400,102,Discussion,"0","Emilia Gonzalez Hermosillo Garcia","Th 6:00pm - 6:50pm","New Cabell Hall 415","Language and Culture","",Open,0,20,0
12389,ANTH,2400,103,Discussion,"0","Emilia Gonzalez Hermosillo Garcia","Fr 9:00am - 9:50am","New Cabell Hall 187","Language and Culture","",Open,0,20,0
12690,ANTH,2410,001,Lecture,"3","Daniel Lefkowitz","TuTh 11:00am - 12:15pm","New Cabell Hall 058","Sociolinguistics","",Open,0,20,0
19379,ANTH,2415,100,Lecture,"3","Mark Sicoli","MoWe 11:00am - 11:50am","McLeod Hall 1003","Language in Human Evolution","",Open,0,35,0
19382,ANTH,2415,101,Discussion,"0","Ntsieng Botsane","Mo 4:00pm - 4:50pm","New Cabell Hall 058","Language in Human Evolution","",Open,0,20,0
19383,ANTH,2415,102,Discussion,"0","Ntsieng Botsane","Mo 5:00pm - 5:50pm","New Cabell Hall 207","Language in Human Evolution","",Open,0,20,0
19384,ANTH,2415,103,Discussion,"0","Ntsieng Botsane","Tu 5:00pm - 5:50pm","New Cabell Hall 383","Language in Human Evolution","",Open,0,20,0
19385,ANTH,2450,100,Lecture,"3","Nathan Wendte","TuTh 2:00pm - 2:50pm","John W. Warner Hall 104","Language & Environment","",Open,0,35,0
19386,ANTH,2450,101,Discussion,"0","Ian Kenworthy","Th 6:00pm - 6:50pm","New Cabell Hall 187","Language & Environment","",Open,0,20,0
19387,ANTH,2450,102,Discussion,"0","Ian Kenworthy","Fr 9:00am - 9:50am","New Cabell Hall 115","Language & Environment","",Open,0,20,0
19388,ANTH,2450,103,Discussion,"0","Ian Kenworthy","Fr 10:00am - 10:50am","New Cabell Hall 395","Language & Environment","",Open,0,20,0
19447,ANTH,2470,001,Lecture,"3","Daniel Lefkowitz","MoWe 2:00pm - 3:15pm","New Cabell Hall 211","Reflections of Exile: Jewish Languages and their Communities","",Open,0,10,0
19390,ANTH,2620,100,Lecture,"3","Ernesto Benitez","TuTh 2:00pm - 3:15pm","John W. Warner Hall 110","Sex, Gender, and Culture","",Open,0,20,0
10010,ANTH,2800,001,Lecture,"3","Adria LaViolette","MoWe 10:00am - 10:50am","John W. Warner Hall 104","Introduction to Archaeology","",Open,0,35,0
11503,ANTH,2800,101,Discussion,"0","Gabriel Oliveira","We 6:00pm - 6:50pm","Brooks Hall 103","Introduction to Archaeology","",Open,0,20,0
11504,ANTH,2800,102,Discussion,"0","Gabriel Oliveira","Th 5:00pm - 5:50pm","Brooks Hall 103","Introduction to Archaeology","",Open,0,20,0
13276,ANTH,2800,103,Discussion,"0","Gabriel Oliveira","Th 6:00pm - 6:50pm","Brooks Hall 103","Introduction to Archaeology","",Open,0,20,0
20420,ANTH,2830,001,Lecture,"3","Roberto Rosado-Ramirez","TuTh 2:00pm - 3:15pm","Drama Education Bldg 217","Ancient Cities of the Americas","",Open,0,20,0
12680,ANTH,3010,001,Lecture,"3","Jim Igoe","TuTh 12:30pm - 1:45pm","New Cabell Hall 168","Theory and History of Anthropology","",Open,0,35,0
12805,ANTH,3152,001,Lecture,"3","George Mentore","MoWeFr 11:00am - 11:50am","New Cabell Hall 168","Rainforests of Flesh / Peoples of Spirit","",Open,0,25,0
11653,ANTH,3290,001,Lecture,"3","Jarrett Zigon","Th 3:30pm - 6:00pm","Nau Hall 211","Life, Technology, and the Contemporary Condition","",Open,0,60,0
19433,ANTH,3325,001,Lecture,"3","Kath Weston","MoWe 2:00pm - 3:15pm","New Cabell Hall 338","Capitalism: Cultural Perspectives","",Open,0,30,0
20034,ANTH,3332,001,Lecture,"3","Aron Marie","TuTh 11:00am - 12:15pm","New Cabell Hall 315","Anthropology of Disability","",Open,0,20,0
19434,ANTH,3344,001,Lecture,"3","Mark Sicoli","TuTh 9:30am - 10:45am","Brooks Hall 103","Anthropology and Anarchy","",Open,0,15,0
20036,ANTH,3430,001,Lecture,"3","Nathan Wendte","TuTh 9:30am - 10:45am","Bryan Hall 235","Pidgins, Creoles, and Contact","",Open,0,20,0
13582,ANTH,3450,001,Lecture,"3","Armik Mirzayan","TuTh 12:30pm - 1:45pm","John W. Warner Hall 110","Native American Languages","",Open,1,30,0
19437,ANTH,3589,001,Lecture,"3","Patricia Wattenmaker","We 3:30pm - 6:00pm","Wilson Hall 214","Topics in Archaeology","Bones and Bodies: Anthropological Perspectives",Open,0,20,0
19438,ANTH,3590,001,Lecture,"3","Nazli Azergun","TuTh 11:00am - 12:15pm","The Rotunda Room 150","Social and Cultural Anthropology","Sustainable Communities",Open,0,25,0
19439,ANTH,3590,002,Lecture,"3","Ernesto Benitez","TuTh 11:00am - 12:15pm","New Cabell Hall 032","Social and Cultural Anthropology","Anthropology of Tourism",Open,0,35,0
13583,ANTH,3679,001,SEM,"3","Lise Dobrin","We 2:00pm - 4:30pm","Pavilion VIII 108","Curating Culture: Collection, Preservation, and Display as Cultural Forms","",Open,0,18,0
19440,ANTH,3840,001,Lecture,"3","Patricia Wattenmaker","TuTh 3:30pm - 4:45pm","New Cabell Hall 332","Archaeology of the Middle East","",Open,0,30,0
11599,ANTH,4591,001,SEM,"3","George Mentore","MoWe 2:00pm - 3:15pm","Brooks Hall 103","Majors Seminar","Anthropology of Sports: Longlasting Colonizer",Open,0,15,0
12385,ANTH,4591,002,SEM,"3","Sonia Alconini","Tu 2:00pm - 4:30pm","New Cabell Hall 044","Majors Seminar","Materiality of Frontier and Boundary Interaction",Open,0,18,0
10011,ANTH,4993,001,IND,"1 - 6","Ira Bashkow","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
12016,ANTH,4993,002,IND,"1 - 6","Adria LaViolette","TBA","TBA","Independent Study in Anthropology","",Open,0,5,0
13275,ANTH,4993,003,IND,"1 - 6","Lise Dobrin","TBA","TBA","Independent Study in Anthropology","",Open,0,30,0
11688,ANTH,4998,001,IND,"3","Ira Bashkow","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
12043,ANTH,4998,002,IND,"3","Daniel Lefkowitz","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
12226,ANTH,4998,003,IND,"3","Richard Handler","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
12486,ANTH,4998,004,IND,"3","Sylvia Tidey","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
11551,ANTH,4998,005,IND,"3","China Scherz","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
12807,ANTH,4998,006,IND,"3","Gertrude Fraser","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,30,0
14359,ANTH,4998,007,IND,"3","George Mentore","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,30,0
14360,ANTH,4998,008,IND,"3","Patricia Wattenmaker","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,30,0
14366,ANTH,4998,009,IND,"3","Jarrett Zigon","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,30,0
20419,ANTH,5252,001,SEM,"3","Roberto Rosado-Ramirez","MoWe 2:00pm - 3:15pm","Brooks Hall B002","Engaged Anthropology","",Open,0,15,0
19441,ANTH,5528,001,SEM,"3","Sebastian Jackson","TuTh 2:00pm - 3:15pm","Brooks Hall 103","Topics in Race Theory","Race and Racism in Comparative Perspective",Open,0,20,0
19442,ANTH,5589,001,Lecture,"1 - 6","Adria LaViolette","Mo 3:30pm - 6:00pm","New Cabell Hall 036","Selected Topics in Archaeology","Household Archaeology",Open,0,15,0
19444,ANTH,7040,001,SEM,"3","Ira Bashkow","TuTh 3:30pm - 4:45pm","Brooks Hall 103","Ethnographic Research Design and Methods","",Open,0,15,0
20417,ANTH,7330,001,Lecture,"3","Aron Marie","TuTh 11:00am - 12:15pm","New Cabell Hall 315","Anthropology of Disability","",Open,0,5,0
19445,ANTH,7344,001,Lecture,"3","Mark Sicoli","TuTh 9:30am - 10:45am","Brooks Hall 103","Anthropology and Anarchy","",Open,0,5,0
20416,ANTH,7430,001,Lecture,"3","Nathan Wendte","TuTh 9:30am - 10:45am","Bryan Hall 235","Pidgins, Creoles, and Contact","",Open,0,5,0
13589,ANTH,7450,001,Lecture,"3","Armik Mirzayan","TuTh 12:30pm - 1:45pm","John W. Warner Hall 110","Native American Languages","",Open,1,5,0
10012,ANTH,8998,001,IND,"1 - 12","Ira Bashkow","TBA","TBA","Non-Topical Research, Preparation for Research","",Open,0,50,0
12231,ANTH,8998,002,IND,"1 - 12","Mark Sicoli","TBA","TBA","Non-Topical Research, Preparation for Research","",Open,0,30,0
10930,ANTH,8998,003,IND,"1 - 12","Frederick Damon","TBA","TBA","Non-Topical Research, Preparation for Research","",Open,0,30,0
10931,ANTH,8998,004,IND,"1 - 12","Eve Danziger","TBA","TBA","Non-Topical Research, Preparation for Research","",Open,0,30,0
10932,ANTH,8998,005,IND,"1 - 12","Lise Dobrin","TBA","TBA","Non-Topical Research, Preparation for Research","",Open,0,30,0
10933,ANTH,8998,006,IND,"1 - 12","Richard Handler","TBA","TBA","Non-Topical Research, Preparation for Research","",Open,0,30,0
10934,ANTH,8998,007,IND,"1 - 12","Adria LaViolette","TBA","TBA","Non-Topical Research, Preparation for Research","",Open,0,30,0
10935,ANTH,8998,008,IND,"1 - 12","Daniel Lefkowitz","TBA","TBA","Non-Topical Research, Preparation for Research","",Open,0,30,0
10936,ANTH,8998,009,IND,"1 - 12","George Mentore","TBA","TBA","Non-Topical Research, Preparation for Research","",Open,0,30,0
11577,ANTH,8998,010,IND,"1 - 12","Jim Igoe","TBA","TBA","Non-Topical Research, Preparation for Research","",Open,0,30,0
10937,ANTH,8998,011,IND,"1 - 12","Patricia Wattenmaker","TBA","TBA","Non-Topical Research, Preparation for Research","",Open,0,30,0
11578,ANTH,8998,012,IND,"1 - 12","Jarrett Zigon","TBA","TBA","Non-Topical Research, Preparation for Research","",Open,0,30,0
11993,ANTH,8998,013,IND,"1 - 12","China Scherz","TBA","TBA","Non-Topical Research, Preparation for Research","",Open,0,30,0
10013,ANTH,8999,001,IND,"1 - 12","Frederick Damon","TBA","TBA","Non-Topical Research","",Open,0,30,0
