ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
10180,MDST,3320,001,SEM,"3","Sean Duncan","MoTuWeThFr 11:30am - 5:00pm","Wilson Hall 214","The Politics of Video Games","",Open,19,20,0
10178,MDST,3502,001,SEM,"3","Matthew Marshall","MoTuWeThFr 12:00pm - 5:00pm","Web-Based Course","Special Topics in Film Genre","The Comedy Film: Make 'Em Laugh",Closed,33,23,0
10085,MDST,3505,001,SEM,"3","Andrea Press","MoTuWeThFr 12:00pm - 5:00pm","Web-Based Course","Special Topics in Diversity and Identity in Media","",Open,17,20,0
10154,MUSI,2559,001,Lecture,"3","Nathan Moore","MoTuWeThFr 10:00am - 3:00pm","Contact Department","New Course in Music","Sound Production & Storytelling",Open,7,20,0
10158,PHS,8881,001,PRA,"1 - 3","Rajesh Balkrishnan","TBA","TBA","Integrative Learning HP Part 1","",Open,1,2,0
10159,PHS,8881,002,PRA,"1 - 3","Aaron Pannone","TBA","TBA","Integrative Learning HP Part 1","",Open,0,30,0
10160,PHS,8881,003,PRA,"1 - 3","Heather Zelle","TBA","TBA","Integrative Learning HP Part 1","",Open,0,30,0
10157,PHS,8901,001,PRA,"1","Paige Hornsby","TBA","TBA","Applied Practice Experience II","",Open,0,30,0
10174,PHYS,1130,001,Lecture,"3","Richard Lindgren","MoTuWeThFr 9:30am - 3:05pm","Web-Based Course","Physics of Sports","",Open,31,40,0
10083,PLAP,3160,001,SEM,"3","Paul Freedman","MoTuWeThFr 10:00am - 3:00pm","New Cabell Hall 309","Politics of Food","",Closed,28,30,0
10080,PLAP,3420,001,Lecture,"3","Kenneth Stroupe","MoTuWeThFr 10:00am - 4:00pm","New Cabell Hall 389","Virginia Government and Politics","",Open,23,30,0
10161,PLAP,3500,001,Lecture,"3","Carah Ong Whaley","MoTuWeThFr 11:00am - 3:00pm","New Cabell Hall 338","Special Topics in American Politics","Political and Civic Engagement",Open,25,30,0
10145,PSYC,4500,001,SEM,"3","Erin Clabough","MoTuWeThFr 10:00am - 3:00pm","Gilmer Hall 245","Special Topics in Psychology","The Neurodegenerative Experience",Closed,11,12,0
10173,PSYC,4559,001,Lecture,"3","Meghan Puglia","MoTuWeThFr 10:00am - 3:00pm","Contact Department","New Course in Psychology","Research Methods in Human Neuroscience",Closed,13,12,0
10104,PSYC,5326,001,SEM,"3","James Coan","MoTuWeThFr 10:00am - 2:00pm","Gilmer Hall 257","The Neuroscience of Social Relationships","",Closed,14,17,0
10146,RELA,3559,001,Lecture,"3","Oludamini Ogunnaike","MoTuWeThFr 10:00am - 3:00pm","New Cabell Hall 168","New Course in African Religions","African Philosophy, Race, and Rationality",Open,10,16,0
10147,RELB,2450,001,Lecture,"3","Natasha Heller","MoTuWeThFr 10:00am - 3:00pm","New Cabell Hall 364","Zen","",Closed,16,20,0
10092,SLAV,2250,001,SEM,"3","Dariusz Tolczyk","MoTuWeThFr 12:00pm - 5:00pm","New Cabell Hall 132","The Dark Side of the 20th Century: Between Auschwitz & Gulag","",Open,22,25,0
10177,SLAV,2360,001,Lecture,"3","Stanley Stepanic","MoTuWeThFr 10:30am - 4:30pm","Wilson Hall 301","Dracula","",Open,92,100,0
10079,SOC,2498,001,Lecture,"3","Joseph Davis","MoTuWeThFr 10:00am - 3:00pm","New Cabell Hall 232","Prozac Culture","",Closed,29,30,0
10148,SOC,3056,001,Lecture,"3","Ian Mullins","MoTuWeThFr 9:00am - 2:00pm","Gilmer Hall 247","Culture and Power","",Open,11,14,0
10091,SPAN,2010,001,Lecture,"3","Ana Piriz Moguel","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Intermediate Spanish","",Closed,10,15,0
10183,SPAN,2010,002,Lecture,"3","Patricio Arriagada Soto","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Intermediate Spanish","",Open,12,15,0
10149,SPAN,2020,001,Lecture,"3","Maria Monteros-Freeman","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Advanced Intermediate Spanish","",Open,13,15,0
10186,SPAN,2020,002,Lecture,"3","MAR Sotelo-Padron","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Advanced Intermediate Spanish","",Open,13,15,0
10081,STAT,1601,001,Lecture,"3","Prince Afriyie","TBA","TBA","Introduction to Data Science with R","",Closed,54,60,0
10156,STAT,1601,002,Lecture,"3","Evan Bagley","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Introduction to Data Science with R","",Closed,52,60,0
10185,STAT,1601,003,Lecture,"3","Richard Ross","TBA","TBA","Introduction to Data Science with R","",Open,42,60,0
10168,STAT,3220,001,Lecture,"3","Krista Varanyak","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Introduction to Regression Analysis","",Open,36,60,0
10112,STS,2500,001,Lecture,"3","Hannah Rogers","MoTuWeThFr 10:00am - 4:00pm","Contact Department","Science and Technology in Social and Global Context","A Sense of Place",Open,7,12,0
10113,STS,2500,002,Lecture,"3","Bryn Seabrook","MoTuWeThFr 10:00am - 3:00pm","Thornton Hall A207","Science and Technology in Social and Global Context","Science, Technology, and Environment",Open,23,25,0
10114,STS,2500,003,Lecture,"3","Benjamin Laugelli","MoTuWeThFr 9:30am - 2:30pm","Thornton Hall A120","Science and Technology in Social and Global Context","The LEGO Course: Engineering Design and Values",Closed,50,50,0
10090,WGS,3897,001,Lecture,"3","Lisa Speidel","MoTuWeThFr 10:00am - 3:00pm","New Cabell Hall 489","Gender Violence and Social Justice","",Open,20,30,0
